,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,819.9012339636683,676.612732702723,0.979191405615467,4.9275918006897,1.25052414241335,86.6267837541164,194.023051591658,147.445664105379,6.74807548522949,16.5445556640625,33.2517623901367,71.0,95.0,174.0,206.0,138.0,159.0,9110.0,86.6267837541164,194.023051591658,147.445664105379
2,2,6,right aLEC,689.851038236171,592.486206192835,0.983727251855838,5.56581258773804,1.9756741088736,135.690150032616,191.05675146771,146.988910632746,5.75495672225952,15.241114616394,32.0310096740723,128.0,151.0,173.0,203.0,140.0,158.0,9198.0,135.690150032616,191.05675146771,146.988910632746
3,3,7,left pMEC,310.5004673078656,336.796448260719,0.98241207919147,5.35544776916504,1.25830161386123,89.0202898550725,182.110144927536,152.03768115942,5.17223310470581,8.80671787261963,27.6996250152588,83.0,94.0,171.0,197.0,147.0,157.0,4830.0,89.0202898550725,182.110144927536,152.03768115942
4,4,8,right pMEC,329.85049642995,353.5503988309,0.984906654578683,5.77746295928955,1.98768198781986,133.967257844475,179.255115961801,150.899045020464,4.76366090774536,10.1307621002197,27.5218753814697,128.0,142.0,169.0,193.0,144.0,156.0,5864.0,133.967257844475,179.255115961801,150.899045020464
5,5,9,left perirhinal,2943.9044306203723,1443.60518668302,0.941980333022453,2.97913360595703,1.59298050169724,73.0712320391318,188.882298991134,147.49052277591,13.200119972229,22.5155086517334,39.3249206542969,65.0,84.0,169.0,209.0,133.0,161.0,58878.0,73.0712320391318,188.882298991134,147.49052277591
6,6,10,right perirhinal,2566.353862401098,1319.58552100295,0.945105510810515,3.06030035018921,1.55901541430939,149.108890057864,185.791688584955,146.348588462213,12.3082389831543,21.2950439453125,37.6669082641602,140.0,158.0,167.0,204.0,135.0,157.0,57030.0,149.108890057864,185.791688584955,146.348588462213
7,7,11,left parahippocampal,2959.6544543243945,1582.88912007563,0.831686561860337,1.80100548267365,2.24391511701624,79.3341949216968,160.499619887487,155.106887638741,17.147159576416,23.3180923461914,30.8821277618408,66.0,94.0,146.0,179.0,141.0,165.0,72347.0,79.3341949216968,160.499619887487,155.106887638741
8,8,12,right parahippocampal,2936.25441910699,1524.27628739188,0.857936715652808,1.94645166397095,1.05903768861903,143.494712643678,156.824980842912,151.436475095785,16.7834625244141,23.7359046936035,32.6681976318359,128.0,157.0,140.0,203.0,137.0,162.0,78300.0,143.494712643678,156.824980842912,151.436475095785
9,9,13,left DG/CA3,527.4007937461138,554.076973232839,0.986547094740033,6.11705732345581,1.67214139746094,80.9931740614335,175.757679180887,164.471843003413,6.10776281356812,13.8608894348145,37.3615341186523,75.0,91.0,155.0,189.0,157.0,175.0,15236.0,80.9931740614335,175.757679180887,164.471843003413
10,10,14,right DG/CA3,634.5009549334645,675.436707072853,0.986193196854208,6.03868913650513,1.67703588812573,142.135460992908,170.805673758865,161.839007092199,6.99965047836304,17.2823448181152,42.2687149047852,128.0,150.0,148.0,186.0,155.0,174.0,19740.0,142.135460992908,170.805673758865,161.839007092199
11,11,15,left CA1,1576.3523724339902,1342.56335325079,0.983610966095542,5.54619407653809,1.691359001882,81.1276049100771,180.512132457893,161.725378247217,10.4686717987061,24.20237159729,58.0612869262695,70.0,97.0,152.0,200.0,149.0,175.0,52545.0,81.1276049100771,180.512132457893,161.725378247217
12,12,16,right CA1,1787.4026900678873,1519.62904357265,0.985051713748242,5.80521631240845,1.54514342676224,141.447381671702,172.893001007049,160.943101711984,11.0703525543213,26.2687835693359,64.2657928466797,127.0,153.0,146.0,196.0,150.0,174.0,63552.0,141.447381671702,172.893001007049,160.943101711984
13,13,17,left subiculum,688.9510368816555,692.662270301849,0.992105104687539,7.97389841079712,1.72213828809438,83.9640757674722,180.56629653821,158.623122142391,5.72711372375488,13.7448015213013,45.667423248291,75.0,93.0,159.0,199.0,149.0,170.0,26027.0,83.9640757674722,180.56629653821,158.623122142391
14,14,18,right subiculum,749.7011283114552,738.677551352468,0.993228302041685,8.60741424560547,1.5193261632902,139.076830732293,174.972989195678,156.789915966387,5.42538022994995,14.3030166625977,46.6984939575195,131.0,148.0,153.0,195.0,149.0,167.0,29988.0,139.076830732293,174.972989195678,156.789915966387
