,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,207225.76187788323,38631.881255867,0.884123148728068,2.14016366004944,1.54494312993459,82.9125539358221,209.106256012473,219.518448385563,68.3271942138672,81.844841003418,146.231384277344,32,114,107,281,158,273,460501,82.9125539358221,209.106256012473,219.518448385563
1,2,Parietal_L,Left,1,137285.75661712512,33997.4623108501,0.692001220493685,1.38524043560028,1.98003999055427,75.2239878851052,130.093651152652,208.685946918667,74.5213241577148,79.7319107055664,103.229949951172,28,112,76,194,160,264,610158,75.2239878851052,130.093651152652,208.685946918667
2,3,Temporal_L,Left,1,121030.38215254247,23907.6948548125,0.835965744430494,1.82221841812134,1.50953132791011,60.4069736313746,177.393491872277,163.288318535374,60.9728775024414,70.6802139282227,111.105903625488,28,110,108,242,123,207,806868,60.4069736313746,177.393491872277,163.288318535374
3,4,Occipital_L,Left,1,47732.9218387641,12872.0950061319,0.70865597121178,1.41732549667358,1.99179250850466,84.3250780123123,108.495932046798,155.894336918914,51.9203758239746,56.6804275512695,73.5880737304688,43,110,74,164,120,200,424292,84.3250780123123,108.495932046798,155.894336918914
4,5,BrainStem_L,Left,1,9675.01456104219,3474.91459145649,0.973135570476952,4.34342861175537,2.03774900678999,104.623209302326,170.924,133.913534883721,16.0457649230957,34.7677726745605,69.6936340332031,92,114,155,192,89,172,107500,104.623209302326,170.924,133.913534883721
5,6,Cerebellum_L,Left,1,71357.05739344284,10691.2141946172,0.641712659371992,1.30387425422668,1.7866538685784,83.5127545389762,139.237975417952,118.717281217877,52.3854675292969,67.8122787475586,68.3040618896484,45,112,97,184,89,164,951426,83.5127545389762,139.237975417952,118.717281217877
6,7,Frontal_R,Right,2,205612.95945059136,36580.8726725466,0.893560721217348,2.22745776176453,1.57977828071036,140.318342280983,205.573692815106,218.156476996916,65.7825241088867,83.1320571899414,146.527786254883,108,188,111,280,158,271,3198419,140.318342280983,205.573692815106,218.156476996916
7,8,Parietal_R,Right,2,137247.5065595582,35683.8206620643,0.6489459742132,1.31434631347656,1.34467641533648,144.433460986118,127.554787963042,204.459090998511,77.3182983398438,81.1969604492188,101.623023986816,108,191,73,185,158,261,2439952,144.433460986118,127.554787963042,204.459090998511
8,9,Temporal_R,Right,2,119237.57945434749,23171.800254159,0.850329718323111,1.90023648738861,1.6450721754399,160.538068173241,170.807843847652,159.749071600018,60.762279510498,67.0312423706055,115.462699890137,109,194,97,236,124,197,2384748,160.538068173241,170.807843847652,159.749071600018
9,10,Occipital_R,Right,2,56285.18471004814,14242.1770358024,0.699844303124523,1.39998090267181,0.842628058522759,132.701130494571,100.998608868066,152.173123970642,52.1970634460449,63.6288604736328,73.0748901367188,104,174,70,153,115,204,1250780,132.701130494571,100.998608868066,152.173123970642
10,11,BrainStem_R,Right,2,10080.015170574188,3567.29406784892,0.974452552696209,4.45248889923096,1.34766287008884,117.541071428571,169.788571428571,131.5559375,16.7147960662842,33.1603813171387,74.4224472045898,110,131,154,192,89,172,246400,117.541071428571,169.788571428571,131.5559375
11,12,Cerebellum_R,Right,2,71231.95720516518,10867.3407008764,0.709370855360734,1.41877090930939,1.99576780002187,137.191404547264,135.679922675039,115.880771733431,51.4041900634766,65.2571334838867,72.9307708740234,107,176,94,182,85,164,1899516,137.191404547264,135.679922675039,115.880771733431
