,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,767.9956512451172,626.271830267755,0.980519797593305,5.09112405776978,1.30033362022502,75.8528645833333,132.891927083333,129.065104166667,4.67854833602905,12.6966009140015,23.81907081604,71.0,83.0,119.0,143.0,124.0,134.0,3840.0,75.8528645833333,132.891927083333,129.065104166667
2,2,6,right aLEC,887.9949717521667,704.408978548016,0.983708477109492,5.56263065338135,1.98870521424133,121.793918918919,131.806306306306,129.870495495496,4.53988742828369,14.2430963516235,25.2537174224854,112.0,128.0,117.0,142.0,123.0,135.0,5328.0,121.793918918919,131.806306306306,129.870495495496
3,3,7,left pMEC,323.9981653690338,327.196189730478,0.974076477557928,4.42049646377563,1.20877909346602,78.6944444444444,124.256172839506,134.287037037037,4.20296621322632,7.96923446655273,18.5791969299316,73.0,84.0,117.0,134.0,131.0,139.0,2268.0,78.6944444444444,124.256172839506,134.287037037037
4,4,8,right pMEC,298.99830693006516,318.655052673399,0.977882969638843,4.78119325637817,2.10281942597801,119.852842809365,123.160535117057,134.28762541806,4.17403554916382,6.6300368309021,19.9568710327148,113.0,126.0,116.0,133.0,132.0,138.0,2392.0,119.852842809365,123.160535117057,134.28762541806
5,5,9,left perirhinal,2016.9885788559914,1014.85206025248,0.931376723358199,2.74682378768921,1.62131962329544,66.6950917203768,127.921665840357,129.592959841349,10.1892757415771,11.7609243392944,27.9881439208984,61.0,74.0,115.0,142.0,121.0,137.0,18153.0,66.6950917203768,127.921665840357,129.592959841349
6,6,10,right perirhinal,1941.9890035390854,1005.55270585136,0.942348298671246,2.98834252357483,1.62529707955115,131.803295571576,126.787847579815,128.782698249228,9.76613998413086,11.1998844146729,29.1845703125,127.0,138.0,112.0,141.0,120.0,137.0,19420.0,131.803295571576,126.787847579815,128.782698249228
7,7,11,left parahippocampal,2875.9837148189545,1627.05068065906,0.938988825606957,2.90741920471191,1.93694980131853,75.9979137691238,106.133866481224,139.934979137691,10.1194953918457,19.0994606018066,29.4216156005859,65.0,88.0,94.0,121.0,128.0,149.0,31636.0,75.9979137691238,106.133866481224,139.934979137691
8,8,12,right parahippocampal,2948.983301460743,1668.19577571063,0.909785008416121,2.40917539596558,1.12918040370595,127.885384876229,104.915564598169,138.333672431333,10.5359449386597,21.8032722473145,25.3829383850098,115.0,138.0,93.0,118.0,128.0,146.0,35388.0,127.885384876229,104.915564598169,138.333672431333
9,9,13,left DG/CA3,704.9960079789162,704.509536522496,0.99160669009306,7.73448801040649,1.53792988930504,72.154609929078,119.268085106383,144.13475177305,4.67355108261108,13.9221973419189,36.1475257873535,67.0,82.0,103.0,132.0,137.0,153.0,9165.0,72.154609929078,119.268085106383,144.13475177305
10,10,14,right DG/CA3,884.9949887394905,823.563887993266,0.985670837134857,5.92837905883789,1.85540801021263,128.385310734463,118.954802259887,143.298305084746,5.77530384063721,16.2495346069336,34.2381896972656,115.0,135.0,103.0,131.0,137.0,157.0,12390.0,128.385310734463,118.954802259887,143.298305084746
11,11,15,left CA1,2170.9877068400383,1735.27038285881,0.986560712464303,6.1201343536377,1.69036548357241,72.3256563795486,121.590050667895,142.487333026255,8.69341945648193,22.1959018707275,53.2048950195312,63.0,87.0,101.0,138.0,131.0,157.0,32565.0,72.3256563795486,121.590050667895,142.487333026255
12,12,16,right CA1,2215.987452030182,1782.07745247985,0.985681459106155,5.93056154251099,1.69454427087739,127.796931407942,121.416516245487,141.861462093863,8.77654838562012,23.6183185577393,52.049861907959,112.0,137.0,100.0,138.0,131.0,157.0,35456.0,127.796931407942,121.416516245487,141.861462093863
13,13,17,left subiculum,916.9948075413704,859.367357208799,0.994119280429735,9.23441028594971,1.78064184250257,75.2257360959651,122.252998909487,140.302071973828,4.37535619735718,11.634593963623,40.4038352966309,67.0,84.0,106.0,137.0,130.0,151.0,15589.0,75.2257360959651,122.252998909487,140.302071973828
14,14,18,right subiculum,855.9951529502869,814.540539232081,0.994160295710864,9.26668834686279,1.65355288917247,125.001168224299,122.452102803738,138.64953271028,3.98336625099182,12.2764549255371,36.9126129150391,115.0,132.0,106.0,137.0,130.0,149.0,15408.0,125.001168224299,122.452102803738,138.64953271028
