,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6371.0,2459.36054194248,0.95154732500731,3.25200796127319,1.21257404327112,95.6214095118506,137.842253963271,132.359912101711,12.5522203445435,21.8221797943115,40.8199195861816,87,108,115,157,117,145,6371,95.6214095118506,137.842253963271,132.359912101711
1,2,BN_STR_Ca_Left,4631.0,2540.5947154381,0.959193340444577,3.5366804599762,1.35544526481628,105.789030446988,140.80544158929,141.179658820989,15.6233253479004,26.6068458557129,55.254711151123,86,116,101,160,115,154,9262,105.789030446988,140.80544158929,141.179658820989
2,3,BN_STR_NAC_Left,481.0,344.702328909962,0.855738165311135,1.93270647525787,2.76881996219459,111.954261954262,145.434511434511,126.634095634096,6.64107275009155,8.6099271774292,12.835244178772,106,117,141,150,122,132,1443,111.954261954262,145.434511434511,126.634095634096
3,4,EXA_Left,175.0,243.947318522569,0.817771668791875,1.73749029636383,2.83256490550895,113.502857142857,138.24,132.382857142857,7.76781940460205,8.11618518829346,13.4965105056763,104,117,135,143,125,140,700,113.502857142857,138.24,132.382857142857
4,5,BN_GP_GPe_Left,736.0,591.784951997258,0.962491610210092,3.6858012676239,0.872082431003935,102.133152173913,135.51222826087,131.525815217391,6.31919431686401,10.1308708190918,23.2912940979004,95,111,124,143,126,136,3680,102.133152173913,135.51222826087,131.525815217391
5,6,BN_GP_GPi_Left,539.0,393.758278902369,0.935529522731195,2.83086800575256,0.71768484918746,103.515769944341,131.807050092764,127.289424860853,5.92857789993286,8.47451114654541,16.7830219268799,97,111,125,137,122,131,3234,103.515769944341,131.807050092764,127.289424860853
6,7,MTg_SN_SNc_Left,134.0,216.741177735646,0.971319246442645,4.2055835723877,1.3398873426424,112.283582089552,119.037313432836,115.977611940299,2.70778656005859,10.4637136459351,11.3878221511841,108,117,113,124,112,120,938,112.283582089552,119.037313432836,115.977611940299
7,8,MTg_RN_Left,309.0,239.174049776749,0.785888981867277,1.61716103553772,1.43353356805642,115.559870550162,117.702265372168,119.585760517799,6.16320753097534,7.46046113967896,9.96689891815186,112,119,113,122,115,124,2472,115.559870550162,117.702265372168,119.585760517799
8,9,MTg_SN_SNr_Left,339.0,360.371653506826,0.966313867400896,3.88550972938538,1.22565787356137,110.297935103245,121.52802359882,116.88790560472,3.85184669494629,11.2040510177612,14.9663877487183,105,116,114,128,112,121,3051,110.297935103245,121.52802359882,116.88790560472
9,10,MTg_VTR_PBP_Left,132.0,220.147582684949,0.982354434356896,5.34677076339722,1.8643570231857,113.257575757576,119.659090909091,117.856060606061,2.48926258087158,10.0400085449219,13.309515953064,107,118,114,124,111,122,1320,113.257575757576,119.659090909091,117.856060606061
