,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,202695.16914188862,31438.697347953,0.814897246910724,1.72531163692474,1.5576710063116,94.5937541626582,150.091975628407,154.007350946003,56.9650688171387,62.2530746459961,98.2824935913086,53,122,79,199,112,193,202695,94.5937541626582,150.091975628407,154.007350946003
1,2,Parietal_L,Left,1,139077.11605489254,32584.2038869994,0.729432841893746,1.46187627315521,2.24084948407475,89.5109399828872,94.8825398879757,150.736074261021,52.0699729919434,70.6048889160156,76.1198577880859,48,122,55,138,118,190,278154,89.5109399828872,94.8825398879757,150.736074261021
2,3,Temporal_L,Left,1,120941.10092103481,20855.1758129129,0.851969088714751,1.90988373756409,1.41034068442244,76.2559677859452,120.955961997999,115.875120926733,42.7114028930664,58.8053512573242,81.5738143920898,46,120,70,169,88,144,362823,76.2559677859452,120.955961997999,115.875120926733
3,4,Occipital_L,Left,1,41820.03489732742,11127.8685872845,0.796387699505937,1.65347623825073,2.6425629171468,97.4443328550933,72.7083692013391,118.699402199904,34.3013572692871,43.9424057006836,56.716480255127,61,122,49,111,95,148,167280,97.4443328550933,72.7083692013391,118.699402199904
4,5,BrainStem_L,Left,1,9220.007693767548,3207.87559058769,0.958147495375559,3.49314475059509,1.7854222793654,114.619414316703,114.581561822126,99.3724511930586,13.9152755737305,26.5740280151367,48.6080703735352,84,124,101,130,65,125,46100,114.619414316703,114.581561822126,99.3724511930586
5,6,Cerebellum_L,Left,1,75031.06261074543,11039.8041009969,0.715104419191274,1.43057906627655,2.99403507754501,97.9179672402074,89.3107782116725,86.689874851728,39.5370292663574,50.3744735717773,56.5608444213867,67,124,59,122,64,121,450186,97.9179672402074,89.3107782116725,86.689874851728
6,7,Frontal_R,Right,2,204056.17027759552,31562.8918757786,0.839311434747247,1.83941555023193,1.61779616805229,144.194931783432,150.369864154938,155.086834006351,56.0905227661133,60.885986328125,103.173782348633,118,185,82,200,115,194,1428392,144.194931783432,150.369864154938,155.086834006351
7,8,Parietal_R,Right,2,139650.116533041,30757.8653798408,0.701275976651683,1.40274107456207,0.460607371598952,152.103673469388,95.9752094522019,150.414092373792,52.437068939209,71.4871139526367,73.5556335449219,89,192,54,136,116,191,1117200,152.103673469388,95.9752094522019,150.414092373792
8,9,Temporal_R,Right,2,118243.09866964817,20949.9098817589,0.852710439630243,1.91430103778839,1.73165780323349,163.531278807202,123.102044095634,115.089705098822,43.4286689758301,56.5858039855957,83.1355438232422,121,192,68,171,88,144,1064187,163.531278807202,123.102044095634,115.089705098822
9,10,Occipital_R,Right,2,46386.038707494736,11755.5352984506,0.772010825696114,1.57329332828522,0.510858984102982,145.473849868495,72.9074720820937,120.411805286078,36.5483665466309,45.6686401367188,57.5013008117676,121,182,49,112,93,151,463860,145.473849868495,72.9074720820937,120.411805286078
10,11,BrainStem_R,Right,2,11754.009808301926,3815.89878500955,0.963520514609953,3.73643922805786,1.03226587841065,125.545686574783,114.382423004934,95.6767058022801,15.4232244491577,25.5649299621582,57.6279411315918,113,137,101,131,65,125,129294,125.545686574783,114.382423004934,95.6767058022801
11,12,Cerebellum_R,Right,2,78218.06527018547,11306.6062274621,0.670623352267059,1.34807586669922,3.09238693415,142.61147050551,88.9189444884809,86.3134700452581,41.3452453613281,50.8942604064941,55.7365264892578,119,175,60,123,62,121,938616,142.61147050551,88.9189444884809,86.3134700452581
