,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,186993.5918778255,33829.0326375999,0.893551237310929,2.22736382484436,1.57338356741202,77.7928487271476,144.856398681476,174.92011411324,45.6208610534668,58.6727180480957,101.614250183105,45,117,69,195,135,220,151078,77.7928487271476,144.856398681476,174.92011411324
1,2,Parietal_L,Left,1,129826.61172147497,32463.6942817455,0.687298597509783,1.37669932842255,1.81952462165438,73.5577122918077,91.3932844571984,177.94957622675,52.5853843688965,56.6694564819336,72.3942642211914,38,100,48,132,142,217,209782,73.5577122918077,91.3932844571984,177.94957622675
2,3,Temporal_L,Left,1,119523.75717752404,22698.6477222878,0.846905502511372,1.88060629367828,1.44196485443512,61.8997069392235,111.99065933497,139.838526618824,42.5167503356934,48.5578727722168,79.9572677612305,38,98,64,158,108,169,289701,61.8997069392235,111.99065933497,139.838526618824
3,4,Occipital_L,Left,1,50120.590089229845,13009.0552517235,0.778584691032167,1.59352505207062,2.22707470273121,81.9802439867635,66.7252679409295,151.452659653282,34.6209869384766,42.631031036377,55.1694107055664,39,100,42,105,128,186,161976,81.9802439867635,66.7252679409295,151.452659653282
4,5,BrainStem_L,Left,1,9930.298174689855,3388.2053921936,0.973179703605499,4.34695243835449,1.98035931677199,93.8525489218497,105.926835348373,122.084631683909,11.522497177124,25.6037139892578,50.0877494812012,85,100,91,121,92,151,40115,93.8525489218497,105.926835348373,122.084631683909
5,6,Cerebellum_L,Left,1,67915.41706885293,10025.9848361763,0.700146955446032,1.40056276321411,2.30824437510791,81.5391736983106,81.5926992400357,114.543948533834,36.1534271240234,44.9266319274902,50.6351432800293,56,100,53,116,90,148,329226,81.5391736983106,81.5926992400357,114.543948533834
6,7,Frontal_R,Right,2,181105.7159689386,31844.5112805263,0.907549818005085,2.38126754760742,1.59705387364382,115.397161036352,141.623314493477,177.102678357857,43.0675773620605,58.4125595092773,102.555419921875,95,151,77,192,136,219,1024247,115.397161036352,141.623314493477,177.102678357857
7,8,Parietal_R,Right,2,137225.75449703223,30914.1632617854,0.652030589074543,1.31892597675323,1.75779634113016,122.239895732802,88.6904995986254,178.348808052747,54.3739585876465,57.1536750793457,71.7152252197266,96,156,49,129,138,217,886952,122.239895732802,88.6904995986254,178.348808052747
8,9,Temporal_R,Right,2,115892.26087382964,21367.3538030524,0.880706778691764,2.1112105846405,1.77569577605455,134.609550051798,111.128736663356,142.320282379076,39.2005462646484,49.2479515075684,82.760612487793,71,159,58,158,111,176,842697,134.609550051798,111.128736663356,142.320282379076
9,10,Occipital_R,Right,2,49412.60921475363,12344.4763175915,0.728226551659769,1.45913732051849,0.89733801995387,119.108912379139,64.2078052201794,150.353965232203,35.6645278930664,44.9112014770508,52.0394439697266,99,149,40,100,130,182,399220,119.108912379139,64.2078052201794,150.353965232203
10,11,BrainStem_R,Right,2,11554.198362299614,3653.1428504197,0.970950062656276,4.17916584014893,1.53721913486828,103.531226566685,105.383931440814,120.926298875201,12.6517610549927,25.4404964447021,52.8738059997559,97,113,91,122,92,151,102685,103.531226566685,105.383931440814,120.926298875201
11,12,Cerebellum_R,Right,2,71867.48513214407,10377.7010192306,0.631377669748767,1.2895313501358,1.19482670418983,118.583959079636,81.1333184072747,116.314721686415,37.7055435180664,47.883186340332,48.6224822998047,98,146,52,113,92,148,696768,118.583959079636,81.1333184072747,116.314721686415
