,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5527.0,2241.48455161086,0.949944014095477,3.20081758499146,1.30958388848532,85.7280622399132,119.931970327483,157.218563415958,11.2870779037476,23.699535369873,36.1278762817383,78,96,100,138,141,170,5527,85.7280622399132,119.931970327483,157.218563415958
1,2,BN_STR_Ca_Left,5633.0,2783.28844855896,0.955667968493629,3.39620280265808,1.45562314939413,95.8340138469732,122.593112018463,165.944079531333,15.5297517776489,26.8816795349121,52.7421875,77,106,85,142,140,180,11266,95.8340138469732,122.593112018463,165.944079531333
2,3,BN_STR_NAC_Left,551.0,373.436592307963,0.865717661495587,1.99787175655365,3.00212036978728,100.303085299456,129.862068965517,150.558983666062,6.72903156280518,9.15147876739502,13.4437417984009,94,106,126,134,145,155,1653,100.303085299456,129.862068965517,150.558983666062
3,4,EXA_Left,185.0,253.510474629247,0.859695020642067,1.95768404006958,2.45652974127317,103.016216216216,122.275675675676,155.621621621622,7.43802070617676,8.11995601654053,14.5612945556641,94,107,117,128,148,163,740,103.016216216216,122.275675675676,155.621621621622
4,5,BN_GP_GPe_Left,676.0,525.487807601109,0.949495547327401,3.18694114685059,0.937960485423165,92.2603550295858,118.818047337278,155.300295857988,6.34363508224487,10.0734119415283,20.2167911529541,86,100,109,127,150,160,3380,92.2603550295858,118.818047337278,155.300295857988
5,6,BN_GP_GPi_Left,419.0,330.330850427862,0.919647687945078,2.54618549346924,0.727097658105809,93.7541766109785,116.756563245823,150.420047732697,5.67311239242554,8.02566051483154,14.4447965621948,88,100,111,122,146,154,2514,93.7541766109785,116.756563245823,150.420047732697
6,7,MTg_SN_SNc_Left,135.0,214.009521542226,0.973617924059763,4.38241958618164,2.3204778787473,103.355555555556,107.177777777778,137.666666666667,2.74473452568054,9.74980735778809,12.0285787582397,99,107,102,112,134,142,945,103.355555555556,107.177777777778,137.666666666667
7,8,MTg_RN_Left,267.0,211.836705580638,0.772366783060039,1.5743647813797,1.95793784355303,106.50936329588,106.262172284644,141.239700374532,5.92618131637573,7.12480592727661,9.32997131347656,103,110,103,110,137,145,2136,106.50936329588,106.262172284644,141.239700374532
8,9,MTg_SN_SNr_Left,298.0,328.576401662532,0.962771669950519,3.69937491416931,1.34460359575602,101.385906040268,109.53355704698,138.956375838926,3.76516890525818,11.0938215255737,13.9287710189819,97,106,103,115,134,143,2682,101.385906040268,109.53355704698,138.956375838926
9,10,MTg_VTR_PBP_Left,114.0,202.471657470002,0.980130844748399,5.0415415763855,2.36424998994407,104.201754385965,107.640350877193,139.675438596491,2.63113451004028,9.71934700012207,13.2649736404419,98,108,103,111,133,144,1140,104.201754385965,107.640350877193,139.675438596491
10,11,MTg_VTR_VTA_Left,49.0,80.7097017666023,0.954285566858579,3.34564089775085,2.01004187744036,108.551020408163,105.938775510204,134.755102040816,2.76210713386536,4.01462268829346,9.24101829528809,106,111,103,109,131,137,539,108.551020408163,105.938775510204,134.755102040816
11,12,BN_GP_VeP_Left,104.0,133.308513341821,0.953119560057848,3.30475878715515,0.0258683484760059,98.9230769230769,124.903846153846,149.442307692308,3.10708928108215,5.49118089675903,10.268180847168,93,103,123,127,147,152,1248,98.9230769230769,124.903846153846,149.442307692308
12,13,THM_ETH_HN_Left,29.0,50.6878680671041,0.922574329016939,2.59188628196716,1.10465077257594,108.137931034483,99.8275862068966,149.724137931034,2.59395575523376,3.01766777038574,6.72323846817017,107,109,99,101,147,153,377,108.137931034483,99.8275862068966,149.724137931034
13,14,Die_HTH_Left,737.0,614.543695101715,0.856257117236078,1.93592166900635,1.71139263513879,105.906377204885,118.952510176391,146.162822252374,7.94964551925659,10.9269075393677,15.3898906707764,101,110,110,126,141,153,10318,105.906377204885,118.952510176391,146.162822252374
