,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,191487.78515618757,37581.9913791275,0.919467997730976,2.54346227645874,1.55166547067056,80.385077791208,158.404831005307,166.137063777802,42.6054306030273,60.3711395263672,108.365303039551,49,99,91,212,123,214,154709,80.385077791208,158.404831005307,166.137063777802
1,2,Parietal_L,Left,1,133631.3900573838,34109.5516290902,0.780139128491765,1.59844994544983,1.66450159255134,75.9286157551058,99.1941184643171,169.101217987311,50.3437538146973,55.8930397033691,80.4719696044922,46,98,48,142,137,215,215930,75.9286157551058,99.1941184643171,169.101217987311
2,3,Temporal_L,Left,1,119331.90921328659,22386.6673762178,0.865614988980053,1.99716329574585,1.46915706207737,65.257384972825,119.91097581214,131.889256524084,43.3934364318848,44.8542060852051,86.6637802124023,43,97,66,168,101,165,289236,65.257384972825,119.91097581214,131.889256524084
3,4,Occipital_L,Left,1,52867.110299828964,14675.7216559849,0.781444623704697,1.60262930393219,1.81819992608819,81.5543277222391,66.9299276566853,135.735864959146,33.8977088928223,46.1247673034668,54.3254623413086,52,98,42,110,111,172,170852,81.5543277222391,66.9299276566853,135.735864959146
4,5,BrainStem_L,Left,1,10338.74867919536,3528.22531013022,0.978250845418073,4.82101106643677,1.65045549005171,92.2455405243625,118.028732192027,112.434454686939,10.8040161132812,27.2860698699951,52.0862808227539,84,99,103,134,82,141,41765,92.2455405243625,118.028732192027,112.434454686939
5,6,Cerebellum_L,Left,1,70585.19809375709,10354.8914889898,0.713766319914212,1.42778837680817,1.6779849284631,79.4388721329873,92.0615837834046,104.564845339132,35.7158966064453,48.1238174438477,50.994743347168,54,97,62,127,80,140,342168,79.4388721329873,92.0615837834046,104.564845339132
6,7,Frontal_R,Right,2,199310.23118186873,37123.6211986693,0.914884927075908,2.47699666023254,1.56516677543695,117.486930925485,157.468785125661,165.501263747524,43.7409744262695,60.9959297180176,108.346244812012,97,150,91,211,122,214,1127203,117.486930925485,157.468785125661,165.501263747524
7,8,Parietal_R,Right,2,139152.89824101728,34473.4096769793,0.701734306741915,1.40362942218781,1.55727406713129,119.784782879405,99.6746304235675,169.060590966502,54.5764427185059,56.1678047180176,76.6051025390625,97,152,55,145,132,211,899408,119.784782879405,99.6746304235675,169.060590966502
8,9,Temporal_R,Right,2,114944.16061185626,21876.7701457637,0.886162617718493,2.15808248519897,1.68197825355783,130.280282554621,120.122347012394,131.254762186783,39.7364463806152,46.3522605895996,85.754524230957,72,153,68,167,101,161,835803,130.280282554621,120.122347012394,131.254762186783
9,10,Occipital_R,Right,2,54445.21452178205,13822.3661985652,0.781385962586726,1.60244083404541,1.29123957790831,112.911748658725,69.4349595344185,139.602959898154,34.0651550292969,47.3487548828125,54.5873947143555,97,139,44,112,115,179,439880,112.911748658725,69.4349595344185,139.602959898154
10,11,BrainStem_R,Right,2,10968.75263917506,3586.52262416586,0.976200345529365,4.61104345321655,1.27242026067091,101.124012638231,117.748589483187,112.046377792823,11.313591003418,27.055477142334,52.1674575805664,95,110,102,134,82,141,97482,101.124012638231,117.748589483187,112.046377792823
11,12,Cerebellum_R,Right,2,71301.843069844,10424.7249045497,0.662594343217345,1.33515191078186,1.61127009040769,112.880761018626,89.89735622407,105.728609370389,37.9554176330566,46.8807601928711,50.6762466430664,94,140,60,126,82,141,691284,112.880761018626,89.89735622407,105.728609370389
