,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,201965.0,35883.623058449,0.854751861004004,1.92664551734924,1.54128921864131,97.9364642388533,157.823365434605,143.968157849132,54.541374206543,63.0566711425781,105.081893920898,59,124,93,207,97,191,201965,97.9364642388533,157.823365434605,143.968157849132
1,2,Parietal_L,Left,1,149541.0,35735.8410596791,0.775963487299587,1.5853443145752,1.82342145203923,90.9745822215981,97.8959883911436,150.026119926977,53.9137649536133,65.081672668457,85.4718780517578,55,122,48,145,115,191,299082,90.9745822215981,97.8959883911436,150.026119926977
2,3,Temporal_L,Left,1,124683.0,22204.9994635895,0.86789714711114,2.0131094455719,1.4443210026383,79.888260628955,120.490491887427,110.957067122222,44.1774940490723,56.042064666748,88.9341354370117,52,120,62,171,80,144,374049,79.888260628955,120.490491887427,110.957067122222
3,4,Occipital_L,Left,1,54596.0,13081.1806641325,0.747991878042185,1.50668692588806,2.10414226260389,97.8660707744157,65.9321378855594,119.346490585391,38.961856842041,46.2750053405762,58.7033195495605,64,122,39,109,98,156,218384,97.8660707744157,65.9321378855594,119.346490585391
4,5,BrainStem_L,Left,1,10302.0,3340.15996441696,0.963175406728669,3.7192165851593,1.66278112024519,114.665404775772,115.9440885265,90.1598718695399,13.4279413223267,28.348876953125,49.9414215087891,103,121,99,133,60,119,51510,114.665404775772,115.9440885265,90.1598718695399
5,6,Cerebellum_L,Left,1,78702.0,11003.5960134085,0.750549226553219,1.5132839679718,2.63336744669186,96.6451678483393,88.3664964041575,85.1048003862672,38.4830589294434,52.497386932373,58.2357940673828,65,120,56,124,61,118,472212,96.6451678483393,88.3664964041575,85.1048003862672
6,7,Frontal_R,Right,2,203713.0,36110.4862046413,0.856755656164144,1.93902707099915,1.59210135108204,144.496590791947,156.683657891249,143.687305179345,54.5576629638672,62.802173614502,105.788787841797,119,186,89,208,100,190,1425991,144.496590791947,156.683657891249,143.687305179345
7,8,Parietal_R,Right,2,146510.0,35437.2167019999,0.7128960454916,1.42598485946655,1.2936700927472,148.059893522626,97.0752576615931,148.898512046959,55.803653717041,66.8520812988281,79.5751647949219,119,188,48,143,113,191,1172080,148.059893522626,97.0752576615931,148.898512046959
8,9,Temporal_R,Right,2,125643.0,23657.2521495504,0.886571769928141,2.16173648834229,1.65330448522511,162.560134667272,119.470046082949,110.314000779988,42.4136695861816,58.041877746582,91.6871795654297,120,193,62,171,78,139,1130787,162.560134667272,119.470046082949,110.314000779988
9,10,Occipital_R,Right,2,55853.0,13020.5434691445,0.733019379295935,1.47013914585114,0.785470250341305,140.408339748984,64.9598589153671,119.608669185183,39.7418823242188,48.9586791992188,58.426097869873,107,174,40,109,95,154,558530,140.408339748984,64.9598589153671,119.608669185183
10,11,BrainStem_R,Right,2,11429.0,3653.44063444856,0.96507691606281,3.81727910041809,1.28057708217829,125.614751946802,114.331087584216,89.3092134044973,14.2240886688232,27.6471710205078,54.2973175048828,118,136,99,132,60,119,125719,125.614751946802,114.331087584216,89.3092134044973
11,12,Cerebellum_R,Right,2,78541.0,11093.6199012538,0.66996637731597,1.34699833393097,0.208980234042492,141.345259164004,86.9664124470022,85.0035013559797,41.1956825256348,52.3213348388672,55.4905166625977,116,174,55,124,60,118,942492,141.345259164004,86.9664124470022,85.0035013559797
