,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,196985.0,31918.7551006946,0.852819617321527,1.914954662323,1.55641335638078,94.2919968525522,145.247836129655,156.878056704825,54.8425788879395,60.2614288330078,105.021049499512,53,119,76,196,117,199,196985,94.2919968525522,145.247836129655,156.878056704825
1,2,Parietal_L,Left,1,139969.0,32777.2731085739,0.697020154614729,1.39460003376007,2.14707621821032,87.6426494438054,90.0259628917832,156.165436632397,54.6816482543945,66.8895263671875,76.2590255737305,46,119,47,132,116,196,279938,87.6426494438054,90.0259628917832,156.165436632397
2,3,Temporal_L,Left,1,122669.0,22812.7687038648,0.851382701483126,1.90641415119171,1.40820097985602,74.1638474268153,114.433092305309,118.842519299905,44.2869110107422,57.3168563842773,84.4291915893555,45,117,64,163,87,148,368007,74.1638474268153,114.433092305309,118.842519299905
3,4,Occipital_L,Left,1,48769.0,12675.9343179772,0.784940680191242,1.61402010917664,2.47999092314218,97.4628349976419,67.4003977936804,126.473620537637,37.6574630737305,45.3931083679199,60.7799034118652,60,119,43,106,92,161,195076,97.4628349976419,67.4003977936804,126.473620537637
4,5,BrainStem_L,Left,1,10448.0,3883.92171656311,0.92362835695298,2.60899567604065,1.39416478691751,110.666060490046,107.875382848392,98.4629594180704,19.9861679077148,39.9304046630859,52.1438255310059,69,118,62,124,68,127,52240,110.666060490046,107.875382848392,98.4629594180704
5,6,Cerebellum_L,Left,1,73660.0,10714.6359389922,0.725380866762651,1.45275402069092,2.59077597619963,95.2084170513169,85.7575889220744,90.337578061363,40.8456954956055,46.2225608825684,59.3387489318848,63,119,56,117,65,124,441960,95.2084170513169,85.7575889220744,90.337578061363
6,7,Frontal_R,Right,2,195363.0,31862.2584376777,0.869261702980028,2.02284932136536,1.60729975280088,139.989317322113,141.109125064623,157.87840072071,52.3100357055664,60.8164939880371,105.815322875977,115,182,72,193,117,197,1367541,139.989317322113,141.109125064623,157.87840072071
7,8,Parietal_R,Right,2,143272.0,31713.8113725745,0.656570745409691,1.32579505443573,2.08390479343301,147.168281311073,86.7707507398515,154.914330783405,56.2348403930664,68.2875061035156,74.5558700561523,116,186,46,130,116,195,1146176,147.168281311073,86.7707507398515,154.914330783405
8,9,Temporal_R,Right,2,116714.0,21166.9883348626,0.872937007885978,2.04988193511963,1.83090060955805,160.667863324023,112.41367787926,118.936965573967,41.6267776489258,55.7564506530762,85.3299789428711,117,190,58,160,90,152,1050426,160.667863324023,112.41367787926,118.936965573967
9,10,Occipital_R,Right,2,51264.0,12302.1746945228,0.748547221263146,1.5081102848053,0.421132622663091,141.142673220974,64.2287375156055,124.139240012484,38.4795875549316,47.1430435180664,58.0314598083496,117,177,40,100,100,156,512640,141.142673220974,64.2287375156055,124.139240012484
10,11,BrainStem_R,Right,2,10656.0,3504.43432335157,0.964328168183688,3.77772450447083,1.25695078531677,122.784722222222,108.634947447447,97.6110172672673,14.242525100708,26.2351112365723,53.8043365478516,116,134,96,125,68,127,117216,122.784722222222,108.634947447447,97.6110172672673
11,12,Cerebellum_R,Right,2,74166.0,10585.4684351662,0.691874032976511,1.38500654697418,0.153305405483402,140.461923253243,84.1060189305072,90.7088962597417,39.9390525817871,50.6169052124023,55.3158493041992,116,174,54,118,66,124,889992,140.461923253243,84.1060189305072,90.7088962597417
