,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,218857.0,33542.7537448255,0.848444006692054,1.88934075832367,1.6592484111948,62.4520897206852,150.322109870829,159.82871007096,55.907283782959,63.5556030273438,105.627906799316,25,92,84,202,118,208,218857,62.4520897206852,150.322109870829,159.82871007096
1,2,Parietal_L,Left,1,153152.0,29871.6515745814,0.724608457925675,1.45104014873505,2.18509150246832,64.329300302967,88.5920066339323,165.628160259089,55.6685562133789,64.2449264526367,80.7773132324219,22,100,46,134,130,208,306304,64.329300302967,88.5920066339323,165.628160259089
2,3,Temporal_L,Left,1,133045.0,21501.9020241797,0.873769963082224,2.05617713928223,1.65774205322616,47.974159119095,110.166672930212,126.814904731482,43.548755645752,60.4086723327637,89.5439529418945,17,89,57,159,96,156,399135,47.974159119095,110.166672930212,126.814904731482
3,4,Occipital_L,Left,1,61278.0,13661.1984490379,0.609061547577044,1.26083850860596,2.51245275621053,77.5520251966448,60.5246254773328,130.379891641372,44.8638572692871,48.0074310302734,56.5660781860352,38,102,36,101,100,168,245112,77.5520251966448,60.5246254773328,130.379891641372
4,5,BrainStem_L,Left,1,9755.0,3777.23311667845,0.927553331252419,2.67600893974304,1.60594700112289,83.5088672475653,106.727216811891,105.580932854946,19.2135276794434,36.2272109985352,51.4155731201172,44,93,54,125,76,134,48775,83.5088672475653,106.727216811891,105.580932854946
5,6,Cerebellum_L,Left,1,72649.0,10935.1284455105,0.70510321295495,1.41022896766663,1.44338160407274,68.346322729838,79.5464768957591,98.4720643092128,40.1233329772949,52.0731010437012,56.5830879211426,36,94,48,116,74,131,435894,68.346322729838,79.5464768957591,98.4720643092128
6,7,Frontal_R,Right,2,216692.0,33131.6487744457,0.871967870726501,2.04263758659363,1.65093869096378,110.315156997028,151.94079153822,159.372334926993,53.580322265625,63.0417709350586,109.445175170898,70,150,81,202,117,210,1516844,110.315156997028,151.94079153822,159.372334926993
7,8,Parietal_R,Right,2,163408.0,30813.0781458094,0.671560660967837,1.34961950778961,1.54719354917494,120.945675854303,91.2244994125135,164.560345882699,57.1388282775879,70.1134490966797,77.1156768798828,87,160,45,136,129,210,1307264,120.945675854303,91.2244994125135,164.560345882699
8,9,Temporal_R,Right,2,128833.0,21498.2365750861,0.857094790479465,1.94114923477173,1.87394077682921,132.323341069446,114.558661212578,125.68267447005,44.686450958252,59.2723960876465,86.7430725097656,88,164,55,161,95,154,1159497,132.323341069446,114.558661212578,125.68267447005
9,10,Occipital_R,Right,2,67690.0,13961.4020636908,0.584446674829371,1.23238897323608,1.6684604170261,115.843137834244,62.4580735706899,130.647584576747,45.3175888061523,52.710277557373,55.8488960266113,80,153,36,103,102,169,676900,115.843137834244,62.4580735706899,130.647584576747
10,11,BrainStem_R,Right,2,11085.0,4193.09202939208,0.870157901530453,2.02933216094971,1.65275441847616,95.3364907532702,106.504375281912,105.361569688769,25.8843860626221,35.8846015930176,52.5280151367188,87,140,63,125,75,135,121935,95.3364907532702,106.504375281912,105.361569688769
11,12,Cerebellum_R,Right,2,77489.0,12322.2252188293,0.749418539527202,1.51035380363464,2.55759498177331,115.176489566261,80.8279755836312,98.5178154318677,40.875415802002,54.1429748535156,61.7363395690918,88,163,48,117,73,133,929868,115.176489566261,80.8279755836312,98.5178154318677
