,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5619.303049581151,2272.02994916264,0.953318510184809,3.31162476539612,1.26763385464699,92.4302496328928,136.936306901615,141.217511013216,11.330397605896,21.991735458374,37.5220260620117,83,103,115,155,128,154,5448,92.4302496328928,136.936306901615,141.217511013216
1,2,BN_STR_Ca_Left,5394.448412134622,2608.81633418814,0.953327411214534,3.31193280220032,1.4082940741618,103.025047801147,141.849330783939,148.107265774379,15.7793922424316,25.2751350402832,52.2602882385254,79,112,101,158,129,163,10460,103.025047801147,141.849330783939,148.107265774379
2,3,BN_STR_NAC_Left,458.9922645124105,343.039382967209,0.87377538618985,2.05621838569641,3.13033142513769,106.391011235955,142.903370786517,131.595505617978,6.35758638381958,8.43353748321533,13.0725860595703,100,112,139,147,127,138,1335,106.391011235955,142.903370786517,131.595505617978
3,4,EXA_Left,214.54020453613794,274.117792724275,0.887968319498756,2.17436385154724,0.114387322026359,109.100961538462,137.1875,138.697115384615,6.88617324829102,8.41946601867676,14.9730463027954,99,113,134,142,132,147,832,109.100961538462,137.1875,138.697115384615
4,5,BN_GP_GPe_Left,769.456695115187,571.170108844964,0.9460265290392,3.08557033538818,0.884141279119429,98.7050938337802,134.798927613941,139.781501340483,6.51817989349365,10.5869264602661,20.1123027801514,92,106,124,142,135,145,3730,98.7050938337802,134.798927613941,139.781501340483
5,6,BN_GP_GPi_Left,497.1556662808581,358.90689129551,0.908454027776971,2.39243149757385,0.66877449191726,99.8153526970954,130.560165975104,135.786307053942,6.01347589492798,8.51873302459717,14.3868293762207,94,106,125,136,130,140,2892,99.8153526970954,130.560165975104,135.786307053942
6,7,MTg_SN_SNc_Left,124.80463821573409,201.703474177382,0.970520574633419,4.1490626335144,1.66788346929926,107.603305785124,117.214876033058,126.834710743802,2.67052006721497,9.85136413574219,11.0801553726196,104,112,111,123,123,131,847,107.603305785124,117.214876033058,126.834710743802
7,8,MTg_RN_Left,293.96133794615054,228.364970213162,0.784618123559584,1.61295688152313,1.52075108108259,110.635087719298,116.168421052632,130.442105263158,6.01091814041138,7.14580583572388,9.69535160064697,107,114,112,121,126,135,2280,110.635087719298,116.168421052632,130.442105263158
8,9,MTg_SN_SNr_Left,304.2757708565418,341.919536910046,0.965469578847867,3.83853840827942,1.19603694116509,106.094915254237,120.210169491525,127.366101694915,3.75635480880737,10.7913761138916,14.4189119338989,102,111,113,127,123,132,2655,106.094915254237,120.210169491525,127.366101694915
9,10,MTg_VTR_PBP_Left,132.02474125300796,214.898309347206,0.978389321829849,4.83626317977905,1.93964881018102,108.65625,117.9765625,128.53125,2.66685724258423,9.88681697845459,12.8976230621338,103,113,112,122,123,134,1280,108.65625,117.9765625,128.53125
10,11,MTg_VTR_VTA_Left,45.383504805721486,79.1383996927706,0.959575835038497,3.55302619934082,1.72196665498105,112.090909090909,115.704545454545,124.477272727273,2.62226366996765,4.14055728912354,9.31697177886963,110,114,112,119,121,128,484,112.090909090909,115.704545454545,124.477272727273
11,12,BN_GP_VeP_Left,115.52164859638197,134.698235714296,0.92378413378187,2.61155486106873,0.181631463168445,104.580357142857,138.0625,131.955357142857,3.46254229545593,5.78556060791016,9.04261875152588,100,109,135,141,130,134,1344,104.580357142857,138.0625,131.955357142857
12,13,THM_ETH_HN_Left,37.13195847740849,64.040097190082,0.948682040868977,3.16224002838135,1.11691970802796,112.916666666667,110.916666666667,140.777777777778,2.73055052757263,3.27906012535095,8.63465595245361,111,114,109,115,138,145,468,112.916666666667,110.916666666667,140.777777777778
13,14,Die_HTH_Left,752.953602458561,628.579757591251,0.894036939241378,2.2321765422821,1.66784359354427,111.252054794521,130.738356164384,131.145205479452,7.30071449279785,11.0956468582153,16.2964839935303,106,114,122,139,126,138,10220,111.252054794521,130.738356164384,131.145205479452
14,15,Die_HTH_MN_Left,58.79226758923011,76.7707412500844,0.805521130708361,1.68757283687592,2.63470246756406,113.40350877193,127.122807017544,126.964912280702,3.33031439781189,4.85588693618774,5.62014818191528,111,115,125,129,125,129,855,113.40350877193,127.122807017544,126.964912280702
15,16,Die_STH_Left,183.5969058049642,192.323208833885,0.961759582504188,3.65103340148926,0.878627178544325,105.61797752809,122.64606741573,132.488764044944,3.64899802207947,5.77458143234253,13.3226137161255,102,110,118,128,130,136,2848,105.61797752809,122.64606741573,132.488764044944
16,17,BN_STR_Pu_Right,5636.837585528817,2200.07824719626,0.953487596086064,3.31749486923218,1.91036943670226,139.946386093321,135.71967063129,139.262214089661,11.6867027282715,20.9504261016846,38.7705764770508,128,149,115,154,126,151,92905,139.946386093321,135.71967063129,139.262214089661
17,18,BN_STR_Ca_Right,4771.456664346991,2484.88163602609,0.952243715800551,3.27504825592041,1.81510370317898,130.57392996109,139.945957630783,147.251621271077,16.7319221496582,25.1561012268066,54.7978515625,120,152,100,157,128,160,83268,130.57392996109,139.945957630783,147.251621271077
18,19,BN_STR_NAC_Right,523.9731918478753,357.005758051989,0.84502641512975,1.87012159824371,2.98953833878606,124.639763779528,142.635826771654,131.736220472441,6.75818347930908,9.06435012817383,12.6386251449585,120,131,139,147,127,137,9652,124.639763779528,142.635826771654,131.736220472441
19,20,EXA_Right,203.19432833470756,254.442492885256,0.849806397127285,1.89719140529633,2.93232460943635,122.862944162437,136.822335025381,139.167512690355,7.5498685836792,8.23464679718018,14.3235454559326,119,132,134,142,132,146,3940,122.862944162437,136.822335025381,139.167512690355
20,21,BN_GP_GPe_Right,801.4314371373998,569.919872320937,0.948370901585415,3.15294885635376,2.25586845728413,133.34749034749,133.924066924067,138.926640926641,6.65080833435059,10.0074281692505,20.9696578979492,125,140,123,142,134,144,16317,133.34749034749,133.924066924067,138.926640926641
