,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5763.0,2226.93442718181,0.938439994170368,2.8948392868042,1.1518473513924,85.3206663196252,123.5507548152,154.774770085025,12.6158208847046,21.5319843292236,36.5207748413086,75,98,103,140,139,167,5763,85.3206663196252,123.5507548152,154.774770085025
1,2,BN_STR_Ca_Left,4112.0,2235.74612595446,0.939610361916974,2.92187452316284,1.29250062113645,95.6580739299611,126.8421692607,163.013861867704,16.7535305023193,25.408540725708,48.9517135620117,72,106,89,143,141,175,8224,95.6580739299611,126.8421692607,163.013861867704
2,3,BN_STR_NAC_Left,465.0,345.462438114901,0.883095939019983,2.1313214302063,3.03273640613821,100.862365591398,129.337634408602,148.234408602151,6.25561714172363,8.58783721923828,13.3327312469482,95,106,126,134,143,154,1395,100.862365591398,129.337634408602,148.234408602151
3,4,EXA_Left,195.0,260.946123369566,0.902736573499091,2.32453393936157,3.05670256694324,102.784615384615,122.584615384615,154.220512820513,7.32741641998291,7.65626859664917,17.0328273773193,94,107,119,128,146,162,780,102.784615384615,122.584615384615,154.220512820513
4,5,BN_GP_GPe_Left,569.0,527.026995390453,0.958434079410267,3.50490951538086,0.70728319395225,91.585237258348,120.945518453427,153.799648506151,6.19562721252441,10.2446451187134,21.7151126861572,83,100,111,127,149,159,2845,91.585237258348,120.945518453427,153.799648506151
5,6,BN_GP_GPi_Left,528.0,400.126595693763,0.937326599567486,2.86983513832092,0.521700213439808,92.5435606060606,117.61553030303,149.74053030303,5.51634073257446,9.7464017868042,15.8309879302979,85,100,112,122,144,154,3168,92.5435606060606,117.61553030303,149.74053030303
6,7,MTg_SN_SNc_Left,128.0,200.937467904886,0.968040851404612,3.98735928535461,1.9856712718841,101.78125,103.7734375,139.7265625,2.7690634727478,9.80509376525879,11.0412511825562,97,106,99,109,136,144,896,101.78125,103.7734375,139.7265625
7,8,MTg_RN_Left,277.0,216.757796350686,0.731938029747835,1.46762871742249,1.5258176238125,105.064981949458,103.480144404332,144.068592057762,6.35485553741455,6.85630083084106,9.32656860351562,102,108,100,108,139,148,2216,105.064981949458,103.480144404332,144.068592057762
8,9,MTg_SN_SNr_Left,280.0,324.156432773279,0.968798592579735,4.03470945358276,1.17356116771469,99.6678571428571,106.632142857143,140.932142857143,3.62829685211182,10.739070892334,14.639123916626,95,105,100,113,136,144,2520,99.6678571428571,106.632142857143,140.932142857143
9,10,MTg_VTR_PBP_Left,127.0,210.460058640473,0.977572924121007,4.74840116500854,1.7895524107738,102.645669291339,104.740157480315,141.929133858268,2.7383074760437,9.93905162811279,13.0025825500488,96,107,99,109,136,146,1270,102.645669291339,104.740157480315,141.929133858268
10,11,MTg_VTR_VTA_Left,52.0,89.9949011696721,0.963576578765162,3.73926043510437,1.81199148610809,106.596153846154,102.461538461538,137.884615384615,2.68263721466064,4.48374605178833,10.0310792922974,104,109,99,106,134,142,572,106.596153846154,102.461538461538,137.884615384615
11,12,BN_GP_VeP_Left,100.0,137.70081928541,0.96423801731895,3.77304649353027,0.0469885510022049,99.03,124.47,147.27,2.94576835632324,5.45844984054565,11.1145210266113,94,104,122,127,145,150,1200,99.03,124.47,147.27
12,13,THM_ETH_HN_Left,42.0,68.9025745569665,0.942956305477271,3.00375604629517,0.905392073326318,106.214285714286,98.0,152.952380952381,2.73297834396362,3.8529314994812,8.20919990539551,104,108,96,100,150,156,546,106.214285714286,98.0,152.952380952381
13,14,Die_HTH_Left,787.0,651.236070112364,0.862723141787168,1.97754859924316,1.602882836895,105.912325285896,117.520965692503,145.921219822109,7.91713523864746,11.5016660690308,15.6565198898315,101,109,109,125,140,154,11018,105.912325285896,117.520965692503,145.921219822109
14,15,Die_HTH_MN_Left,54.0,69.7454175988023,0.604038079361134,1.25477528572083,2.78229987862765,108.407407407407,114.018518518519,142.481481481481,4.02175092697144,4.23260927200317,5.04639387130737,106,110,112,116,140,145,810,108.407407407407,114.018518518519,142.481481481481
15,16,Die_STH_Left,187.0,200.37367114411,0.957410887153447,3.46345615386963,0.729617373623489,99.524064171123,109.812834224599,145.914438502674,3.58991861343384,6.63839673995972,12.4335260391235,95,104,104,114,143,148,2992,99.524064171123,109.812834224599,145.914438502674
16,17,BN_STR_Pu_Right,5983.0,2243.62417203766,0.943794582284613,3.02542042732239,1.95659105912671,135.114491057998,122.213270934314,156.98462309878,12.5636749267578,21.153938293457,38.0103988647461,123,145,101,141,141,169,101711,135.114491057998,122.213270934314,156.98462309878
17,18,BN_STR_Ca_Right,4071.0,2236.57630072332,0.946765199614352,3.10631442070007,1.8193294267873,124.696143453697,125.367722918202,164.643085237042,16.8195018768311,25.2586536407471,52.2466621398926,115,148,87,143,144,176,73278,124.696143453697,125.367722918202,164.643085237042
18,19,BN_STR_NAC_Right,468.0,335.097538702383,0.879615507963926,2.10223007202148,3.01922803657816,120.333333333333,128.886752136752,149.82905982906,6.23262643814087,8.72102355957031,13.1024141311646,115,127,125,133,145,155,8892,120.333333333333,128.886752136752,149.82905982906
19,20,EXA_Right,192.0,251.900152546176,0.870044989468321,2.02851128578186,0.12930396155559,117.546875,122.369791666667,155.6875,7.00881814956665,8.24850463867188,14.2174673080444,114,127,119,127,148,162,3840,117.546875,122.369791666667,155.6875
20,21,BN_GP_GPe_Right,633.0,515.762624162513,0.962757551566422,3.69868683815002,2.37611281043127,128.996840442338,119.533965244866,155.401263823065,5.75921773910522,9.8158712387085,21.3015422821045,121,137,110,127,151,160,13293,128.996840442338,119.533965244866,155.401263823065
21,22,BN_GP_GPi_Right,500.0,385.944807489243,0.936049318617115,2.84196805953979,2.51304449183999,127.834,116.48,151.178,5.35492610931396,9.68374443054199,15.2185287475586,121,134,110,121,145,156,11000,127.834,116.48,151.178
22,23,MTg_SN_SNc_Right,144.0,200.435043141831,0.957215868796681,3.45572590827942,1.38450546547056,120.027777777778,103.354166666667,140.111111111111,3.08492970466614,9.0832462310791,10.6606712341309,116,123,98,109,136,144,3312,120.027777777778,103.354166666667,140.111111111111
23,24,MTg_RN_Right,298.0,227.763180254483,0.757057129110386,1.53057622909546,1.73985595570303,116.036912751678,103.278523489933,144.063758389262,6.24713468551636,7.29466485977173,9.56171607971191,112,120,99,107,140,148,7152,116.036912751678,103.278523489933,144.063758389262
24,25,MTg_SN_SNr_Right,282.0,312.756094064373,0.957221819208578,3.45596098899841,1.98222637571547,121.81914893617,106.028368794326,140.957446808511,4.18724250793457,9.4971399307251,14.4709463119507,117,126,99,112,136,144,7050,121.81914893617,106.028368794326,140.957446808511
25,26,MTg_VTR_PBP_Right,107.0,184.593139552047,0.978155082643142,4.81054878234863,1.50420699487358,118.448598130841,104.766355140187,142.009345794393,2.72716498374939,8.28129291534424,13.1191606521606,114,123,99,109,137,147,2782,118.448598130841,104.766355140187,142.009345794393
26,27,MTg_VTR_VTA_Right,47.0,78.5257997791069,0.941358770431886,2.96377754211426,1.65779137629626,115.127659574468,102.553191489362,138.31914893617,2.78913307189941,4.33626794815063,8.26636981964111,113,117,99,106,135,142,1269,115.127659574468,102.553191489362,138.31914893617
27,28,BN_GP_VeP_Right,91.0,126.840864946133,0.955680737223501,3.39668107032776,3.04988032951598,122.340659340659,124.263736263736,149.087912087912,2.94934225082397,5.335129737854,10.0179748535156,118,128,123,126,147,152,2548,122.340659340659,124.263736263736,149.087912087912
28,29,THM_ETH_HN_Right,45.0,75.2358585664012,0.94172549538085,2.97280764579773,2.17082976462834,113.511111111111,98.0666666666667,153.244444444444,3.07102394104004,3.5105676651001,9.129563331604,112,116,96,101,150,157,1305,113.511111111111,98.0666666666667,153.244444444444
29,30,Die_HTH_Right,832.0,625.88396469516,0.85937291077471,1.95561003684998,1.49651888847746,115.520432692308,117.625,146.288461538462,8.1210470199585,11.3224039077759,15.8816013336182,112,121,109,125,140,154,24960,115.520432692308,117.625,146.288461538462
