,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,205585.0,32651.791658609,0.814991664835287,1.7257068157196,1.51148257906518,85.0296616971083,136.329167984046,174.729941386774,57.3895797729492,62.5232696533203,99.0375900268555,43,112,62,185,133,215,205585,85.0296616971083,136.329167984046,174.729941386774
1,2,Parietal_L,Left,1,143751.0,34154.5814288721,0.735985566083469,1.47711098194122,2.14959793052751,77.7772050281389,80.0885698186447,173.242676572685,52.2083740234375,71.7751159667969,77.117561340332,36,111,38,123,141,213,287502,77.7772050281389,80.0885698186447,173.242676572685
2,3,Temporal_L,Left,1,123007.0,21347.9688869699,0.857621292918398,1.94445943832397,1.37680883631884,65.6554423731983,105.643922703586,137.494435276041,42.5079193115234,59.1616630554199,82.6549224853516,35,110,53,153,110,166,369021,65.6554423731983,105.643922703586,137.494435276041
3,4,Occipital_L,Left,1,43702.0,11829.0235120175,0.797644327117488,1.65802264213562,2.61154470614184,85.3367809253581,55.6533339435266,142.431147315912,34.9034729003906,44.510440826416,57.8707466125488,49,109,30,95,119,169,174808,85.3367809253581,55.6533339435266,142.431147315912
4,5,BrainStem_L,Left,1,9933.0,3325.48416916785,0.96360503355779,3.74069476127625,1.90421437112802,105.207792207792,97.0985603543743,121.010369475486,13.7579231262207,26.2669143676758,51.4641914367676,95,111,82,113,89,148,49665,105.207792207792,97.0985603543743,121.010369475486
5,6,Cerebellum_L,Left,1,76435.0,11173.2846390975,0.724148256847475,1.45002281665802,2.9560951606825,87.4257342840322,71.8200562569504,109.98415647282,39.2015838623047,51.4895172119141,56.843189239502,56,113,41,105,86,145,458610,87.4257342840322,71.8200562569504,109.98415647282
6,7,Frontal_R,Right,2,207166.0,32476.6687848764,0.836222335974005,1.82351791858673,1.57557657660137,135.021533456262,134.792350096058,176.898805788595,56.5809555053711,61.242301940918,103.176383972168,108,176,68,185,137,216,1450162,135.021533456262,134.792350096058,176.898805788595
7,8,Parietal_R,Right,2,143439.0,31513.9396960668,0.710544970517062,1.42115747928619,0.316367209577275,141.124568631962,78.1533474159747,174.724893508739,51.9706268310547,73.1044921875,73.8584442138672,109,182,36,120,142,215,1147512,141.124568631962,78.1533474159747,174.724893508739
8,9,Temporal_R,Right,2,122579.0,22114.1644447604,0.854676050691649,1.92618227005005,1.69774727825667,154.539138025274,103.707633444554,138.997193646546,43.7870292663574,57.9430999755859,84.341796875,110,184,48,153,111,170,1103211,154.539138025274,103.707633444554,138.997193646546
9,10,Occipital_R,Right,2,48524.0,12185.2916646407,0.769143568540494,1.56475901603699,0.404650312311735,134.174511581898,53.5706454537961,145.373835627731,37.0149536132812,46.4229354858398,57.9194831848145,109,171,30,94,118,177,485240,134.174511581898,53.5706454537961,145.373835627731
10,11,BrainStem_R,Right,2,11265.0,3685.5781418188,0.964487702655165,3.78604674339294,1.31400353501895,116.473679538393,96.4673768308921,119.902086107412,14.7320232391357,26.2203483581543,55.7761268615723,109,128,82,114,89,148,123915,116.473679538393,96.4673768308921,119.902086107412
11,12,Cerebellum_R,Right,2,80098.0,11493.423682623,0.672626535624511,1.35138404369354,2.93369419609044,132.330769806986,69.311718145272,110.812342380584,41.3341827392578,51.879997253418,55.8583526611328,108,166,40,105,86,145,961176,132.330769806986,69.311718145272,110.812342380584
