,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,193986.0,32614.8229681676,0.851132873634512,1.90494215488434,1.61778432281827,76.6457888713618,156.279257265988,166.692843813471,54.5538063049316,60.483341217041,103.921844482422,36,113,95,204,123,216,193986,76.6457888713618,156.279257265988,166.692843813471
1,2,Parietal_L,Left,1,133931.0,32470.9994602924,0.705849115095928,1.41170716285706,2.21510494100905,72.4985626927298,102.493089725306,178.337449880909,53.6750297546387,67.1174697875977,75.7734222412109,33,105,59,143,135,217,267862,72.4985626927298,102.493089725306,178.337449880909
2,3,Temporal_L,Left,1,120137.0,22176.5320743863,0.852406625803065,1.91248655319214,1.41092031053559,57.7573436992767,117.381997219841,137.218667021817,43.4833908081055,56.8163452148438,83.1613998413086,29,100,67,163,102,170,360411,57.7573436992767,117.381997219841,137.218667021817
3,4,Occipital_L,Left,1,48101.0,12299.3034380494,0.791252738300005,1.63535177707672,2.54548063541622,83.1546953285795,74.2932579364254,154.897174694913,36.5490417480469,44.7692451477051,59.7705421447754,46,105,50,112,133,191,192404,83.1546953285795,74.2932579364254,154.897174694913
4,5,BrainStem_L,Left,1,9992.0,3350.74379929979,0.96439205906218,3.78105068206787,1.73076428782792,95.0512409927942,108.987189751801,118.109887910328,13.663046836853,26.2969264984131,51.6606712341309,85,102,90,125,90,148,49960,95.0512409927942,108.987189751801,118.109887910328
5,6,Cerebellum_L,Left,1,73431.0,10405.9348518744,0.713851239722166,1.4279648065567,2.79275657032267,79.4763110947692,83.265119636121,115.487995533222,40.5198860168457,47.059440612793,57.8609733581543,47,105,56,115,90,149,440586,79.4763110947692,83.265119636121,115.487995533222
6,7,Frontal_R,Right,2,193802.0,32498.6447110479,0.869933891227124,2.02770495414734,1.67199321364705,122.527001785327,154.543668279997,167.788531594101,51.983642578125,60.9289932250977,105.407493591309,96,165,93,203,124,216,1356614,122.527001785327,154.543668279997,167.788531594101
7,8,Parietal_R,Right,2,140770.0,32971.9715328021,0.667499955148004,1.34298527240753,2.26420626548921,132.218881864034,101.24435604177,176.396753569653,56.0326843261719,67.8717422485352,75.2510681152344,100,172,61,142,133,218,1126160,132.218881864034,101.24435604177,176.396753569653
8,9,Temporal_R,Right,2,113566.0,20882.8808435348,0.875737990076578,2.07130837440491,1.9110100736741,144.414234894247,118.871713364916,136.206162055545,40.9549331665039,55.5461616516113,84.8302917480469,100,174,65,164,102,171,1022094,144.414234894247,118.871713364916,136.206162055545
9,10,Occipital_R,Right,2,49172.0,12370.1311405745,0.7687642644153,1.56364274024963,0.383914333625096,127.482266330432,72.134934515578,152.073964858049,36.8847770690918,47.6755142211914,57.6746139526367,103,163,49,108,130,185,491720,127.482266330432,72.134934515578,152.073964858049
10,11,BrainStem_R,Right,2,11089.0,3527.98983238528,0.96233033623515,3.67805361747742,1.46829548217507,106.312201280548,108.612859590585,117.019298403824,14.6324777603149,25.8195400238037,53.8190383911133,99,117,90,126,90,148,121979,106.312201280548,108.612859590585,117.019298403824
11,12,Cerebellum_R,Right,2,72530.0,10377.5890288702,0.690694099658754,1.38284456729889,0.0078589413068909,124.942630635599,84.0348407555494,115.284847649249,39.8797149658203,49.7104377746582,55.1474494934082,100,158,55,116,90,148,870360,124.942630635599,84.0348407555494,115.284847649249
