,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,201039.0,37750.4178708223,0.865695154392917,1.99771618843079,1.56286193615259,97.0478215669596,154.256139356045,158.471714443466,54.2198905944824,61.1375694274902,108.315956115723,56,122,87,208,113,197,201039,97.0478215669596,154.256139356045,158.471714443466
1,2,Parietal_L,Left,1,135917.0,33422.2125016152,0.716764456842209,1.43407142162323,2.06533273216753,90.7233385080601,94.7637013765754,151.014530926963,54.8503684997559,63.423770904541,78.6593475341797,53,121,54,143,115,192,271834,90.7233385080601,94.7637013765754,151.014530926963
2,3,Temporal_L,Left,1,120743.0,23945.8542726221,0.816095100374642,1.73035049438477,1.52051463773418,77.3439950970243,130.431296224212,117.354223433243,47.943717956543,55.1817436218262,82.9594345092773,51,117,78,179,87,151,362229,77.3439950970243,130.431296224212,117.354223433243
3,4,Occipital_L,Left,1,47121.0,12765.0049278198,0.736789096668065,1.47902166843414,2.04196427607504,95.7232019693979,79.145752424609,111.702340782241,38.2834892272949,44.5226593017578,56.6221084594727,63,118,52,121,85,144,188484,95.7232019693979,79.145752424609,111.702340782241
4,5,BrainStem_L,Left,1,9762.0,3377.53650857176,0.969975629910161,4.11180639266968,1.76371274917411,111.821552960459,125.737246465888,93.8557672608072,12.8887186050415,25.488094329834,52.9959144592285,102,119,114,141,61,123,48810,111.821552960459,125.737246465888,93.8557672608072
5,6,Cerebellum_L,Left,1,71308.0,10477.9974879648,0.668898771521642,1.34525489807129,3.11889472912719,94.457662534358,102.019282548943,82.8870533460481,39.9596328735352,50.6640243530273,53.7558937072754,64,119,71,135,60,116,427848,94.457662534358,102.019282548943,82.8870533460481
6,7,Frontal_R,Right,2,202003.0,35464.6261151486,0.875189826542243,2.06705665588379,1.6073196746882,143.584337856368,151.774137017767,155.618272995946,52.6980018615723,61.6894416809082,108.929756164551,117,182,82,208,111,196,1414021,143.584337856368,151.774137017767,155.618272995946
7,8,Parietal_R,Right,2,138788.0,35318.6857233508,0.650608119986384,1.31680548191071,1.25317478174203,146.661368418019,93.1527149321267,145.384629795083,58.2922096252441,65.2064437866211,76.7594985961914,117,184,52,136,110,189,1110304,146.661368418019,93.1527149321267,145.384629795083
8,9,Temporal_R,Right,2,120649.0,22863.526229528,0.843511246173282,1.8618106842041,1.6570149121285,158.008520584505,125.529544380807,111.472975325117,46.580135345459,53.1938781738281,86.7233963012695,117,185,70,174,85,139,1085841,158.008520584505,125.529544380807,111.472975325117
9,10,Occipital_R,Right,2,55834.0,13944.5518230698,0.695930432229878,1.39254593849182,0.737525302539851,135.877619371709,72.8867894114697,106.760056596339,40.2139015197754,48.0631637573242,55.9997062683105,114,169,49,114,80,144,558340,135.877619371709,72.8867894114697,106.760056596339
10,11,BrainStem_R,Right,2,10349.0,3495.15882370158,0.969510117329303,4.0807785987854,0.998808695463674,122.361001062905,124.954874867137,91.8558314813025,13.7383985519409,24.6124382019043,56.063362121582,115,134,113,141,60,122,113839,122.361001062905,124.954874867137,91.8558314813025
11,12,Cerebellum_R,Right,2,71091.0,10589.0968323246,0.710232736159511,1.42052137851715,2.40857792336097,137.710610344488,99.566386743751,78.9012673896836,39.2231407165527,50.0891189575195,55.7173080444336,115,168,68,133,56,116,853092,137.710610344488,99.566386743751,78.9012673896836
