,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5907.009154200554,2345.66980334576,0.951584882515835,3.2532377243042,1.21922302120441,92.5144743524632,141.45573048925,135.353478923311,12.1793308258057,21.4547595977783,39.622257232666,83,104,119,161,121,148,5907,92.5144743524632,141.45573048925,135.353478923311
1,2,BN_STR_Ca_Left,5490.008507966995,2679.56810837201,0.957303055212191,3.45917534828186,1.35323915104276,103.240255009107,144.880327868852,144.341530054645,15.7089443206787,26.2402458190918,54.3399925231934,81,113,104,164,122,157,10980,103.240255009107,144.880327868852,144.341530054645
2,3,BN_STR_NAC_Left,527.0008167028427,366.704276789065,0.853332633252635,1.91803514957428,3.11809449488792,107.370018975332,149.796963946869,127.516129032258,6.76819705963135,9.27904605865479,12.9816398620605,101,113,146,155,123,133,1581,107.370018975332,149.796963946869,127.516129032258
3,4,EXA_Left,173.0002681016922,251.505982950083,0.908555497511515,2.39369487762451,2.89234383421451,109.549132947977,142.21387283237,133.85549132948,6.8629322052002,9.03841018676758,16.4277648925781,100,113,138,147,126,143,692,109.549132947977,142.21387283237,133.85549132948
4,5,BN_GP_GPe_Left,875.0013560056686,641.480968522781,0.950655643777102,3.22322750091553,0.823223475270939,98.9862857142857,139.089142857143,134.185142857143,6.75880908966064,11.5401964187622,21.7851791381836,91,107,128,147,129,140,4375,98.9862857142857,139.089142857143,134.185142857143
5,6,BN_GP_GPi_Left,523.0008105039597,389.246220919178,0.933568411684386,2.79018449783325,0.648365077220852,100.089866156788,135.864244741874,129.694072657744,5.61786031723022,9.08669757843018,15.6748666763306,93,107,130,141,124,135,3138,100.089866156788,135.864244741874,129.694072657744
6,7,MTg_SN_SNc_Left,129.00019991397858,205.966793774733,0.967179563494787,3.93555331230164,1.34184797002588,108.651162790698,124.488372093023,118.511627906977,3.06630992889404,8.93795394897461,12.0676259994507,105,113,118,129,115,122,903,108.651162790698,124.488372093023,118.511627906977
7,8,MTg_RN_Left,266.00041222572327,209.827177507765,0.747146256484105,1.50452935695648,1.45618884953783,111.796992481203,123.011278195489,122.34962406015,6.20393323898315,6.76427412033081,9.33399963378906,109,115,119,127,118,126,2128,111.796992481203,123.011278195489,122.34962406015
8,9,MTg_SN_SNr_Left,282.0004370212555,321.617699734698,0.963125907275894,3.71676635742188,1.21001005423472,106.602836879433,127.173758865248,119.666666666667,3.81725788116455,10.3568105697632,14.18785572052,102,112,120,133,115,124,2538,106.602836879433,127.173758865248,119.666666666667
9,10,MTg_VTR_PBP_Left,124.00019216537476,204.568039717803,0.977679048555198,4.75954866409302,1.83415287445166,109.314516129032,124.653225806452,120.370967741935,2.74535584449768,9.52505207061768,13.0666542053223,103,114,119,129,115,125,1240,109.314516129032,124.653225806452,120.370967741935
10,11,MTg_VTR_VTA_Left,50.00007748603821,86.7179520288385,0.9662392074116,3.8812849521637,1.66753233417739,113.06,123.04,116.74,2.59796237945557,4.30931425094604,10.0834321975708,111,115,119,126,113,121,550,113.06,123.04,116.74
11,12,BN_GP_VeP_Left,125.00019371509552,144.596241854638,0.928365561198503,2.69057059288025,0.225002733191889,105.576,144.464,127.192,3.74646973609924,5.45854806900024,10.0801410675049,100,110,142,147,125,130,1500,105.576,144.464,127.192
12,13,THM_ETH_HN_Left,28.000043392181396,51.6350920139977,0.932105626705452,2.76100826263428,0.443215115446719,112.785714285714,116.928571428571,131.535714285714,2.63884282112122,2.97156667709351,7.28586673736572,111,114,116,118,129,135,364,112.785714285714,116.928571428571,131.535714285714
13,14,Die_HTH_Left,775.0012010335922,621.354228122937,0.894322943956554,2.23502612113953,1.63600389529272,112.206451612903,137.335483870968,125.038709677419,7.45075130462646,11.2010946273804,16.652624130249,107,115,128,145,120,133,10850,112.206451612903,137.335483870968,125.038709677419
14,15,Die_HTH_MN_Left,48.00007438659668,65.0206841689165,0.820308046206567,1.74849033355713,2.14316128331472,114.770833333333,134.270833333333,121.145833333333,3.2799346446991,4.04125308990479,5.73493385314941,113,116,132,136,119,123,720,114.770833333333,134.270833333333,121.145833333333
15,16,Die_STH_Left,154.00023865699768,183.689116451931,0.966937653329674,3.92137050628662,0.743039500210041,105.863636363636,129.103896103896,124.87012987013,3.17624020576477,6.39907360076904,12.4552145004272,101,110,125,134,122,127,2464,105.863636363636,129.103896103896,124.87012987013
16,17,BN_STR_Pu_Right,5904.009149551392,2272.33557480957,0.954826430123759,3.36514401435852,1.87367450363629,140.400406504065,139.060128726287,135.768800813008,11.7081546783447,21.6146087646484,39.3996276855469,129,149,117,159,121,148,100368,140.400406504065,139.060128726287,135.768800813008
17,18,BN_STR_Ca_Right,5426.008408784866,2566.22390517371,0.959818453541427,3.56351637840271,1.76667917644613,129.631035753778,143.41632878732,144.722263177295,15.617091178894,26.3844451904297,55.6517601013184,121,152,102,163,124,157,97668,129.631035753778,143.41632878732,144.722263177295
18,19,BN_STR_NAC_Right,537.0008322000504,363.619297731087,0.869785923733563,2.02663278579712,2.99121320623142,126.48417132216,148.495344506518,128.711359404097,6.50795221328735,9.4370174407959,13.18922996521,121,133,145,153,124,133,10203,126.48417132216,148.495344506518,128.711359404097
19,20,EXA_Right,184.0002851486206,245.490443256443,0.895468404373686,2.24655961990356,0.0569429826635282,123.684782608696,141.195652173913,134.407608695652,7.18715667724609,8.91971683502197,16.1463756561279,120,134,137,147,127,142,3680,123.684782608696,141.195652173913,134.407608695652
20,21,BN_GP_GPe_Right,752.0011653900146,577.438023454916,0.964201485241979,3.771155834198,2.23136126195213,134.341755319149,137.115691489362,133.996010638298,6.05488109588623,10.1066741943359,22.8339004516602,126,142,126,146,129,139,15792,134.341755319149,137.115691489362,133.996010638298
21,22,BN_GP_GPi_Right,454.00070357322693,342.474521575718,0.928008376341579,2.68413615226746,2.38481320901156,132.903083700441,134.20704845815,129.819383259912,5.49486970901489,8.56123447418213,14.7489786148071,127,139,128,139,125,134,9988,132.903083700441,134.20704845815,129.819383259912
22,23,MTg_SN_SNc_Right,153.00023710727692,210.039507743884,0.964571191974462,3.79042434692383,1.64610045398782,125.078431372549,122.156862745098,118.653594771242,2.94634580612183,9.2178783416748,11.1679010391235,122,128,118,128,115,123,3519,125.078431372549,122.156862745098,118.653594771242
23,24,MTg_RN_Right,302.0004680156708,233.567915990932,0.769973093442391,1.5672105550766,1.66498140934047,121.493377483444,121.73178807947,122.533112582781,6.30575466156006,7.08520889282227,9.88244533538818,117,125,117,126,118,127,7248,121.493377483444,121.73178807947,122.533112582781
24,25,MTg_SN_SNr_Right,298.0004618167877,324.659204184168,0.963839569762198,3.75258183479309,1.93351701344886,126.845637583893,125.171140939597,120.010067114094,4.03259658813477,9.62852001190186,15.1326484680176,122,131,118,131,115,124,7450,126.845637583893,125.171140939597,120.010067114094
25,26,MTg_VTR_PBP_Right,99.00015342235565,175.465147484012,0.982940452717985,5.43702602386475,1.44795971443643,123.676767676768,123.353535353535,120.555555555556,2.3856213092804,8.13309764862061,12.970685005188,120,128,118,128,115,125,2574,123.676767676768,123.353535353535,120.555555555556
26,27,MTg_VTR_VTA_Right,36.00005578994751,60.908704103424,0.940569138387235,2.94462132453918,1.41848622970113,120.611111111111,121.5,116.5,2.59331393241882,3.60359811782837,7.63632726669312,119,122,119,124,113,119,972,120.611111111111,121.5,116.5
27,28,BN_GP_VeP_Right,124.00019216537476,145.450151875773,0.932651517387015,2.77178359031677,2.8995874985992,128.685483870968,142.887096774194,128.008064516129,3.67561054229736,5.49519824981689,10.1879968643188,124,134,141,146,126,131,3472,128.685483870968,142.887096774194,128.008064516129
28,29,THM_ETH_HN_Right,36.00005578994751,60.779869984143,0.922459679434551,2.59004664421082,2.36211648866895,119.194444444444,116.138888888889,131.75,2.96366548538208,3.08103132247925,7.67603158950806,118,121,115,118,129,135,1044,119.194444444444,116.138888888889,131.75
29,30,Die_HTH_Right,817.0012661218643,618.94084659014,0.87613458022552,2.07440233230591,1.50818936421239,121.429620563035,136.91064871481,125.335373317013,7.90144681930542,11.0250463485718,16.3907794952393,118,127,128,144,120,132,24510,121.429620563035,136.91064871481,125.335373317013
30,31,Die_HTH_MN_Right,72.00011157989502,86.5535537796562,0.497807538388961,1.15302014350891,2.90397665791514,118.805555555556,133.75,121.069444444444,4.43749332427979,5.05558013916016,5.11651945114136,117,122,131,136,119,123,2232,118.805555555556,133.75,121.069444444444
31,32,Die_STH_Right,132.00020456314087,157.984195436065,0.957887405199502,3.48257207870483,2.19455933254398,126.818181818182,127.825757575758,125.143939393939,3.43361592292786,5.35940504074097,11.9578151702881,123,130,122,133,123,128,4224,126.818181818182,127.825757575758,125.143939393939
