,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,199598.9881029725,35469.3502473348,0.853790535611245,1.92079901695251,1.6024092203954,76.2369100045591,159.689096638761,171.247836913011,54.198657989502,63.2645721435547,104.10472869873,38,101,101,207,125,222,199599,76.2369100045591,159.689096638761,171.247836913011
1,2,Parietal_L,Left,1,147869.99118626118,34740.9085839083,0.777743458794468,1.59088277816772,1.85279194009506,71.681267329411,100.641550010144,184.230777033881,53.279239654541,65.0188446044922,84.7610244750977,35,101,51,146,149,224,295740,71.681267329411,100.641550010144,184.230777033881
2,3,Temporal_L,Left,1,122354.99270707369,22035.6538370419,0.868356261364812,2.01636934280396,1.4781616599358,59.2575701851171,118.16621306853,143.255420702055,44.011905670166,55.3626022338867,88.744255065918,31,100,46,167,109,177,367065,59.2575701851171,118.16621306853,143.255420702055
3,4,Occipital_L,Left,1,54849.996730685234,12875.8976097964,0.750939454167428,1.51430010795593,2.11902401829918,79.1800911577028,65.8951686417502,157.354348222425,38.9407997131348,46.0567817687988,58.9680557250977,46,102,39,109,136,194,219400,79.1800911577028,65.8951686417502,157.354348222425
4,5,BrainStem_L,Left,1,10086.999398767948,3274.78938891561,0.962917555710721,3.70650672912598,1.57644164141279,93.5375235451571,112.603152572618,123.211658570437,13.3570976257324,28.252950668335,49.508171081543,84,100,94,130,95,151,50435,93.5375235451571,112.603152572618,123.211658570437
5,6,Cerebellum_L,Left,1,77450.99538356066,10905.1372629202,0.747073842344788,1.50434517860413,2.82583014958094,76.7620818323843,84.1886999522279,121.039689610205,38.4202575683594,52.3810882568359,57.7973289489746,45,100,52,119,96,153,464706,76.7620818323843,84.1886999522279,121.039689610205
6,7,Frontal_R,Right,2,203381.98787748814,35571.6589218772,0.852132461079126,1.91085422039032,1.64982508119856,122.795370288423,160.127671082003,170.582676933062,54.5900115966797,63.2983055114746,104.313552856445,97,165,98,210,127,219,1423674,122.795370288423,160.127671082003,170.582676933062
7,8,Parietal_R,Right,2,145532.99132555723,35162.188720507,0.720015589576036,1.44100964069366,1.31321910002095,128.74614005071,101.901232022978,181.981165783705,55.2500228881836,67.2128829956055,79.6158142089844,99,168,52,148,145,223,1164264,128.74614005071,101.901232022978,181.981165783705
8,9,Temporal_R,Right,2,123670.99262863398,23442.1301734085,0.888650203077705,2.18061780929565,1.6908160820344,141.563640627148,119.795376442335,141.456380234655,41.9072341918945,58.1235580444336,91.383659362793,100,172,62,168,107,171,1113039,141.563640627148,119.795376442335,141.456380234655
9,10,Occipital_R,Right,2,54626.99674397707,12916.8605096337,0.736221366080124,1.47767066955566,0.775626949171677,121.668076226042,66.2756146228056,157.181412122211,39.4169273376465,48.878231048584,58.2452354431152,86,155,40,109,134,192,546270,121.668076226042,66.2756146228056,157.181412122211
10,11,BrainStem_R,Right,2,11523.999313116074,3561.10317523517,0.963125343167867,3.71673846244812,1.3318571918943,104.623221103783,111.511280805276,121.537834085387,14.4154186248779,27.3251476287842,53.5783424377441,97,115,94,129,95,152,126764,104.623221103783,111.511280805276,121.537834085387
11,12,Cerebellum_R,Right,2,76108.99546355009,10818.2929671488,0.662776085821479,1.33543860912323,3.11128027177044,121.019393238645,84.0820533708234,120.322130102879,41.0238037109375,51.7051811218262,54.7847709655762,97,154,52,120,95,154,913308,121.019393238645,84.0820533708234,120.322130102879
