,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,220018.97388142347,32450.9328602702,0.863411250773894,1.98215758800507,1.62753362562984,66.497911581971,154.972598319267,164.130854501575,54.9272613525391,63.9406204223633,108.874488830566,28,98,79,204,121,211,220023,66.497911581971,154.972598319267,164.130854501575
1,2,Parietal_L,Left,1,144233.36067938805,31956.6501494408,0.788286293955184,1.62520062923431,1.93159906892713,62.8146717879032,94.029770653651,166.12349898777,53.3400535583496,65.1593780517578,86.6882858276367,23,94,47,165,114,206,288472,62.8146717879032,94.029770653651,166.12349898777
2,3,Temporal_L,Left,1,134419.54026210308,21433.7950206302,0.84589922700887,1.87496697902679,1.47036872332796,48.9095014208984,117.613508205502,128.241917245689,46.4196662902832,57.688060760498,87.0353393554688,21,89,61,168,97,158,403266,48.9095014208984,117.613508205502,128.241917245689
3,4,Occipital_L,Left,1,52846.03297251463,12577.0190445803,0.805283808661316,1.68665480613708,2.37785249555011,69.5967226143395,64.880031032982,133.415141824512,34.5730590820312,51.0921440124512,58.312816619873,35,93,40,106,108,169,211388,69.5967226143395,64.880031032982,133.415141824512
4,5,BrainStem_L,Left,1,10019.81664776802,3426.67225907661,0.970340612575561,4.13664484024048,1.39448155139069,82.9342315369261,110.155988023952,107.314171656687,13.4978284835815,25.6011753082275,55.8357238769531,51,90,96,127,76,139,50100,82.9342315369261,110.155988023952,107.314171656687
5,6,Cerebellum_L,Left,1,81195.51420646906,11110.2540304073,0.671287678593016,1.34916913509369,2.03057444210539,69.3650258014459,81.4979740630811,100.471088833331,41.4357414245605,53.4235877990723,55.9038238525391,39,91,50,118,76,134,487182,69.3650258014459,81.4979740630811,100.471088833331
6,7,Frontal_R,Right,2,215508.05642652512,32930.9902400794,0.887611057524253,2.1711106300354,1.53271934100327,112.30711514904,152.009920561268,163.633143398047,51.8070259094238,65.5546188354492,112.478782653809,86,151,78,204,121,209,1508584,112.30711514904,152.009920561268,163.633143398047
7,8,Parietal_R,Right,2,145983.32865679264,30569.1016417035,0.778506628586126,1.59327924251556,1.47731693260391,117.665509021413,90.9572904251093,165.617093419917,52.0212936401367,67.0016250610352,82.8844451904297,89,156,47,168,134,204,1167888,117.665509021413,90.9572904251093,165.617093419917
8,9,Temporal_R,Right,2,129411.63190162182,21760.6799036825,0.867595614623822,2.01097846031189,1.75557359561307,129.14516203811,111.593529293585,127.844004512649,44.9324722290039,56.1062088012695,90.3582305908203,88,158,52,163,97,167,1164726,129.14516203811,111.593529293585,127.844004512649
9,10,Occipital_R,Right,2,57681.944480359554,13156.7461092041,0.703353699484595,1.4067862033844,0.554517704533302,110.124716120868,60.6334795346983,134.324220307543,40.1843566894531,52.2685470581055,56.5307998657227,88,147,37,103,106,171,576830,110.124716120868,60.6334795346983,134.324220307543
10,11,BrainStem_R,Right,2,11542.788778960705,3662.91106114144,0.962063967481323,3.66536712646484,1.04222668009913,93.9542579918565,109.781512605042,108.523434115914,14.7317762374878,26.9721927642822,53.9973678588867,86,106,96,127,76,139,126973,93.9542579918565,109.781512605042,108.523434115914
11,12,Cerebellum_R,Right,2,84665.45071023703,12414.0865994394,0.635534984695554,1.29521584510803,2.32849678729428,111.155834032149,79.356160015118,100.21263302113,45.1329193115234,51.2838096618652,58.4568748474121,87,157,48,124,76,135,1016004,111.155834032149,79.356160015118,100.21263302113
