,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,203155.0,37840.4529640565,0.865442021829394,1.99597179889679,1.54583819991643,63.8279638699515,142.413890871502,155.509541975339,54.8405075073242,60.6868629455566,109.460105895996,23,89,72,199,112,193,203155,63.8279638699515,142.413890871502,155.509541975339
1,2,Parietal_L,Left,1,135289.0,34589.1142461943,0.714779573317813,1.4298996925354,2.12461669636092,59.5124437315672,83.6697070715284,141.760305715912,55.5853843688965,62.825756072998,79.4815216064453,21,89,45,130,104,183,270578,59.5124437315672,83.6697070715284,141.760305715912
2,3,Temporal_L,Left,1,119455.0,24121.4777592917,0.821266699223421,1.75271165370941,1.52605553858298,47.1833410070738,122.352978108911,111.528073333054,47.2256278991699,55.1003379821777,82.7729110717773,21,87,73,170,83,141,358365,47.1833410070738,122.352978108911,111.528073333054
3,4,Occipital_L,Left,1,47100.0,12977.442321038,0.734631816672464,1.47391319274902,2.09499549876203,67.2293842887473,72.1913163481953,101.805159235669,38.6055488586426,43.8128814697266,56.9012260437012,34,88,46,111,76,133,188400,67.2293842887473,72.1913163481953,101.805159235669
4,5,BrainStem_L,Left,1,9876.0,3431.77146792855,0.971644103972116,4.22925662994385,0.109876910460502,83.5279465370595,121.067436208991,89.5532604293236,12.7331571578979,25.6149997711182,53.8517913818359,73,90,107,136,56,118,49380,83.5279465370595,121.067436208991,89.5532604293236
5,6,Cerebellum_L,Left,1,68102.0,10125.2371641424,0.656673882221673,1.3259528875351,0.0436659831458431,68.0147132242812,98.1276761328595,75.607603300931,39.4701194763184,50.0728187561035,52.3355178833008,38,91,68,130,53,109,408612,68.0147132242812,98.1276761328595,75.607603300931
6,7,Frontal_R,Right,2,202448.0,35746.1377994575,0.878175814148034,2.09057211875916,1.59870031555456,110.603058563187,140.787105824706,155.186279933613,52.5177459716797,61.6307830810547,109.792129516602,85,150,69,198,113,193,1417136,110.603058563187,140.787105824706,155.186279933613
7,8,Parietal_R,Right,2,137653.0,35465.5584752522,0.658236430768916,1.32835412025452,1.28268530182204,115.546802467073,83.0924934436591,139.264098857272,57.9502792358398,65.1929702758789,76.9784927368164,86,152,43,126,102,181,1101224,115.546802467073,83.0924934436591,139.264098857272
8,9,Temporal_R,Right,2,118125.0,23165.6621043159,0.845466529661048,1.87255954742432,1.68331285887395,128.48695026455,119.507564021164,109.985185185185,46.1494750976562,52.8209762573242,86.4176406860352,87,156,66,168,78,137,1063125,128.48695026455,119.507564021164,109.985185185185
9,10,Occipital_R,Right,2,55460.0,14350.522990648,0.712932418559773,1.42606008052826,0.788194787082312,107.686530833033,67.1598269022719,98.6318427695636,39.9155120849609,47.2001152038574,56.9219169616699,85,140,43,108,72,135,554600,107.686530833033,67.1598269022719,98.6318427695636
10,11,BrainStem_R,Right,2,10447.0,3485.17441526932,0.969173971440815,4.05881404876709,1.76834900368026,94.1723939887049,120.625059825787,88.5827510290035,13.7530403137207,24.5421314239502,55.8210334777832,87,105,106,136,56,118,114917,94.1723939887049,120.625059825787,88.5827510290035
11,12,Cerebellum_R,Right,2,67658.0,10301.2934631912,0.721574516963143,1.44438374042511,2.47106167403048,110.629962458246,96.9004847911555,74.3980903958142,38.2480125427246,49.5276336669922,55.2448081970215,87,142,66,129,52,109,811896,110.629962458246,96.9004847911555,74.3980903958142
