,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5501.0,2260.27151427525,0.951166857779167,3.23963046073914,1.27537082549449,61.5808034902745,136.147245955281,132.444646427922,11.2204551696777,23.5458316802979,36.3501281738281,54,72,116,154,116,145,5501,61.5808034902745,136.147245955281,132.444646427922
1,2,BN_STR_Ca_Left,5715.0,2805.34717242158,0.956786474101211,3.43889117240906,1.41508195537615,71.6017497812773,137.972528433946,141.362379702537,15.5148582458496,26.9158229827881,53.3539085388184,52,82,102,158,115,155,11430,71.6017497812773,137.972528433946,141.362379702537
2,3,BN_STR_NAC_Left,538.0,374.675158672263,0.860388331065935,1.96217310428619,2.93525708604115,76.7007434944238,146.336431226766,126.68029739777,6.72135639190674,9.26244735717773,13.1884651184082,70,82,142,151,121,131,1614,76.7007434944238,146.336431226766,126.68029739777
3,4,EXA_Left,191.0,264.229997628234,0.868877205389422,2.0200891494751,2.49406355872011,78.8376963350785,138.240837696335,130.858638743455,7.64048624038696,8.68851184844971,15.4344625473022,70,83,132,144,124,138,764,78.8376963350785,138.240837696335,130.858638743455
4,5,BN_GP_GPe_Left,647.0,525.360278686247,0.951423198469178,3.24795341491699,0.908404432643209,68.0664605873261,134.961360123648,130.632148377125,6.34080123901367,9.9922046661377,20.5946273803711,61,76,125,143,124,135,3235,68.0664605873261,134.961360123648,130.632148377125
5,6,BN_GP_GPi_Left,444.0,349.614191748908,0.930912845470516,2.73791527748108,0.709249625788528,69.6576576576577,133.060810810811,125.725225225225,5.42934513092041,8.65942287445068,14.8650875091553,64,76,127,138,121,130,2664,69.6576576576577,133.060810810811,125.725225225225
6,7,MTg_SN_SNc_Left,131.0,211.971049119249,0.968375234317569,4.00804281234741,2.39142860642847,79.5725190839695,124.068702290076,112.198473282443,2.83340382575989,9.92415142059326,11.3564043045044,75,84,119,129,108,116,917,79.5725190839695,124.068702290076,112.198473282443
7,8,MTg_RN_Left,262.0,215.283675901032,0.759902759745098,1.53837454319,1.76934434288732,82.4809160305343,122.618320610687,115.786259541985,5.94312286376953,7.15203094482422,9.14274883270264,79,86,119,127,111,120,2096,82.4809160305343,122.618320610687,115.786259541985
8,9,MTg_SN_SNr_Left,285.0,349.53013418211,0.963672314392854,3.74409294128418,1.56621676871059,77.6631578947368,126.498245614035,113.659649122807,3.83024263381958,11.5093631744385,14.340784072876,73,83,120,132,108,118,2565,77.6631578947368,126.498245614035,113.659649122807
9,10,MTg_VTR_PBP_Left,123.0,208.212392195546,0.981369873324487,5.20486307144165,2.23656066497205,80.2439024390244,124.260162601626,114.219512195122,2.57870268821716,9.59810066223145,13.4217948913574,75,85,120,128,107,119,1230,80.2439024390244,124.260162601626,114.219512195122
10,11,MTg_VTR_VTA_Left,45.0,80.0299547864919,0.947363381027532,3.12343525886536,2.04878624006141,84.4444444444444,122.933333333333,109.666666666667,3.01674795150757,4.12495374679565,9.42261695861816,82,87,121,126,105,113,495,84.4444444444444,122.933333333333,109.666666666667
11,12,BN_GP_VeP_Left,115.0,140.297576727672,0.944984684517794,3.05703282356262,0.0006861803784722,75.0521739130435,141.565217391304,125.034782608696,3.31879281997681,5.70036602020264,10.145658493042,70,79,139,144,123,128,1380,75.0521739130435,141.565217391304,125.034782608696
12,13,THM_ETH_HN_Left,28.0,52.0589615704946,0.950594643364031,3.2212872505188,1.19576633711573,83.5714285714286,115.785714285714,123.607142857143,2.29740762710571,3.55909729003906,7.40060997009277,82,85,115,117,121,128,364,83.5714285714286,115.785714285714,123.607142857143
13,14,Die_HTH_Left,747.0,620.569522214715,0.865041406912076,1.99322116374969,1.68465785249697,82.0160642570281,135.389558232932,121.516733601071,7.90575504302979,10.8849725723267,15.7579183578491,77,86,127,142,116,129,10458,82.0160642570281,135.389558232932,121.516733601071
14,15,Die_HTH_MN_Left,48.0,65.050652983006,0.748642679190788,1.50835537910461,2.6955356999862,85.1041666666667,132.791666666667,117.041666666667,3.50766801834106,4.14018058776855,5.29081010818481,83,87,131,134,115,119,720,85.1041666666667,132.791666666667,117.041666666667
15,16,Die_STH_Left,169.0,183.501860847071,0.957222069752466,3.45597100257874,0.821333968967783,76.1715976331361,127.467455621302,119.846153846154,3.47002029418945,6.48432064056396,11.9922895431519,72,80,123,132,116,122,2704,76.1715976331361,127.467455621302,119.846153846154
16,17,BN_STR_Pu_Right,5740.0,2257.07509271289,0.956648763277426,3.43354558944702,1.86544304090958,112.365853658537,134.105052264808,132.037108013937,11.0801181793213,22.8476104736328,38.0440902709961,102,121,114,154,116,145,97580,112.365853658537,134.105052264808,132.037108013937
17,18,BN_STR_Ca_Right,5821.0,2714.56556783112,0.958847653712998,3.52210545539856,1.74045028198172,102.118708125752,135.803641985913,141.625493901392,15.4186954498291,25.9538879394531,54.3062705993652,92,121,99,157,114,155,104778,102.118708125752,135.803641985913,141.625493901392
18,19,BN_STR_NAC_Right,503.0,349.579948331946,0.867838642058842,2.01269555091858,0.112637833735562,97.9045725646123,145.027833001988,127.409542743539,6.48970508575439,8.96170330047607,13.0618000030518,92,104,141,149,123,132,9557,97.9045725646123,145.027833001988,127.409542743539
19,20,EXA_Right,183.0,239.55501257898,0.848883293337105,1.89186000823975,0.6121236620689,95.2732240437158,136.68306010929,131.475409836066,7.35661268234253,8.24162864685059,13.9176816940308,91,105,131,142,124,137,3660,95.2732240437158,136.68306010929,131.475409836066
20,21,BN_GP_GPe_Right,639.0,512.421286552901,0.964437494339759,3.78342127799988,2.23941992178839,106.095461658842,133.200312989045,129.973395931142,5.73144245147705,9.62867736816406,21.6844615936279,98,113,123,141,124,135,13419,106.095461658842,133.200312989045,129.973395931142
21,22,BN_GP_GPi_Right,429.0,332.944205637522,0.934549134622523,2.81029844284058,2.44025387392567,104.377622377622,131.638694638695,125.2331002331,5.35310840606689,8.18278026580811,15.0438318252563,98,110,125,137,120,129,9438,104.377622377622,131.638694638695,125.2331002331
22,23,MTg_SN_SNc_Right,138.0,196.197929058767,0.961720953754935,3.64922666549683,1.66849104153032,96.2173913043478,122.68115942029,111.81884057971,2.90766882896423,9.21517086029053,10.6107425689697,93,99,118,128,108,116,3174,96.2173913043478,122.68115942029,111.81884057971
23,24,MTg_RN_Right,269.0,213.870948296741,0.775930069684909,1.58524084091187,1.6838007115641,92.7695167286245,121.814126394052,115.349442379182,5.96519327163696,7.04812955856323,9.45626831054688,89,96,118,126,111,119,6456,92.7695167286245,121.814126394052,115.349442379182
24,25,MTg_SN_SNr_Right,265.0,311.603422514034,0.958655706821844,3.51409244537354,1.9277578963418,97.8905660377359,125.101886792453,113.203773584906,3.97878289222717,10.1885786056519,13.9818105697632,93,101,119,130,108,118,6625,97.8905660377359,125.101886792453,113.203773584906
25,26,MTg_VTR_PBP_Right,94.0,165.255261704672,0.980388026010139,5.0741605758667,1.53181706978498,94.7765957446808,123.595744680851,113.627659574468,2.46197533607483,7.93530511856079,12.4924583435059,92,99,119,128,108,118,2444,94.7765957446808,123.595744680851,113.627659574468
26,27,MTg_VTR_VTA_Right,32.0,58.4222801376602,0.954648218869415,3.3586790561676,1.64825835273156,91.625,122.5,109.6875,2.37409400939941,3.60130190849304,7.97381973266602,90,93,120,125,106,114,864,91.625,122.5,109.6875
27,28,BN_GP_VeP_Right,101.0,126.876432092996,0.942704640331234,2.99734592437744,2.94984170530301,99.8316831683168,140.188118811881,125.881188118812,3.27573156356812,5.17586469650269,9.81850051879883,95,105,138,142,123,129,2828,99.8316831683168,140.188118811881,125.881188118812
28,29,THM_ETH_HN_Right,32.0,54.8072155313125,0.877667507281428,2.08650636672974,2.44910361590582,90.8125,115.03125,123.40625,3.13670635223389,3.17938137054443,6.54475784301758,90,93,114,117,121,127,928,90.8125,115.03125,123.40625
