,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,741.0,599.714052569622,0.979961908323851,5.02045869827271,1.30499487487485,75.9986504723347,129.246963562753,100.97705802969,4.71898174285889,12.1908617019653,23.6914539337158,71.0,82.0,116.0,139.0,96.0,107.0,3705.0,75.9986504723347,129.246963562753,100.97705802969
2,2,6,right aLEC,868.0,698.386864185882,0.984718395730585,5.74203824996948,2.02014448653594,121.96198156682,129.154377880184,103.240783410138,4.38175344467163,14.0983877182007,25.1601963043213,113.0,128.0,115.0,139.0,97.0,108.0,5208.0,121.96198156682,129.154377880184,103.240783410138
3,3,7,left pMEC,343.0,337.350737736442,0.975244011351979,4.52219724655151,1.27537058840235,78.9679300291545,120.883381924198,106.399416909621,4.26284265518188,7.81678915023804,19.2774143218994,74.0,84.0,113.0,132.0,103.0,112.0,2401.0,78.9679300291545,120.883381924198,106.399416909621
4,4,8,right pMEC,297.0,325.32993179789,0.983908669215029,5.59684371948242,2.12902177190167,120.181818181818,120.151515151515,107.713804713805,3.87304735183716,6.39272451400757,21.6768398284912,113.0,127.0,112.0,130.0,105.0,112.0,2376.0,120.181818181818,120.151515151515,107.713804713805
5,5,9,left perirhinal,2078.0,1055.4859636124,0.9335240462658,2.78928518295288,1.65101386664386,67.1087584215592,123.833974975938,101.357074109721,10.1326570510864,12.4170360565186,28.2628707885742,62.0,75.0,111.0,138.0,92.0,110.0,18702.0,67.1087584215592,123.833974975938,101.357074109721
6,6,10,right perirhinal,1988.0,1009.08818475526,0.944766459648982,3.0511589050293,1.63183687687282,132.07092555332,124.076961770624,102.766599597586,9.6818208694458,11.4038219451904,29.5407733917236,127.0,138.0,110.0,139.0,94.0,112.0,19880.0,132.07092555332,124.076961770624,102.766599597586
7,7,11,left parahippocampal,2984.0,1667.61045764136,0.934340560166354,2.8059823513031,1.93561833511392,76.5576407506702,102.276139410188,112.483579088472,10.4801740646362,19.2499809265137,29.4071826934814,66.0,88.0,90.0,117.0,101.0,122.0,32824.0,76.5576407506702,102.276139410188,112.483579088472
8,8,12,right parahippocampal,2986.0,1648.61590404973,0.904478091948143,2.34455537796021,1.21378312540961,128.448760884126,102.407233757535,112.326858673811,10.7626791000366,21.7155323028564,25.2336978912354,115.0,139.0,90.0,116.0,102.0,119.0,35832.0,128.448760884126,102.407233757535,112.326858673811
9,9,13,left DG/CA3,684.0,696.46985372373,0.991782868776362,7.81661748886108,1.54631187041045,72.2631578947368,115.627192982456,116.381578947368,4.647057056427,13.8961791992188,36.3242683410645,67.0,83.0,100.0,128.0,109.0,126.0,8892.0,72.2631578947368,115.627192982456,116.381578947368
10,10,14,right DG/CA3,876.0,829.349448208291,0.985965415615239,5.98982858657837,1.85684695212684,128.119863013699,116.691780821918,117.143835616438,5.77014446258545,16.3935108184814,34.5621757507324,115.0,135.0,100.0,129.0,111.0,131.0,12264.0,128.119863013699,116.691780821918,117.143835616438
11,11,15,left CA1,2165.0,1723.44604284521,0.986807145158973,6.17664623260498,1.70826573649343,72.2581986143187,117.731177829099,114.68129330254,8.59073543548584,21.6765613555908,53.0619354248047,63.0,87.0,98.0,135.0,103.0,130.0,32475.0,72.2581986143187,117.731177829099,114.68129330254
12,12,16,right CA1,2206.0,1787.60905770842,0.9853899724125,5.87153339385986,1.70322000349736,127.71124206709,118.985494106981,115.64505893019,8.84401798248291,23.5973300933838,51.9279479980469,112.0,137.0,98.0,135.0,105.0,131.0,35296.0,127.71124206709,118.985494106981,115.64505893019
13,13,17,left subiculum,936.0,870.987115745132,0.994219713912368,9.31405544281006,1.78719112948005,75.3344017094017,118.762820512821,112.410256410256,4.31569862365723,11.6310415267944,40.1966552734375,68.0,84.0,102.0,134.0,102.0,123.0,15912.0,75.3344017094017,118.762820512821,112.410256410256
14,14,18,right subiculum,845.0,825.833180841333,0.994247120213455,9.33615112304688,1.64909170292678,125.151479289941,119.895857988166,112.358579881657,3.96376705169678,12.3370761871338,37.0063285827637,116.0,132.0,103.0,134.0,104.0,123.0,15210.0,125.151479289941,119.895857988166,112.358579881657
