,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,567.0,508.691616304762,0.984862040844795,5.76900815963745,1.34715418354327,67.4250440917108,119.178130511464,113.786596119929,4.26065492630005,10.2251539230347,24.5797538757324,64.0,72.0,104.0,129.0,109.0,119.0,2835.0,67.4250440917108,119.178130511464,113.786596119929
2,2,6,right aLEC,599.0,529.339750022711,0.981216821473436,5.18381452560425,1.88792468297154,104.86143572621,122.033388981636,114.587646076795,5.2962121963501,8.94120121002197,27.4545822143555,100.0,110.0,106.0,132.0,111.0,119.0,3594.0,104.86143572621,122.033388981636,114.587646076795
3,3,7,left pMEC,312.0,355.087500584205,0.987442042503397,6.32984781265259,1.25338139582644,68.9647435897436,109.814102564103,117.996794871795,3.61288118362427,7.65264511108398,22.8689880371094,62.0,73.0,100.0,123.0,114.0,123.0,2184.0,68.9647435897436,109.814102564103,117.996794871795
4,4,8,right pMEC,364.0,375.804396983813,0.984453974531358,5.69337511062622,1.99522529757108,104.854395604396,113.120879120879,119.228021978022,4.04658555984497,7.63795328140259,23.0387287139893,99.0,113.0,102.0,126.0,116.0,124.0,2912.0,104.854395604396,113.120879120879,119.228021978022
5,5,9,left perirhinal,2040.0,1077.5420817105,0.951458792709945,3.24911451339722,1.41581501126424,58.7676470588235,111.744117647059,112.285784313725,9.34943008422852,12.6219987869263,30.377368927002,51.0,65.0,98.0,126.0,103.0,119.0,18360.0,58.7676470588235,111.744117647059,112.285784313725
6,6,10,right perirhinal,1813.0,998.031149454462,0.955242970439093,3.38040733337402,1.89495383987519,114.031439602868,115.312741312741,112.678433535576,9.16264533996582,11.364914894104,30.9734725952148,107.0,123.0,102.0,130.0,105.0,121.0,18130.0,114.031439602868,115.312741312741,112.678433535576
7,7,11,left parahippocampal,3001.0,1645.45898264574,0.937459051192546,2.87277412414551,2.04885081188103,64.50883038987,90.0016661112962,123.152282572476,10.0645027160645,20.724645614624,28.9130439758301,52.0,77.0,78.0,105.0,111.0,132.0,33011.0,64.50883038987,90.0016661112962,123.152282572476
8,8,12,right parahippocampal,2900.0,1593.84637227726,0.904379869499257,2.34341144561768,1.43744989140431,111.480689655172,95.3131034482759,124.059310344828,11.0706014633179,21.2846240997314,25.9429740905762,98.0,121.0,82.0,110.0,113.0,132.0,34800.0,111.480689655172,95.3131034482759,124.059310344828
9,9,13,left DG/CA3,860.0,837.996768884601,0.989645873720586,6.96715402603149,1.56434111897581,61.8418604651163,103.605813953488,127.766279069767,5.66286993026733,15.3184127807617,39.4540863037109,56.0,75.0,85.0,118.0,121.0,143.0,11180.0,61.8418604651163,103.605813953488,127.766279069767
10,10,14,right DG/CA3,790.0,777.925972904846,0.988356290050337,6.57214641571045,1.75396782606578,113.520253164557,109.356962025316,128.341772151899,5.50360441207886,14.7722930908203,36.1704940795898,101.0,120.0,92.0,122.0,121.0,143.0,11060.0,113.520253164557,109.356962025316,128.341772151899
11,11,15,left CA1,2210.0,1839.37976591439,0.988338258726937,6.56709289550781,1.71578421408954,62.6294117647059,103.690950226244,127.288235294118,8.69616317749023,23.3112964630127,57.108512878418,53.0,79.0,84.0,124.0,116.0,142.0,33150.0,62.6294117647059,103.690950226244,127.288235294118
12,12,16,right CA1,2136.0,1724.90117306776,0.988277867755834,6.55025434494019,1.59394020852215,112.517322097378,110.380617977528,127.306647940075,8.38310718536377,22.3084411621094,54.9114837646484,99.0,121.0,91.0,128.0,116.0,143.0,34176.0,112.517322097378,110.380617977528,127.306647940075
13,13,17,left subiculum,944.0,895.033984363633,0.994220734991561,9.31487560272217,1.67005712856449,65.0063559322034,106.713983050847,123.726694915254,4.16237545013428,12.9452333450317,38.7720108032227,56.0,72.0,90.0,123.0,115.0,135.0,16048.0,65.0063559322034,106.713983050847,123.726694915254
14,14,18,right subiculum,923.0,870.694419368931,0.994713853588965,9.73845672607422,1.58827884844566,109.895991332611,111.414951245937,124.342361863489,4.03712558746338,12.8131589889526,39.315372467041,102.0,116.0,95.0,127.0,116.0,135.0,16614.0,109.895991332611,111.414951245937,124.342361863489
