,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6227.0,2406.43180120655,0.945050611737589,3.05881428718567,1.14681314271383,87.0028906375462,121.98121085595,158.648626947166,12.5404005050659,22.644115447998,38.358757019043,76,99,101,140,141,171,6227,87.0028906375462,121.98121085595,158.648626947166
1,2,BN_STR_Ca_Left,4107.0,2383.86217231949,0.950142969012822,3.20703411102295,1.29861739264389,97.8151935719503,123.690771852934,166.480155831507,16.60276222229,25.2869567871094,53.2456245422363,73,108,87,142,144,178,8214,97.8151935719503,123.690771852934,166.480155831507
2,3,BN_STR_NAC_Left,481.0,347.5715104667,0.874218824290509,2.05959582328796,2.92868599050466,102.525987525988,127.598752598753,151.455301455301,6.35643243789673,8.90493965148926,13.091682434082,96,108,124,132,147,157,1443,102.525987525988,127.598752598753,151.455301455301
3,4,EXA_Left,173.0,250.093538866584,0.882606430977771,2.12714982032776,2.85988781393404,104.85549132948,120.537572254335,157.462427745665,7.22802639007568,8.60031795501709,15.3750944137573,95,108,117,126,150,165,692,104.85549132948,120.537572254335,157.462427745665
4,5,BN_GP_GPe_Left,899.0,632.534212896943,0.944163209698485,3.03510284423828,0.714725266441347,93.4471635150167,118.804226918799,156.996662958843,7.16924428939819,10.9071779251099,21.7593936920166,85,103,109,126,151,163,4495,93.4471635150167,118.804226918799,156.996662958843
5,6,BN_GP_GPi_Left,487.0,368.712841016602,0.922194824665281,2.58581280708313,0.521522650843864,94.7659137577002,115.597535934292,152.186858316222,5.82242584228516,8.84069538116455,15.055703163147,87,102,110,120,147,157,2922,94.7659137577002,115.597535934292,152.186858316222
6,7,MTg_SN_SNc_Left,144.0,228.575967890945,0.966922152925959,3.92046713829041,1.22772346437239,102.215277777778,102.236111111111,140.145833333333,2.8961353302002,10.6796092987061,11.3542032241821,98,107,97,107,136,144,1008,102.215277777778,102.236111111111,140.145833333333
7,8,MTg_RN_Left,337.0,250.788580731833,0.789527751045867,1.62942111492157,1.564599062554,105.557863501484,100.878338278932,143.985163204748,6.36580228805542,7.4041109085083,10.3725728988647,102,109,96,105,139,149,2696,105.557863501484,100.878338278932,143.985163204748
8,9,MTg_SN_SNr_Left,277.0,332.703653327941,0.974522562104637,4.45852375030518,0.99067436409893,100.664259927798,105.148014440433,141.509025270758,3.32040762901306,10.8978137969971,14.8041162490845,96,106,98,111,136,146,2493,100.664259927798,105.148014440433,141.509025270758
9,10,MTg_VTR_PBP_Left,133.0,221.325545568883,0.982225984744528,5.32758808135986,1.62227833918737,103.263157894737,102.428571428571,141.887218045113,2.6387403011322,9.20433902740479,14.0581216812134,98,108,97,107,136,147,1330,103.263157894737,102.428571428571,141.887218045113
