,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,207059.63250560453,36625.2043878291,0.842125918144024,1.85432112216949,1.54228484106112,85.6592328164728,140.100216903166,129.473264880788,59.1280899047852,63.6889610290527,109.642463684082,47,116,69,197,89,176,235589,85.6592328164728,140.100216903166,129.473264880788
1,2,Parietal_L,Left,1,144470.3876358457,32810.4004395219,0.749203771183432,1.50979959964752,2.18771879608156,86.6648902516182,75.5051406531367,131.039129799971,55.9185180664062,67.5941314697266,84.4257583618164,43,122,31,122,97,175,328752,86.6648902516182,75.5051406531367,131.039129799971
2,3,Temporal_L,Left,1,116259.39270753879,21580.0637492267,0.889476212937604,2.18827247619629,1.63075735293592,73.1707237787085,100.831899484419,93.4212265078093,42.2064666748047,59.7018890380859,92.359245300293,42,116,45,153,64,123,396834,73.1707237787085,100.831899484419,93.4212265078093
3,4,Occipital_L,Left,1,50516.6476258426,12581.3449457831,0.730304383343917,1.46386754512787,2.46238611468828,103.467595733946,46.7919341649703,96.8798475912104,40.7803840637207,48.1097946166992,59.6970825195312,64,131,22,91,72,132,229908,103.467595733946,46.7919341649703,96.8798475912104
4,5,BrainStem_L,Left,1,9271.536715643015,3361.96454857951,0.967259432553108,3.94027066230774,2.10083729307987,113.48469049199,100.322115840364,74.1803014503744,13.2665376663208,29.3451690673828,52.2737503051758,101,122,84,118,46,103,52745,113.48469049199,100.322115840364,74.1803014503744
5,6,Cerebellum_L,Left,1,74050.12635349995,10712.8144624452,0.699120982178218,1.39859485626221,1.19546552888409,98.5531553772566,69.9788256797978,66.3343026361079,41.029712677002,54.9797744750977,57.3839454650879,64,125,37,107,43,101,505518,98.5531553772566,69.9788256797978,66.3343026361079
6,7,Frontal_R,Right,2,204134.64680177858,35887.9759551372,0.86935104418119,2.02349257469177,1.63237807696897,136.040170325625,142.085012119986,132.934005278544,55.9890823364258,63.1548690795898,113.293487548828,109,177,65,197,91,178,1625827,136.040170325625,142.085012119986,132.934005278544
7,8,Parietal_R,Right,2,151121.91762579605,33538.5366301606,0.738571517814787,1.48329412937164,1.67538662116347,147.819842506863,78.5564137160936,134.830532033685,55.407543182373,72.7311553955078,82.1856842041016,111,188,30,124,97,175,1375552,147.819842506863,78.5564137160936,134.830532033685
8,9,Temporal_R,Right,2,116240.05686454475,21761.0494132058,0.878006946934149,2.0892186164856,1.84157470793662,162.708134224534,105.337307948222,99.3671289015243,43.99853515625,59.0840644836426,91.9225540161133,116,194,46,155,68,130,1190304,162.708134224534,105.337307948222,99.3671289015243
9,10,Occipital_R,Right,2,51769.08291068394,12707.9397162705,0.743380127327851,1.49506068229675,1.0778214512587,147.739024141795,48.9904247733523,101.906115242267,38.9525833129883,52.9823341369629,58.2364768981934,122,184,21,93,76,136,589020,147.739024141795,48.9904247733523,101.906115242267
10,11,BrainStem_R,Right,2,10194.38376763137,3541.0207393966,0.963496390630009,3.73522710800171,1.77539995882136,124.271919993103,100.306578153289,74.4478834382274,14.291955947876,29.0375709533691,53.3837013244629,116,135,84,118,46,104,127589,124.271919993103,100.306578153289,74.4478834382274
11,12,Cerebellum_R,Right,2,77355.67660352681,11005.5478916246,0.695111293506605,1.39100992679596,2.5383402137827,144.745438225737,71.0708978117118,70.0634217283614,42.6303024291992,53.4206733703613,59.2991752624512,119,181,38,108,44,100,1056168,144.745438225737,71.0708978117118,70.0634217283614
