,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,202269.8712370824,37478.4048429574,0.862769964441574,1.97786116600037,1.55706972252246,93.1541422972304,163.051164953202,125.598423554563,57.7783355712891,62.152229309082,114.277526855469,51,119,85,219,80,167,230138,93.1541422972304,163.051164953202,125.598423554563
1,2,Parietal_L,Left,1,131992.4772208091,32564.9084479893,0.741770894144838,1.49108326435089,2.13558083203044,89.1758246880369,99.734415160676,123.555780473838,55.9537925720215,65.3944931030273,83.4317626953125,48,120,56,177,76,164,300356,89.1758246880369,99.734415160676,123.555780473838
2,3,Temporal_L,Left,1,113821.95641174912,22597.1248084488,0.844680581384022,1.86821353435516,1.54400668457162,75.4196395478132,133.649617000247,86.7303867062021,46.9477615356445,56.4567031860352,87.7084426879883,49,118,79,184,55,121,388512,75.4196395478132,133.649617000247,86.7303867062021
3,4,Occipital_L,Left,1,45178.450282872654,11935.4682755848,0.769112484945118,1.56466746330261,2.08550375286499,97.259673559909,79.6508764079917,86.8754547399957,38.147144317627,45.3632125854492,59.6875953674316,63,119,52,125,62,121,205612,97.259673559909,79.6508764079917,86.8754547399957
4,5,BrainStem_L,Left,1,9418.366111535579,3329.97143914469,0.969891568745075,4.10614967346191,1.89101859015495,113.209406494961,127.533874580067,64.9014557670773,12.848183631897,28.252555847168,52.7565650939941,102,120,112,144,34,95,53580,113.209406494961,127.533874580067,64.9014557670773
5,6,Cerebellum_L,Left,1,67354.14973790757,10046.8060819407,0.702495218089316,1.405109167099,0.160533957857736,96.5396951744656,100.473784482084,57.0238405929483,39.3989562988281,53.4156761169434,55.3598365783691,64,121,68,136,34,90,459804,96.5396951744656,100.473784482084,57.0238405929483
6,7,Frontal_R,Right,2,202377.09787627682,35838.2871369827,0.874108721065135,2.05875563621521,1.62256069748401,142.971831842265,161.043972031616,124.921844871015,55.7239799499512,63.2782249450684,114.722053527832,115,184,89,218,80,165,1611820,142.971831842265,161.043972031616,124.921844871015
7,8,Parietal_R,Right,2,133732.7128405217,33777.2971586882,0.696312128259271,1.39326393604279,1.29806565353739,148.25029903127,98.631534326161,120.625711431538,57.5918006896973,69.0769577026367,80.2405776977539,117,188,54,146,85,162,1217264,148.25029903127,98.631534326161,120.625711431538
8,9,Temporal_R,Right,2,114785.23835074157,22498.1050922167,0.869258751822481,2.02282810211182,1.69154327455132,161.147833078101,129.939188361409,84.7081776416539,45.4601440429688,55.754940032959,91.9580535888672,118,190,70,182,57,113,1175400,161.147833078101,129.939188361409,84.7081776416539
9,10,Occipital_R,Right,2,53113.22158325929,13042.7708282717,0.71567775055191,1.43178141117096,0.744688645479973,139.429994539227,73.8876239016399,84.2445599113038,40.7990913391113,48.8745727539062,58.4153823852539,116,174,49,118,60,123,604310,139.429994539227,73.8876239016399,84.2445599113038
10,11,BrainStem_R,Right,2,10521.394244232215,3556.98592327951,0.96611548451577,3.8743143081665,1.48853019516687,124.139503800852,126.803191045025,63.6651908779551,14.3820056915283,27.5203838348389,55.7204093933105,117,135,111,144,34,94,131681,124.139503800852,126.803191045025,63.6651908779551
11,12,Cerebellum_R,Right,2,67009.61824147962,10268.1294674314,0.760041398701977,1.53875827789307,2.34967071345112,142.514244117416,98.7885810970331,54.965176674274,37.8756980895996,53.216926574707,58.2815437316895,117,176,66,136,33,90,914904,142.514244117416,98.7885810970331,54.965176674274
