,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,637.207487015985,585.684044168482,0.980660800001114,5.10946798324585,1.3279916422507,97.0234482758621,145.697931034483,73.2993103448276,4.8977313041687,13.0012378692627,25.0248012542725,83.0,103.0,131.0,155.0,68.0,80.0,3625.0,97.0234482758621,145.697931034483,73.2993103448276
2,2,6,right aLEC,577.4418192682788,536.988613870134,0.985824621358899,5.96021890640259,1.96981020531029,139.592085235921,144.255707762557,73.9984779299848,4.29005527496338,11.4827556610107,25.5696678161621,133.0,146.0,130.0,154.0,70.0,81.0,3942.0,139.592085235921,144.255707762557,73.9984779299848
3,3,7,left pMEC,280.3712942870334,289.422511169101,0.969487006293952,4.07925653457642,1.27619657704089,99.6645768025078,136.692789968652,77.3573667711599,4.67519998550415,6.36069631576538,19.0713405609131,95.0,103.0,129.0,148.0,74.0,81.0,2233.0,99.6645768025078,136.692789968652,77.3573667711599
4,4,8,right pMEC,278.6134805297479,311.202954469259,0.982094564690905,5.30817699432373,2.01394491981052,138.375394321767,135.13880126183,77.1356466876972,4.0514817237854,7.15401029586792,21.5059814453125,133.0,145.0,127.0,147.0,74.0,81.0,2536.0,138.375394321767,135.13880126183,77.1356466876972
5,5,9,left perirhinal,2763.283226452768,1333.74596683162,0.948201269047304,3.14791893959045,1.66525439340494,86.0486641221374,142.006997455471,74.2519083969466,10.0197219848633,17.1459693908691,31.5412731170654,79.0,95.0,126.0,158.0,64.0,84.0,28296.0,86.0486641221374,142.006997455471,74.2519083969466
6,6,10,right perirhinal,2366.0173173062503,1231.26601956386,0.942923953625623,3.0029296875,1.55728287553157,151.247399702823,140.51485884101,73.9353640416048,9.91408348083496,15.7240734100342,29.7712955474854,144.0,157.0,126.0,155.0,65.0,82.0,26920.0,151.247399702823,140.51485884101,73.9353640416048
7,7,11,left parahippocampal,2932.9122540308163,1552.08929155857,0.875825942538909,2.07199311256409,2.38210724157176,92.3164519029068,119.751273599041,81.5918489661372,12.6395196914673,19.0745296478271,26.1889972686768,81.0,105.0,107.0,132.0,72.0,89.0,36707.0,92.3164519029068,119.751273599041,81.5918489661372
8,8,12,right parahippocampal,2842.3848455306143,1508.56069298568,0.892521580589986,2.21727180480957,0.959540355474924,146.963203463203,117.525664811379,79.2544836116265,12.35777759552,19.6332607269287,27.4005527496338,134.0,158.0,104.0,154.0,69.0,87.0,38808.0,146.963203463203,117.525664811379,79.2544836116265
9,9,13,left DG/CA3,495.70347955450416,522.257223055025,0.988568124424081,6.63240528106689,1.71724493081432,93.1507092198582,132.145390070922,87.6063829787234,4.70171976089478,11.7064638137817,31.1837100982666,88.0,101.0,116.0,143.0,82.0,94.0,7332.0,93.1507092198582,132.145390070922,87.6063829787234
10,10,14,right DG/CA3,677.6372034335509,666.078630223141,0.984960928048552,5.78780031204224,1.71715692302714,145.725032425422,129.699092088197,85.9156939040208,5.66751575469971,13.8013134002686,32.8024482727051,134.0,152.0,113.0,141.0,81.0,97.0,10794.0,145.725032425422,129.699092088197,85.9156939040208
11,11,15,left CA1,1554.7862683190033,1320.83897077794,0.984670874987515,5.73319911956787,1.73012555143821,93.0751837196156,135.996042962126,85.0966647823629,8.23663520812988,19.8745250701904,47.2222709655762,84.0,107.0,115.0,150.0,74.0,96.0,26535.0,93.0751837196156,135.996042962126,85.0966647823629
12,12,16,right CA1,1796.4856599457562,1506.71546898004,0.984465412780298,5.69545412063599,1.57509318176673,144.999510763209,131.043542074364,85.2441291585127,8.93126106262207,22.2674388885498,50.8675880432129,132.0,154.0,111.0,148.0,76.0,97.0,32704.0,144.999510763209,131.043542074364,85.2441291585127
13,13,17,left subiculum,720.703640487045,703.996616190039,0.991796597189985,7.82312870025635,1.78888960284641,95.5182926829268,134.968292682927,83.1512195121951,4.84782075881958,11.4491910934448,37.9251251220703,88.0,103.0,118.0,150.0,74.0,93.0,13940.0,95.5182926829268,134.968292682927,83.1512195121951
14,14,18,right subiculum,733.8872436666861,711.386002396732,0.992987900542384,8.45909023284912,1.51481628728094,142.859880239521,131.985628742515,82.0239520958084,4.39804363250732,11.6809597015381,37.2034492492676,135.0,150.0,115.0,148.0,75.0,90.0,15030.0,142.859880239521,131.985628742515,82.0239520958084
