,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5985.422440242022,2431.83041195656,0.948563423693172,3.15868782997131,1.18544436729866,81.4452296819788,169.590933012555,195.567400947297,15.7810192108154,29.8628215789795,49.8473129272461,67,97,141,193,174,212,13301,81.4452296819788,169.590933012555,195.567400947297
1,2,BN_STR_Ca_Left,3955.4817870631814,2395.75977816177,0.956191824327412,3.41599082946777,1.31804479644762,95.0237770193402,172.610011376564,205.515699658703,20.4528846740723,33.9126205444336,69.8668670654297,63,107,123,196,179,222,17580,95.0237770193402,172.610011376564,205.515699658703
2,3,BN_STR_NAC_Left,467.09784925729036,346.117771479702,0.855212518224467,1.92946839332581,3.03045730970798,100.261078998073,175.835260115607,184.654142581888,8.4262228012085,11.4632749557495,16.2581310272217,92,107,171,182,178,193,3114,100.261078998073,175.835260115607,184.654142581888
3,4,EXA_Left,170.54921470955014,261.864554662831,0.89386603383198,2.23047924041748,0.0043185588305534,103.445910290237,167.807387862797,193.691292875989,8.7296895980835,11.3997354507446,19.4713916778564,91,108,163,175,183,205,1516,103.445910290237,167.807387862797,193.691292875989
4,5,BN_GP_GPe_Left,813.5962538123131,611.606263696923,0.944422291297521,3.04196619987488,0.742414312680838,89.4806415929203,165.378871681416,193.910398230089,8.86710643768311,14.1178970336914,26.9734382629395,78,100,152,175,187,201,9040,89.4806415929203,165.378871681416,193.910398230089
5,6,BN_GP_GPi_Left,449.54793006554246,371.89613626683,0.925680927910102,2.64336848258972,0.512549506496592,90.4594594594595,160.337337337337,188.213213213213,7.10118579864502,11.8395919799805,18.7710514068604,81,99,154,167,180,195,5994,90.4594594594595,160.337337337337,188.213213213213
6,7,MTg_SN_SNc_Left,133.6493846140802,238.100183147887,0.982607483050698,5.38518190383911,1.58934146790321,100.212121212121,140.653198653199,173.356902356902,3.0888500213623,12.8564405441284,16.6340198516846,95,106,133,148,168,179,2079,100.212121212121,140.653198653199,173.356902356902
7,8,MTg_RN_Left,277.6487215720117,227.496464453793,0.841954534733901,1.8534015417099,1.46702536076435,104.069692058347,140.28038897893,178.768233387358,7.61744260787964,8.36540508270264,14.1181802749634,100,108,135,146,172,185,4936,104.069692058347,140.28038897893,178.768233387358
8,9,MTg_SN_SNr_Left,307.3485848195851,363.348297328996,0.978005237336557,4.79431581497192,1.27920097427059,98.3147877013177,144.919472913616,174.92093704246,4.28387641906738,14.3501901626587,20.5382556915283,93,105,135,154,168,181,6147,98.3147877013177,144.919472913616,174.92093704246
9,10,MTg_VTR_PBP_Left,119.69944884628057,223.724372325099,0.987614774372046,6.37355804443359,1.61434599782736,101.406015037594,141.774436090226,176.0,2.97437953948975,11.6935968399048,18.9573802947998,94,107,134,148,168,182,2660,101.406015037594,141.774436090226,176.0
