,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,198975.0,37452.7791104078,0.864710280036636,1.99095702171326,1.62094966528479,74.2020052770449,146.078431963815,154.219288855384,54.2336959838867,60.823974609375,107.976959228516,35,101,80,201,109,194,198975,74.2020052770449,146.078431963815,154.219288855384
1,2,Parietal_L,Left,1,129877.0,31729.5064603269,0.704034451928173,1.40812182426453,2.16023334664553,73.4161321866073,86.9130869976978,148.648544392002,55.199047088623,61.5064392089844,77.7269821166992,33,102,47,159,107,189,259754,73.4161321866073,86.9130869976978,148.648544392002
2,3,Temporal_L,Left,1,113302.0,22925.3734330201,0.827898924535937,1.78292107582092,1.58402809320253,58.7646378704701,119.756367937018,114.029328696757,46.2937698364258,54.0734672546387,82.5381393432617,33,98,70,168,83,147,339906,58.7646378704701,119.756367937018,114.029328696757
3,4,Occipital_L,Left,1,45408.0,11597.8558266038,0.724032103631264,1.4497663974762,2.14299520787304,81.197520260747,70.4936354827343,110.683183579986,38.376895904541,42.8554992675781,55.6375350952148,48,102,45,111,87,144,181632,81.197520260747,70.4936354827343,110.683183579986
4,5,BrainStem_L,Left,1,9442.0,3285.38773997232,0.96944002748122,4.07616853713989,2.07682787299605,93.81857657276,117.11914848549,91.905316670197,12.7281398773193,25.5454063415527,51.8820457458496,84,100,105,132,60,121,47210,93.81857657276,117.11914848549,91.905316670197
5,6,Cerebellum_L,Left,1,67291.0,10135.2673911701,0.666128204281975,1.34077501296997,0.152839107469848,79.4159397244802,91.8237357150288,81.6651112333001,39.134204864502,49.9859848022461,52.4701652526855,48,102,62,125,59,115,403746,79.4159397244802,91.8237357150288,81.6651112333001
6,7,Frontal_R,Right,2,199784.0,35689.3562213855,0.875222549265741,2.06730961799622,1.66621318166265,120.620655307732,146.942973411284,153.388539622793,52.3366279602051,62.014461517334,108.196014404297,94,159,78,202,109,193,1398488,120.620655307732,146.942973411284,153.388539622793
7,8,Parietal_R,Right,2,131090.0,33543.3434452073,0.645420776575763,1.30919659137726,1.33414673718442,128.293538790144,89.0156228545274,145.175856281944,57.4040870666504,64.077278137207,75.1532363891602,99,164,48,132,111,187,1048720,128.293538790144,89.0156228545274,145.175856281944
8,9,Temporal_R,Right,2,111958.0,22268.2751383396,0.849197742528356,1.89367055892944,1.72534173931161,138.334500437664,121.060254738384,111.351810500366,45.1446647644043,52.0704154968262,85.4891204833984,99,165,65,169,85,139,1007622,138.334500437664,121.060254738384,111.351810500366
9,10,Occipital_R,Right,2,52635.0,13135.2925619508,0.705778275501604,1.41156649589539,0.836421180421007,120.606345587537,67.4180488268263,107.700541464805,39.2675247192383,47.1925163269043,55.4287223815918,99,153,43,108,82,144,526350,120.606345587537,67.4180488268263,107.700541464805
10,11,BrainStem_R,Right,2,10150.0,3407.68849779828,0.96899451892807,4.0472354888916,1.4891283988835,104.399310344828,116.891330049261,90.6932019704434,13.653657913208,24.6173419952393,55.2595710754395,98,115,105,132,60,122,111650,104.399310344828,116.891330049261,90.6932019704434
11,12,Cerebellum_R,Right,2,67375.0,10367.037684859,0.718073417146754,1.43684899806976,2.42619882542553,121.896445269017,92.5893580705009,79.3441038961039,38.283317565918,49.4503059387207,55.0073471069336,99,153,61,126,57,115,808500,121.896445269017,92.5893580705009,79.3441038961039
