,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,771.0000919103622,617.200052867041,0.981940286468921,5.28566074371338,1.9538022275841,106.516212710765,126.568093385214,122.597924773022,4.41132020950317,12.6851472854614,23.3167419433594,99.0,112.0,113.0,136.0,119.0,127.0,3855.0,106.516212710765,126.568093385214,122.597924773022
2,2,6,right aLEC,748.0000891685486,653.252714473802,0.98376360915852,5.5719895362854,1.18451086137638,60.8368983957219,126.474598930481,124.560160427807,4.55442142486572,12.5208787918091,25.3771877288818,55.0,69.0,112.0,137.0,119.0,129.0,4488.0,60.8368983957219,126.474598930481,124.560160427807
3,3,7,left pMEC,312.00003719329834,320.957943722762,0.980566194313115,5.09713840484619,2.05777257800847,103.884615384615,117.884615384615,126.88141025641,3.80579304695129,7.598464012146,19.3986530303955,98.0,110.0,111.0,128.0,124.0,131.0,2184.0,103.884615384615,117.884615384615,126.88141025641
4,4,8,right pMEC,320.00003814697266,338.440739435342,0.980572657856131,5.09797763824463,1.12227452458916,62.88125,116.71875,128.53125,3.94116449356079,7.49487543106079,20.091968536377,57.0,68.0,109.0,128.0,126.0,133.0,2560.0,62.88125,116.71875,128.53125
5,5,9,left perirhinal,2960.000352859497,1435.4374637481,0.910578061512467,2.41933250427246,1.52214418909273,117.7125,123.460135135135,124.343581081081,11.4257526397705,16.4799499511719,27.6426944732666,110.0,126.0,94.0,137.0,113.0,135.0,26640.0,117.7125,123.460135135135,124.343581081081
6,6,10,right perirhinal,2910.0003468990326,1397.88013131866,0.938533297362242,2.89696598052979,1.54234065754267,49.8694158075601,123.078006872852,126.318213058419,10.745885848999,15.5776748657227,31.1304664611816,43.0,57.0,106.0,137.0,115.0,135.0,29100.0,49.8694158075601,123.078006872852,126.318213058419
7,7,11,left parahippocampal,4201.000500798225,2173.42357530355,0.917632622091924,2.51616835594177,1.16809543881304,111.75101166389,99.1870983099262,132.559152582718,12.5772285461426,21.0037212371826,31.6464233398438,97.0,123.0,85.0,115.0,120.0,142.0,46211.0,111.75101166389,99.1870983099262,132.559152582718
8,8,12,right parahippocampal,3744.00044631958,1920.21739435418,0.92904497834105,2.70294523239136,2.22451585764369,56.5464743589744,98.6183226495726,134.297275641026,11.3156604766846,21.7132701873779,30.5856113433838,43.0,71.0,85.0,113.0,124.0,142.0,44928.0,56.5464743589744,98.6183226495726,134.297275641026
9,9,13,left DG/CA3,610.0000727176666,650.252845597097,0.986355129856796,6.07416868209839,1.70461646071065,109.35737704918,113.880327868852,136.370491803279,5.64137029647827,13.6305646896362,34.2666358947754,98.0,115.0,97.0,125.0,130.0,149.0,7930.0,109.35737704918,113.880327868852,136.370491803279
10,10,14,right DG/CA3,785.0000935792923,752.04697617927,0.984571131241214,5.71478128433228,1.3421879659566,56.7617834394904,112.870063694268,138.463694267516,5.78533887863159,15.4205236434937,33.0619468688965,51.0,68.0,96.0,125.0,131.0,151.0,10990.0,56.7617834394904,112.870063694268,138.463694267516
11,11,15,left CA1,1768.000210762024,1521.10038735126,0.987242975629919,6.28058099746704,1.54141860102373,108.778846153846,114.08371040724,136.16742081448,8.28781795501709,20.3790130615234,52.0523109436035,97.0,117.0,95.0,131.0,125.0,149.0,26520.0,108.778846153846,114.08371040724,136.16742081448
12,12,16,right CA1,2140.0002551078796,1748.73528563685,0.985037156796686,5.80241298675537,1.5354564094872,57.6135514018692,114.68785046729,137.585981308411,9.00051498413086,22.8316402435303,52.2247047424316,47.0,70.0,95.0,132.0,126.0,151.0,34240.0,57.6135514018692,114.68785046729,137.585981308411
13,13,17,left subiculum,735.0000876188278,749.382243803377,0.994638126156216,9.6696252822876,1.51251547502476,107.089795918367,115.30612244898,132.661224489796,3.78177785873413,11.6229772567749,36.5683746337891,100.0,114.0,100.0,130.0,125.0,142.0,12495.0,107.089795918367,115.30612244898,132.661224489796
14,14,18,right subiculum,796.0000948905945,805.426191962094,0.993954708064052,9.10822486877441,1.58878634530805,59.1708542713568,115.363065326633,134.047738693467,4.18172311782837,12.3546113967896,38.0880737304688,52.0,67.0,100.0,131.0,125.0,144.0,14328.0,59.1708542713568,115.363065326633,134.047738693467
