,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,723.146454770118,617.274804368434,0.977811398743598,4.77356243133545,1.13643358662845,86.1985065339141,155.465463596764,149.429371499689,6.47563791275024,15.9241781234741,30.9118614196777,68.0,94.0,133.0,166.0,135.0,161.0,8035.0,86.1985065339141,155.465463596764,149.429371499689
2,2,6,right aLEC,744.296351082623,621.30635618403,0.983108384342809,5.46375465393066,1.90194851975544,136.259371221282,150.445586457074,147.035671100363,6.24260187149048,14.6636619567871,34.1080436706543,130.0,143.0,131.0,164.0,139.0,159.0,9924.0,136.259371221282,150.445586457074,147.035671100363
3,3,7,left pMEC,375.7481578923762,374.777642914442,0.977304909225648,4.72060012817383,1.18367038181506,88.1820359281437,143.816766467066,153.159281437126,5.70545768737793,10.1706809997559,26.9331836700439,74.0,95.0,131.0,157.0,138.0,159.0,5845.0,88.1820359281437,143.816766467066,153.159281437126
4,4,8,right pMEC,425.24791521951556,432.714790577661,0.980596339547173,5.1010570526123,1.87605058671236,135.32380952381,139.247619047619,151.827513227513,6.18785285949707,10.3748044967651,31.5645904541016,129.0,147.0,125.0,156.0,140.0,159.0,7560.0,135.32380952381,139.247619047619,151.827513227513
5,5,9,left perirhinal,2721.1366596110165,1530.49814628043,0.922591854941412,2.59216785430908,1.58557864784256,74.0195138085001,150.904250041343,146.327931205556,14.5707054138184,23.7474346160889,37.7697143554688,65.0,84.0,127.0,169.0,131.0,159.0,54423.0,74.0195138085001,150.904250041343,146.327931205556
6,6,10,right perirhinal,2000.690191604197,1094.39934235914,0.935623341729537,2.83286166191101,1.6894031891325,147.004723346829,144.2775528565,143.105937921727,13.2882652282715,17.2212371826172,37.6438179016113,139.0,155.0,125.0,162.0,132.0,153.0,44460.0,147.004723346829,144.2775528565,143.105937921727
7,7,11,left parahippocampal,4141.329697106034,2342.37709915642,0.848675965123427,1.89066958427429,2.04611954976442,77.7163968271216,121.574595240682,153.668260349886,20.3404216766357,24.8199005126953,38.4570159912109,65.0,94.0,99.0,141.0,136.0,166.0,101233.0,77.7163968271216,121.574595240682,153.668260349886
8,8,12,right parahippocampal,3368.233487214893,1850.82206974738,0.89900525056196,2.28342914581299,1.40524356858124,141.120240480962,114.487641950568,153.732798931196,15.3263502120972,27.0354290008545,34.9966354370117,126.0,155.0,96.0,134.0,140.0,163.0,89820.0,141.120240480962,114.487641950568,153.732798931196
9,9,13,left DG/CA3,550.3473019190133,603.287628593324,0.986854822908957,6.18776369094849,1.56514575396903,79.5175797219951,138.322976287817,164.253475061325,6.30293750762939,17.0096073150635,39.0010871887207,73.0,91.0,117.0,152.0,159.0,172.0,15899.0,79.5175797219951,138.322976287817,164.253475061325
10,10,14,right DG/CA3,785.2461503259838,783.254060471702,0.987014563688334,6.22545671463013,1.62041050208036,145.645845272206,132.652722063037,162.193123209169,7.15750360488892,18.9837265014648,44.5587272644043,130.0,154.0,109.0,148.0,155.0,178.0,24430.0,145.645845272206,132.652722063037,162.193123209169
11,11,15,left CA1,1552.9423866905272,1422.78835045539,0.97788385587632,4.7812876701355,1.67494426204645,79.7797739785569,140.183714865256,162.842654303101,12.2458810806274,27.1393527984619,58.551082611084,68.0,96.0,109.0,160.0,147.0,176.0,51765.0,79.7797739785569,140.183714865256,162.842654303101
12,12,16,right CA1,1833.2910122796893,1624.3176283778,0.987823923755301,6.42772626876831,1.49083865405019,145.185567010309,133.050319096711,161.243249877271,10.6327466964722,27.1832866668701,68.3443832397461,130.0,156.0,107.0,157.0,150.0,178.0,65184.0,145.185567010309,133.050319096711,161.243249877271
13,13,17,left subiculum,832.4959186837077,826.635102968685,0.975563893479131,4.55133104324341,1.71818954180706,82.8108108108108,139.912972972973,159.842162162162,9.90240097045898,17.7825775146484,45.0691070556641,73.0,92.0,119.0,159.0,146.0,171.0,31450.0,82.8108108108108,139.912972972973,159.842162162162
14,14,18,right subiculum,764.9962496012449,762.648030664718,0.994068575199374,9.19497299194336,1.48298087269801,141.801176470588,135.116470588235,157.985294117647,5.35747003555298,14.6469964981079,49.261791229248,131.0,150.0,108.0,156.0,150.0,170.0,30600.0,141.801176470588,135.116470588235,157.985294117647
