,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,203444.45261233672,36915.8767595679,0.882667934706171,2.12767243385315,1.55641963922063,83.6820002610036,178.392615809299,217.856773154671,66.8077163696289,83.025146484375,142.144943237305,35,116,85,248,165,272,452101,83.6820002610036,178.392615809299,217.856773154671
1,2,Parietal_L,Left,1,128161.17168907821,35260.1127808541,0.757866472733464,1.53277921676636,1.71802588124047,76.9456046965633,99.3521158410696,204.09848878527,71.2611846923828,80.092529296875,109.227661132812,32,113,39,160,149,256,569608,76.9456046965633,99.3521158410696,204.09848878527
2,3,Temporal_L,Left,1,123233.69584605843,24174.9403818292,0.835705670279376,1.8209046125412,1.38498431880814,61.7636331768022,138.553367852944,160.633111073784,62.6778755187988,66.842887878418,114.130432128906,27,110,68,204,123,197,821562,61.7636331768022,138.553367852944,160.633111073784
3,4,Occipital_L,Left,1,47121.06898867339,13580.8057020391,0.819078675156036,1.74312841892242,1.91571260838111,84.4841950455527,69.6512882709093,153.250778310446,42.5881042480469,65.1726455688477,74.2365341186523,45,113,35,123,118,193,418856,84.4841950455527,69.6512882709093,153.250778310446
4,5,BrainStem_L,Left,1,10432.748853385448,3622.72533407212,0.97764824416803,4.75630474090576,2.18097134195215,103.540760869565,135.055728088337,133.996463077985,16.0773735046387,34.0126991271973,76.4688873291016,92,111,117,155,89,174,115920,103.540760869565,135.055728088337,133.996463077985
5,6,Cerebellum_L,Left,1,79394.91076596826,11464.391649161,0.711037885107631,1.42216420173645,1.80737593343833,85.7375392498045,99.3767414443928,115.317353798021,51.7650184631348,69.6656341552734,73.6183547973633,47,112,56,148,82,163,1058604,85.7375392498045,99.3767414443928,115.317353798021
6,7,Frontal_R,Right,2,199645.12123858184,36167.8953923313,0.900033140249651,2.29451751708984,1.56827387601739,139.668623128626,173.935191070599,216.889272818252,64.0168075561523,84.1882247924805,146.887680053711,90,186,69,247,164,270,3105606,139.668623128626,173.935191070599,216.889272818252
7,8,Parietal_R,Right,2,134729.7894863896,35417.6561354344,0.766103596290115,1.5558944940567,1.5482584016318,145.762121703,94.5281846086018,203.822518962863,69.8030014038086,80.4543380737305,108.606101989746,108,192,37,228,159,254,2395208,145.762121703,94.5281846086018,203.822518962863
8,9,Temporal_R,Right,2,118664.86824476346,24073.781296531,0.869844836325168,2.02705979347229,1.71802203072694,159.876625420457,130.096874869644,159.289399736823,59.1484985351562,66.8875274658203,119.897537231445,110,194,55,199,120,198,2373309,159.876625420457,130.096874869644,159.289399736823
9,10,Occipital_R,Right,2,52851.79089377448,14783.1985611164,0.71303881392408,1.42628014087677,1.00557924589957,136.413609311276,61.8256179277814,153.253131146285,51.0805892944336,67.4714508056641,72.8552322387695,106,179,32,117,115,200,1174490,136.413609311276,61.8256179277814,153.253131146285
10,11,BrainStem_R,Right,2,11154.095316980034,3794.09781261065,0.973313879126569,4.3577184677124,3.12341583291791,116.823173437689,134.01295033687,134.30273933917,17.4822559356689,35.1652641296387,76.182746887207,108,131,115,155,89,174,272657,116.823173437689,134.01295033687,134.30273933917
11,12,Cerebellum_R,Right,2,80900.60338430107,11826.2964391374,0.649917899287125,1.31578183174133,2.15842748700554,137.215335409945,96.4380353765714,115.156441205918,56.1732864379883,66.8422698974609,73.9117889404297,109,178,53,145,83,163,2157360,137.215335409945,96.4380353765714,115.156441205918
