,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,184574.7140448693,37691.9112826554,0.866803790414001,2.00541710853577,1.62114748912809,95.3418255582627,140.923318505935,171.144868900463,52.8674545288086,58.8946228027344,106.021301269531,56,120,76,196,128,209,178948,95.3418255582627,140.923318505935,171.144868900463
1,2,Parietal_L,Left,1,124885.09079243513,33357.7817512582,0.697840839382986,1.39615499973297,2.12828689760213,92.9366606650259,84.4551198401031,163.001453608418,54.8585739135742,60.4198417663574,76.5910720825195,53,121,44,129,128,203,242156,92.9366606650259,84.4551198401031,163.001453608418
2,3,Temporal_L,Left,1,114103.41407120317,22979.4821878393,0.816767523617033,1.73320162296295,1.57572947631258,76.649211299435,118.224533333333,131.513129943503,46.0445365905762,53.9970054626465,79.8044662475586,51,116,69,164,102,163,331875,76.649211299435,118.224533333333,131.513129943503
3,4,Occipital_L,Left,1,45375.253259393176,12579.4841576532,0.755446973042394,1.52622878551483,2.11549796755429,97.1733951627569,69.8718403346063,125.383024186216,36.4092102050781,43.9725112915039,55.5687828063965,65,119,44,110,102,156,175968,97.1733951627569,69.8718403346063,125.383024186216
4,5,BrainStem_L,Left,1,9952.396315236514,3403.14682707966,0.968629582427919,4.02399873733521,1.82360843064714,110.841330707845,115.507824645041,108.223546481501,12.9865674972534,25.236255645752,52.2579307556152,101,120,104,131,75,136,48245,110.841330707845,115.507824645041,108.223546481501
5,6,Cerebellum_L,Left,1,62261.011376994684,9836.97227767796,0.670222931707302,1.34741866588593,0.471620931444086,96.8458161456521,91.6091148551265,97.390404718122,37.7352828979492,48.0973434448242,50.8452224731445,68,119,61,124,75,129,362178,96.8458161456521,91.6091148551265,97.390404718122
6,7,Frontal_R,Right,2,185625.75475843815,35917.9601472998,0.880440289348752,2.10900592803955,1.66876816784287,140.886540310168,140.244255891358,167.655670206204,50.5495338439941,60.06103515625,106.609268188477,114,180,72,194,125,207,1259769,140.886540310168,140.244255891358,167.655670206204
7,8,Parietal_R,Right,2,131699.83661633063,34235.5706240387,0.649753133140329,1.3155380487442,1.34599550911087,147.168273485531,84.6861103496887,156.843270548616,56.5004577636719,64.498779296875,74.328498840332,102,183,44,126,121,199,1021480,147.168273485531,84.6861103496887,156.843270548616
8,9,Temporal_R,Right,2,112918.28572979922,22363.4234524522,0.84418031644165,1.86546528339386,1.75462333093532,156.473756805145,117.174385253389,124.784847820527,44.8203239440918,52.0006866455078,83.6107559204102,116,183,64,165,100,151,985284,156.473756805145,117.174385253389,124.784847820527
9,10,Occipital_R,Right,2,52955.3300052397,13152.7255342178,0.713217094634404,1.42664909362793,0.813984011293273,137.95999298806,65.5563000331119,119.960869480532,38.402702331543,46.896183013916,54.787181854248,117,171,42,104,94,155,513410,137.95999298806,65.5563000331119,119.960869480532
10,11,BrainStem_R,Right,2,10424.797342532433,3489.55904665608,0.968357736666512,4.00695276260376,1.01265186394881,121.46482635797,115.363411496982,106.074008113189,13.671685218811,24.2535724639893,54.781795501709,114,132,104,131,75,135,111177,121.46482635797,115.363411496982,106.074008113189
11,12,Cerebellum_R,Right,2,66527.0608287325,10316.1029996309,0.714210965360141,1.42871332168579,2.4594343952801,137.518364625808,91.5295741019241,93.1974914339757,38.015079498291,48.4274559020996,54.3126487731934,115,168,60,124,70,129,773988,137.518364625808,91.5295741019241,93.1974914339757
