,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,198607.8479858581,33247.1438717977,0.845528224181957,1.8729020357132,1.46854423323908,95.0176172269131,152.396686315119,127.220217549077,58.7252464294434,61.8779830932617,109.986633300781,51,124,77,205,87,169,225972,95.0176172269131,152.396686315119,127.220217549077
1,2,Parietal_L,Left,1,139922.50370486872,33002.4114355869,0.743780973742287,1.49605774879456,2.09912874322712,85.0787809121802,94.1353885968053,125.967217542603,54.6711120605469,71.883430480957,81.7911376953125,44,120,47,141,87,166,318402,85.0787809121802,94.1353885968053,125.967217542603
2,3,Temporal_L,Left,1,118651.25267839758,22578.8708231491,0.872758839447502,2.04854393005371,1.32163911261471,74.0861265639005,121.439914369736,88.6293454025585,43.2169990539551,59.6201019287109,88.5319213867188,42,120,67,196,59,116,404997,74.0861265639005,121.439914369736,88.6293454025585
3,4,Occipital_L,Left,1,48016.32038997486,12210.3971636885,0.797082382466053,1.65598380565643,2.39261058734606,96.3495753404598,69.5917960169864,97.1367513545175,38.002082824707,46.7433853149414,62.930835723877,58,119,42,110,71,132,218528,96.3495753404598,69.5917960169864,97.1367513545175
4,5,BrainStem_L,Left,1,9539.631379279308,3354.24215019819,0.964426457449566,3.78284502029419,2.2895304407533,115.808918371107,113.255481850009,69.1920029482219,13.4933938980103,29.1867198944092,51.0434188842773,105,124,98,130,41,98,54270,115.808918371107,113.255481850009,69.1920029482219
5,6,Cerebellum_L,Left,1,70316.76879484439,10140.9823882357,0.729322879901564,1.46162569522858,2.46044350107027,97.5946878320105,88.7197675145303,61.7703268545716,40.4778022766113,50.2067527770996,59.1633949279785,63,122,58,123,36,96,480030,97.5946878320105,88.7197675145303,61.7703268545716
6,7,Frontal_R,Right,2,198167.51674198313,33261.2434826395,0.868004586111721,2.01387095451355,1.53533347775562,143.448860385593,145.543333732498,130.981438854664,55.4050750732422,62.8459930419922,111.578666687012,117,189,72,201,89,168,1578297,143.448860385593,145.543333732498,130.981438854664
7,8,Parietal_R,Right,2,143171.81430088822,32162.4105919868,0.715818564377418,1.43207740783691,2.07939648146555,148.676613586416,87.0037446745816,128.272771918624,55.9618072509766,72.89892578125,80.1416397094727,117,192,45,135,86,166,1303184,148.676613586416,87.0037446745816,128.272771918624
8,9,Temporal_R,Right,2,114647.84186831675,21715.5871259309,0.89089037147061,2.20158410072327,1.76358882841211,167.16470669406,113.828738769127,94.1337585477293,41.5019912719727,58.2298736572266,91.3701248168945,120,197,56,166,66,128,1173996,167.16470669406,113.828738769127,94.1337585477293
9,10,Occipital_R,Right,2,49846.19993038941,12461.7037705561,0.784276796723362,1.61183452606201,0.340543416796344,143.501287160137,63.4064252212858,97.6750008816165,37.9481735229492,50.2007522583008,61.1661758422852,117,183,38,101,74,128,567140,143.501287160137,63.4064252212858,97.6750008816165
10,11,BrainStem_R,Right,2,10995.976431376766,3678.22685490285,0.956492577336957,3.42751383781433,1.72707439420389,127.188314283431,112.165614259452,69.2172488210375,15.229419708252,29.798131942749,52.199047088623,118,139,98,130,41,99,137621,127.188314283431,112.165614259452,69.2172488210375
11,12,Cerebellum_R,Right,2,71708.95380541915,10473.116640119,0.737678610806725,1.48114800453186,3.13880268900754,145.66621725968,84.8288249641496,64.7694419590876,39.4247589111328,53.3920936584473,58.3939018249512,119,182,54,121,41,96,979068,145.66621725968,84.8288249641496,64.7694419590876
