,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,190682.02370639035,33238.1194247761,0.870041337274062,2.02848505973816,1.54748335688286,77.7975697464591,146.042646276078,165.262913967467,47.613712310791,59.5341262817383,96.5837020874023,43,99,73,195,124,204,154058,77.7975697464591,146.042646276078,165.262913967467
1,2,Parietal_L,Left,1,132763.74216751,33198.9902678273,0.722935801656197,1.44735562801361,1.70619180954218,71.3419134099045,92.678428923031,162.61754176611,50.609691619873,59.5664138793945,73.2502212524414,37,98,52,135,130,201,214528,71.3419134099045,92.678428923031,162.61754176611
2,3,Temporal_L,Left,1,116398.49195365616,21281.8194373269,0.841350592953991,1.85017371177673,1.44332379420821,59.8858488760341,118.246964122413,128.874205142383,42.0451622009277,49.2784309387207,77.7908554077148,35,97,69,164,102,157,282126,59.8858488760341,118.246964122413,128.874205142383
3,4,Occipital_L,Left,1,41752.30566207315,11313.21412242,0.776398440595819,1.58669114112854,2.22101421543154,75.4290753861204,70.4265259538138,132.095514777814,32.7184410095215,41.4808578491211,51.9140586853027,45,96,45,108,112,157,134932,75.4290753861204,70.4265259538138,132.095514777814
4,5,BrainStem_L,Left,1,9754.540684872336,3352.03692342509,0.969176148130215,4.05895519256592,1.6182628467007,91.6053800279152,109.707143763482,111.881360233473,11.9241504669189,25.8766441345215,48.3995933532715,83,99,96,125,79,137,39405,91.6053800279152,109.707143763482,111.881360233473
5,6,Cerebellum_L,Left,1,67714.90500300478,10264.8011001371,0.722007663854856,1.44532680511475,0.569948119873332,77.4268036337714,86.1638852839569,100.261894752235,34.6621284484863,46.8817977905273,50.0981025695801,52,99,57,117,78,134,328254,77.4268036337714,86.1638852839569,100.261894752235
6,7,Frontal_R,Right,2,193724.36110055557,32456.9747549724,0.882411957054306,2.12549996376038,1.58586124890717,118.509142835237,144.139391499911,164.515033606788,47.2679405212402,58.4666137695312,100.468002319336,97,153,78,194,125,204,1095612,118.509142835237,144.139391499911,164.515033606788
7,8,Parietal_R,Right,2,135896.43376418704,31320.6470059689,0.69596365718869,1.39260828495026,1.59601099078792,122.968759961747,90.717910651669,160.756109112437,50.8297653198242,60.8765602111816,70.7859497070312,96,157,49,132,129,201,878360,122.968759961747,90.717910651669,160.756109112437
8,9,Temporal_R,Right,2,114264.6474998153,21055.6180543132,0.84906710831926,1.89291763305664,1.68140507377135,133.209211638034,116.056132065253,125.791969063455,41.9006233215332,47.4746704101562,79.3144302368164,97,158,63,163,99,155,830862,133.209211638034,116.056132065253,125.791969063455
9,10,Occipital_R,Right,2,46031.13412896868,11544.7158360325,0.747634573274072,1.50577390193939,0.790757479640039,116.613874697499,67.5461145469212,132.133422963162,33.7890167236328,43.3006324768066,50.8786201477051,96,147,44,106,111,162,371900,116.613874697499,67.5461145469212,132.133422963162
10,11,BrainStem_R,Right,2,11722.529479307943,3811.97542521788,0.973053366405693,4.33688926696777,0.994647679244234,100.74173793686,108.935276106008,107.966001478197,13.0690116882324,24.8121223449707,56.6788558959961,89,111,95,125,78,137,104181,100.74173793686,108.935276106008,107.966001478197
11,12,Cerebellum_R,Right,2,72065.52174038916,10794.8136410658,0.7063235018168,1.41265046596527,2.09712292151286,112.990776999176,83.2785449299258,98.8230970046716,36.6172523498535,45.9419059753418,51.7273788452148,94,140,55,117,75,134,698688,112.990776999176,83.2785449299258,98.8230970046716
