,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,905.0,730.85818851596,0.973894986864971,4.4053053855896,1.10048499458483,67.4088397790055,112.225414364641,97.428729281768,5.98299074172974,12.6914854049683,26.3569011688232,59.0,75.0,99.0,123.0,93.0,107.0,4525.0,67.4088397790055,112.225414364641,97.428729281768
2,2,6,right aLEC,907.0,745.373793680319,0.974052706597506,4.41849756240845,2.1770521456873,113.631753031974,115.829106945976,99.9768467475193,5.80761480331421,13.8774127960205,25.6609306335449,105.0,122.0,104.0,125.0,95.0,108.0,5442.0,113.631753031974,115.829106945976,99.9768467475193
3,3,7,left pMEC,427.0,402.298898138088,0.975915886002918,4.58406162261963,1.06951309046002,69.9695550351288,104.304449648712,102.042154566745,4.56662034988403,8.37419891357422,20.9336681365967,63.0,75.0,97.0,116.0,98.0,107.0,2989.0,69.9695550351288,104.304449648712,102.042154566745
4,4,8,right pMEC,377.0,361.98199643754,0.969145978819892,4.0570011138916,2.17312396703819,111.519893899204,107.612732095491,104.583554376658,4.50636100769043,8.64590835571289,18.2823123931885,106.0,118.0,101.0,118.0,101.0,110.0,3016.0,111.519893899204,107.612732095491,104.583554376658
5,5,9,left perirhinal,1960.0,1105.08016051482,0.919809336895557,2.5486433506012,1.37262701842411,56.7719387755102,107.158673469388,96.1260204081633,11.1635408401489,13.2779169082642,28.45188331604,48.0,64.0,95.0,121.0,86.0,105.0,17640.0,56.7719387755102,107.158673469388,96.1260204081633
6,6,10,right perirhinal,1779.0,1035.81982224196,0.938276286580597,2.89112019538879,1.72610974452223,124.931422147274,111.690837549185,100.390106801574,10.0619220733643,12.861798286438,29.0902252197266,117.0,133.0,100.0,125.0,91.0,109.0,17790.0,124.931422147274,111.690837549185,100.390106801574
7,7,11,left parahippocampal,4053.0,1917.7727591896,0.901089478799063,2.30609631538391,2.4426199454394,63.9378238341969,87.8820626696274,107.018258080434,12.2424001693726,21.9961547851562,28.2321548461914,51.0,80.0,76.0,100.0,94.0,116.0,44583.0,63.9378238341969,87.8820626696274,107.018258080434
8,8,12,right parahippocampal,3823.0,1973.16517501615,0.921409632209094,2.57338857650757,1.52142794323392,119.392623594036,89.732932252158,110.357572586974,11.4933261871338,22.6914863586426,29.5767936706543,105.0,130.0,75.0,104.0,99.0,119.0,45876.0,119.392623594036,89.732932252158,110.357572586974
9,9,13,left DG/CA3,742.0,742.323594564556,0.989237065364592,6.83425855636597,1.39356914796092,60.4838274932615,100.448787061995,111.882749326146,5.17277956008911,17.5060157775879,35.3521118164062,55.0,75.0,84.0,112.0,104.0,127.0,9646.0,60.4838274932615,100.448787061995,111.882749326146
10,10,14,right DG/CA3,864.0,841.618689809983,0.99071786139619,7.35649728775024,1.78118974061165,120.440972222222,102.934027777778,115.542824074074,5.11000204086304,16.2555847167969,37.5917167663574,107.0,127.0,84.0,115.0,108.0,129.0,12096.0,120.440972222222,102.934027777778,115.542824074074
11,11,15,left CA1,2242.0,1791.71866372426,0.988396765476179,6.58353233337402,1.55415596268855,61.3795718108831,102.78768956289,110.579393398751,8.02213382720947,25.5174751281738,52.8139762878418,51.0,76.0,83.0,118.0,99.0,127.0,33630.0,61.3795718108831,102.78768956289,110.579393398751
12,12,16,right CA1,2217.0,1829.06705226378,0.990112834139399,7.12894439697266,1.62906008256335,119.397383852052,104.879115922418,113.913847541723,8.00828075408936,23.7064113616943,57.0905876159668,105.0,129.0,83.0,122.0,103.0,130.0,35472.0,119.397383852052,104.879115922418,113.913847541723
13,13,17,left subiculum,1059.0,979.388785294314,0.994117114400976,9.23271656036377,1.60508397783345,63.8328611898017,103.256846081209,107.261567516525,4.2091851234436,14.9479913711548,38.8622131347656,56.0,73.0,87.0,117.0,99.0,119.0,18003.0,63.8328611898017,103.256846081209,107.261567516525
14,14,18,right subiculum,994.0,949.710530850661,0.995419750794614,10.4601602554321,1.5685066326439,117.105633802817,105.918511066398,110.262575452716,3.97198843955994,13.7154808044434,41.5476341247559,108.0,125.0,88.0,121.0,102.0,122.0,17892.0,117.105633802817,105.918511066398,110.262575452716
