,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6259.0,2420.10695578879,0.944251890289734,3.03744649887085,1.23178466857692,63.2209618149864,121.452148905576,129.264898546094,12.6235656738281,22.6650886535645,38.3434066772461,54,75,100,140,111,141,6259,63.2209618149864,121.452148905576,129.264898546094
1,2,BN_STR_Ca_Left,4145.0,2380.46497445364,0.952368148734529,3.27921867370605,1.35581030261356,73.2772014475271,124.315560916767,137.766948130277,16.3292598724365,25.7213191986084,53.5472145080566,52,83,86,142,114,149,8290,73.2772014475271,124.315560916767,137.766948130277
2,3,BN_STR_NAC_Left,531.0,381.578861609058,0.882670080452219,2.12769079208374,3.09624261159535,78.7250470809793,128.305084745763,122.736346516008,6.2881236076355,9.79084491729736,13.3791828155518,72,84,125,133,117,129,1593,78.7250470809793,128.305084745763,122.736346516008
3,4,EXA_Left,174.0,247.321317302072,0.883389218915594,2.13383388519287,3.10780386043634,81.2126436781609,121.626436781609,129.310344827586,7.22869396209717,8.60307598114014,15.4248323440552,72,85,118,127,121,137,696,81.2126436781609,121.626436781609,129.310344827586
4,5,BN_GP_GPe_Left,889.0,631.033218866623,0.948706939918987,3.16298723220825,0.810138355181304,70.0056242969629,118.89538807649,128.07874015748,6.97132205963135,10.9166450500488,22.0502033233643,62,79,109,127,122,134,4445,70.0056242969629,118.89538807649,128.07874015748
5,6,BN_GP_GPi_Left,486.0,361.925601816405,0.918424479884548,2.52782917022705,0.5995631677504,71.701646090535,115.557613168724,123.504115226337,5.75049448013306,8.96603488922119,14.5362682342529,65,78,110,120,118,128,2916,71.701646090535,115.557613168724,123.504115226337
6,7,MTg_SN_SNc_Left,133.0,223.987370350835,0.976565783840458,4.64642763137817,1.55770705915957,81.3383458646616,103.075187969925,112.496240601504,2.69110298156738,10.4494981765747,12.5040149688721,77,86,97,108,109,116,931,81.3383458646616,103.075187969925,112.496240601504
7,8,MTg_RN_Left,319.0,238.069847798703,0.783362257745648,1.6088410615921,1.59790394159324,84.7021943573668,101.943573667712,115.912225705329,6.2109317779541,7.49222707748413,9.99240207672119,81,88,98,106,111,120,2552,84.7021943573668,101.943573667712,115.912225705329
8,9,MTg_SN_SNr_Left,285.0,333.388932897184,0.973411516843832,4.36560440063477,1.24051677065332,79.5754385964912,105.898245614035,113.39649122807,3.36734318733215,10.9910039901733,14.7004880905151,75,85,98,112,109,117,2565,79.5754385964912,105.898245614035,113.39649122807
9,10,MTg_VTR_PBP_Left,129.0,216.189728187752,0.981467898508412,5.21848154067993,1.8244946050375,82.4108527131783,103.395348837209,113.992248062016,2.74353790283203,8.97867488861084,14.3171014785767,77,87,98,108,108,119,1290,82.4108527131783,103.395348837209,113.992248062016
10,11,MTg_VTR_VTA_Left,51.0,87.5773031916288,0.961363058577452,3.63261723518372,1.87139913390454,86.5294117647059,101.666666666667,109.843137254902,2.73055386543274,4.41593503952026,9.91905689239502,84,89,99,105,106,114,561,86.5294117647059,101.666666666667,109.843137254902
11,12,BN_GP_VeP_Left,103.0,143.004730952494,0.970488342475609,4.14683055877686,0.196474965423592,76.9514563106796,123.097087378641,122.184466019417,2.7146577835083,5.86976099014282,11.2572259902954,71,82,121,126,120,125,1236,76.9514563106796,123.097087378641,122.184466019417
12,13,THM_ETH_HN_Left,43.0,73.1378513928672,0.959019464366779,3.52932620048523,0.900496022928122,85.6511627906977,96.3953488372093,126.441860465116,2.71657919883728,3.14147210121155,9.58769416809082,84,87,95,98,123,131,559,85.6511627906977,96.3953488372093,126.441860465116
