,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5682.0,2281.16703577417,0.952540078049137,3.28500866889954,1.26916095067288,61.2034494896163,130.054382259768,133.627067933826,11.526683807373,22.4432640075684,37.8652572631836,52,72,108,148,119,146,5682,61.2034494896163,130.054382259768,133.627067933826
1,2,BN_STR_Ca_Left,5359.0,2625.80291107162,0.956714164636564,3.43608117103577,1.40132822501523,71.440753871991,134.415749206942,141.631834297444,15.5297937393188,26.0388126373291,53.3616333007812,49,80,92,152,121,155,10718,71.440753871991,134.415749206942,141.631834297444
2,3,BN_STR_NAC_Left,491.0,356.19909324619,0.872643190306639,2.04767680168152,3.08096394367675,75.857433808554,137.054989816701,125.201629327902,6.50381851196289,8.7703800201416,13.3177175521851,70,81,134,141,120,131,1473,75.857433808554,137.054989816701,125.201629327902
3,4,EXA_Left,203.0,269.446177234193,0.871294888115399,2.03765654563904,2.82879297935478,78.3399014778325,130.600985221675,132.133004926108,7.33522987365723,8.51216983795166,14.9466791152954,69,82,127,136,124,140,812,78.3399014778325,130.600985221675,132.133004926108
4,5,BN_GP_GPe_Left,747.0,559.076236334663,0.945922283500832,3.08267760276794,0.898989816694322,67.7202141900937,128.032128514056,132.457831325301,6.4497332572937,10.5897359848022,19.8824481964111,61,75,117,135,127,138,3735,67.7202141900937,128.032128514056,132.457831325301
5,6,BN_GP_GPi_Left,544.0,383.922164316309,0.907537475821742,2.38111615180969,0.685661921609535,69.4117647058823,124.227941176471,128.119485294118,6.26908493041992,8.88213348388672,14.9274196624756,62,76,119,130,123,133,3264,69.4117647058823,124.227941176471,128.119485294118
6,7,MTg_SN_SNc_Left,147.0,223.445683098947,0.971016272537953,4.18386602401733,1.22934859492417,77.7414965986395,111.591836734694,117.87074829932,2.83681988716125,9.91281604766846,11.8688745498657,74,82,105,117,114,122,1029,77.7414965986395,111.591836734694,117.87074829932
7,8,MTg_RN_Left,331.0,243.13636813327,0.712188597309081,1.42452538013458,1.55434552544261,80.6918429003021,110.009063444109,121.888217522659,6.72615814208984,7.48807954788208,9.58158302307129,77,84,106,115,117,126,2648,80.6918429003021,110.009063444109,121.888217522659
8,9,MTg_SN_SNr_Left,309.0,352.118987423172,0.969969371612725,4.11138391494751,1.23644121324678,75.9029126213592,114.165048543689,118.695792880259,3.79859447479248,10.6275072097778,15.6174802780151,72,81,106,121,114,123,2781,75.9029126213592,114.165048543689,118.695792880259
9,10,MTg_VTR_PBP_Left,134.0,215.590343432471,0.980112577178617,5.03924894332886,1.77044437558235,78.3582089552239,111.89552238806,119.865671641791,2.53102922439575,9.93324089050293,12.7544860839844,73,83,106,117,114,124,1340,78.3582089552239,111.89552238806,119.865671641791
10,11,MTg_VTR_VTA_Left,45.0,79.3852405883406,0.964011676638742,3.76137948036194,1.67800513651608,82.2444444444444,109.933333333333,115.444444444444,2.57414889335632,3.91781735420227,9.68235111236572,80,84,107,114,112,118,495,82.2444444444444,109.933333333333,115.444444444444
11,12,BN_GP_VeP_Left,108.0,132.472271618927,0.92595627069687,2.64808940887451,0.156666858735335,73.787037037037,132.175925925926,125.046296296296,3.56954193115234,5.28331089019775,9.45246601104736,69,78,130,135,123,128,1296,73.787037037037,132.175925925926,125.046296296296
12,13,THM_ETH_HN_Left,36.0,64.8187942396215,0.926109489710968,2.65072798728943,1.16300358935699,82.3333333333333,103.583333333333,132.0,3.02386784553528,3.30788445472717,8.01545143127441,81,84,102,106,129,135,468,82.3333333333333,103.583333333333,132.0
13,14,Die_HTH_Left,864.0,672.542075453986,0.887945178417676,2.17415261268616,1.70061771538074,81.0428240740741,125.159722222222,123.569444444444,7.66144371032715,11.9106693267822,16.6571483612061,76,84,116,133,118,132,12096,81.0428240740741,125.159722222222,123.569444444444
14,15,Die_HTH_MN_Left,56.0,75.9327376788139,0.803369786499015,1.67931628227234,2.34855890187825,83.5714285714286,121.678571428571,119.107142857143,3.36923575401306,4.82578563690186,5.65801239013672,82,85,119,124,117,121,840,83.5714285714286,121.678571428571,119.107142857143
