,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,204590.36769834906,32687.4929742841,0.84019259013217,1.84403824806213,1.56222547892985,79.2380577416276,190.992682218693,222.313923360153,71.5811004638672,82.9569396972656,131.998291015625,28,113,107,256,166,280,454646,79.2380577416276,190.992682218693,222.313923360153
1,2,Parietal_L,Left,1,139115.47404458374,34102.7771736332,0.714455870717075,1.42922377586365,1.93029279101878,73.3516138005991,116.72595796161,229.078393380474,70.064453125,89.1836853027344,100.13777923584,21,114,61,172,183,281,618292,73.3516138005991,116.72595796161,229.078393380474
2,3,Temporal_L,Left,1,123134.20000183582,22042.4442435098,0.853004560097714,1.91606318950653,1.43373194608105,56.4357787100924,143.991462986785,177.490998859782,57.1458892822266,73.6490707397461,109.495132446289,18,112,76,205,137,217,820896,56.4357787100924,143.991462986785,177.490998859782
3,4,Occipital_L,Left,1,42594.230817206204,12171.7625499347,0.766485375582379,1.55699753761292,2.62249410454346,83.7607391129799,80.5532782555412,191.24987850487,46.5929527282715,57.8432121276855,72.5451126098633,38,114,49,134,160,228,378616,83.7607391129799,80.5532782555412,191.24987850487
4,5,BrainStem_L,Left,1,10062.883655570447,3476.36075296006,0.96914915283633,4.05720663070679,1.73616382492395,105.176012878991,132.096458277435,155.592478311421,17.2159671783447,34.6117057800293,69.8487396240234,91,113,108,155,114,193,111810,105.176012878991,132.096458277435,155.592478311421
5,6,Cerebellum_L,Left,1,76586.72560560331,11395.7170328455,0.700161692725455,1.40059101581573,3.11313888735748,83.7580629050548,96.2351095520967,145.856286686291,51.9256019592285,67.811164855957,72.7265319824219,43,114,56,142,113,192,1021158,83.7580629050548,96.2351095520967,145.856286686291
6,7,Frontal_R,Right,2,205691.96590910107,32991.1388722017,0.852451179094822,1.91275238990784,1.61317379074456,140.824618131063,192.341697768949,224.058342485353,71.8200912475586,80.25439453125,137.374053955078,108,193,107,256,168,282,3199658,140.824618131063,192.341697768949,224.058342485353
7,8,Parietal_R,Right,2,139652.3231726177,31980.8033722171,0.694315254277615,1.38952386379242,1.35750825134489,151.199246630298,118.668391662021,229.345402930344,69.5673599243164,90.4551849365234,96.6655044555664,73,201,60,174,183,284,2482712,151.199246630298,118.668391662021,229.345402930344
8,9,Temporal_R,Right,2,121132.60325288773,22733.1398118629,0.853425213369046,1.91859292984009,1.70155280078604,165.903630973609,147.146056229196,176.994765662149,58.4736976623535,72.3002853393555,112.187225341797,111,203,68,210,136,219,2422656,165.903630973609,147.146056229196,176.994765662149
9,10,Occipital_R,Right,2,48280.87158079818,13173.6922915,0.727865562490706,1.45832145214081,0.576514387160134,143.147943443532,81.3633389566692,193.557232200278,50.520450592041,60.8651390075684,73.6750564575195,112,189,51,135,158,237,1072910,143.147943443532,81.3633389566692,193.557232200278
10,11,BrainStem_R,Right,2,11169.431858282536,3754.39044342622,0.971687618408833,4.23245906829834,1.40805778941798,119.006285000604,131.8661617179,153.806937673744,17.9454078674316,35.1006927490234,75.9532012939453,110,134,108,155,114,193,273031,119.006285000604,131.8661617179,153.806937673744
11,12,Cerebellum_R,Right,2,79061.27158637345,11774.9061992573,0.649837777098735,1.31566321849823,2.61305837736397,140.032767570521,96.0111160439861,146.225730255219,54.2206764221191,68.1590805053711,71.3361511230469,111,180,57,143,113,192,2108304,140.032767570521,96.0111160439861,146.225730255219
