,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,192208.0,32839.2284542317,0.851014393407599,1.9042454957962,1.59002305081375,73.638912011987,158.961911054691,168.222035503205,54.4025001525879,60.5820617675781,103.595718383789,34,112,96,208,127,216,192208,73.638912011987,158.961911054691,168.222035503205
1,2,Parietal_L,Left,1,135636.0,32894.320961387,0.708206245644666,1.41641938686371,2.18471696776419,69.6369031820461,104.52115220148,176.868508360612,53.797420501709,66.7775421142578,76.19970703125,30,102,61,145,135,217,271272,69.6369031820461,104.52115220148,176.868508360612
2,3,Temporal_L,Left,1,118013.0,22218.4851238684,0.857478601060126,1.94356060028076,1.41941219900699,56.415733859829,121.424809131197,136.008753272945,42.9842910766602,56.5603408813477,83.5425720214844,28,99,71,168,102,167,354039,56.415733859829,121.424809131197,136.008753272945
3,4,Occipital_L,Left,1,47866.0,11997.9674414384,0.782458669548903,1.60590314865112,2.55321316441919,81.6407053023023,77.3947478377136,152.483056867087,36.9680366516113,44.5804328918457,59.3670883178711,45,103,54,116,130,188,191464,81.6407053023023,77.3947478377136,152.483056867087
4,5,BrainStem_L,Left,1,9907.0,3322.1359752392,0.965017834172393,3.81411170959473,1.87535364221666,94.2637529019885,114.115272029878,117.821338447562,13.5911378860474,25.9971256256104,51.8381195068359,84,102,97,130,90,147,49535,94.2637529019885,114.115272029878,117.821338447562
5,6,Cerebellum_L,Left,1,72630.0,10390.4557102247,0.714782324342837,1.42990529537201,2.74610705163044,79.1735646427096,88.5269723254853,113.770329065125,40.2681617736816,47.139404296875,57.5796585083008,47,104,61,121,88,147,435780,79.1735646427096,88.5269723254853,113.770329065125
6,7,Frontal_R,Right,2,191655.0,32746.8007587142,0.868791792634788,2.0194776058197,1.63652836638771,119.531105371631,157.566486655709,171.150103049751,51.8948516845703,60.6831321716309,104.800491333008,95,162,95,207,128,217,1341585,119.531105371631,157.566486655709,171.150103049751
7,8,Parietal_R,Right,2,140360.0,32256.5383622056,0.661081900384448,1.33277571201324,2.22837325560765,129.072620404674,103.780300655457,177.561627244229,55.9876670837402,67.7381134033203,74.6190032958984,97,168,63,145,133,217,1122880,129.072620404674,103.780300655457,177.561627244229
8,9,Temporal_R,Right,2,113359.0,21182.2445037923,0.874258351802518,2.05989789962769,1.88046099577079,142.608085815859,123.503488915746,138.770313781879,41.1259727478027,55.7645378112793,84.7153091430664,99,172,68,169,105,174,1020231,142.608085815859,123.503488915746,138.770313781879
9,10,Occipital_R,Right,2,49852.0,12262.441110658,0.757988210602696,1.53311157226562,0.409346663174863,125.181035866164,75.8686913263259,151.636062745727,37.5226936340332,47.5317192077637,57.5264739990234,101,160,52,112,130,184,498520,125.181035866164,75.8686913263259,151.636062745727
10,11,BrainStem_R,Right,2,11134.0,3542.49304864148,0.960899567781861,3.61144948005676,1.59185405805429,105.61747799533,114.072660319741,117.421681336447,14.7555704116821,26.003267288208,53.2889976501465,98,116,97,131,90,148,122474,105.61747799533,114.072660319741,117.421681336447
11,12,Cerebellum_R,Right,2,71639.0,10335.1862747518,0.688842290054994,1.37947916984558,0.0008864779212137,124.309914990438,89.4613408897388,115.445399852036,39.7613334655762,49.5279579162598,54.8499336242676,99,158,60,122,90,148,859668,124.309914990438,89.4613408897388,115.445399852036
