,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,203969.67714037746,32117.4105795072,0.815941826653588,1.72970283031464,1.53528670996196,90.9280007928574,150.709478093006,125.55195801303,59.920108795166,64.2390594482422,103.643981933594,47,122,84,203,84,167,232072,90.9280007928574,150.709478093006,125.55195801303
1,2,Parietal_L,Left,1,137776.56338915695,32432.2950618938,0.769529210698809,1.56589698791504,2.31996470260234,85.851919188053,91.7139685759669,128.089245274593,52.0825958251953,74.8610458374023,81.5559768676758,42,121,48,136,92,167,313518,85.851919188053,91.7139685759669,128.089245274593
2,3,Temporal_L,Left,1,118473.1316135265,20813.5954132441,0.872005785764043,2.04291939735413,1.43523058288869,72.4651324965132,115.486142022018,90.565239324609,42.4620933532715,62.087287902832,86.7466354370117,40,120,61,165,62,119,404388,72.4651324965132,115.486142022018,90.565239324609
3,4,Occipital_L,Left,1,40594.95091075078,10996.653961278,0.813605221159453,1.71993398666382,2.63112809941343,95.697259028319,64.7232398025461,99.2279379925522,34.8019371032715,45.3193626403809,59.8570327758789,58,122,39,105,77,129,184752,95.697259028319,64.7232398025461,99.2279379925522
4,5,BrainStem_L,Left,1,9914.069591090083,3392.12101330463,0.962978015247469,3.70947480201721,1.76219474988383,114.852570921986,106.357712765957,73.2632978723404,14.1824064254761,28.4048519134521,52.6092796325684,103,121,88,125,44,102,56400,114.852570921986,106.357712765957,73.2632978723404
5,6,Cerebellum_L,Left,1,73277.98209995963,10703.791984398,0.744058576811411,1.49674963951111,3.00571757718662,97.031724518435,78.9803895698899,65.8984935351548,39.3867073059082,53.5845756530762,58.9520416259766,64,122,47,114,41,100,500244,97.031724518435,78.9803895698899,65.8984935351548
6,7,Frontal_R,Right,2,204028.56390124653,32186.6905656241,0.836771147644078,1.82630801200867,1.61945077690266,144.079624707611,151.610095675436,127.920500217542,58.8064041137695,63.7756385803223,107.39860534668,116,188,82,203,86,169,1624973,144.079624707611,151.610095675436,127.920500217542
7,8,Parietal_R,Right,2,139858.6937846616,30607.5491119484,0.749110734722293,1.50955963134766,0.164376496390561,152.665583681062,92.9916293801217,129.849749886884,51.8868637084961,76.8972244262695,78.3263168334961,85,196,49,136,91,169,1273024,152.665583681062,92.9916293801217,129.849749886884
8,9,Temporal_R,Right,2,115150.86361225694,20559.7401124741,0.871236277994519,2.03722476959229,1.73113647114097,166.662735849057,117.702334066068,92.6251373878,43.023307800293,59.7377433776855,87.6481475830078,120,198,59,168,63,124,1179144,166.662735849057,117.702334066068,92.6251373878
9,10,Occipital_R,Right,2,46229.62290972937,11452.2984109208,0.79574581112809,1.65117120742798,0.4718833927518,146.9537823913,65.0758379436871,102.473221924371,36.5092544555664,48.0215721130371,60.2830276489258,120,185,41,106,76,133,525990,146.9537823913,65.0758379436871,102.473221924371
10,11,BrainStem_R,Right,2,11462.703511258587,3745.73777881249,0.961863606329866,3.65591239929199,1.50728117424666,126.512344732403,106.440729949394,72.3968716454531,15.3972778320312,28.737886428833,56.2910995483398,119,138,88,125,44,102,143462,126.512344732403,106.440729949394,72.3968716454531
11,12,Cerebellum_R,Right,2,76587.06649804953,11111.7211125986,0.708658045890381,1.41732978820801,3.05767741074504,145.058871458245,78.2865766189651,67.1634744488691,41.0459938049316,54.2512702941895,58.175708770752,120,179,48,114,43,101,1045668,145.058871458245,78.2865766189651,67.1634744488691
