,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,690.820806613192,642.136897589703,0.976973488215694,4.68689823150635,1.11254268360279,94.6221374045802,124.599236641221,77.0852417302799,5.5737361907959,13.7193727493286,26.1235332489014,87.0,103.0,110.0,135.0,73.0,83.0,3930.0,94.6221374045802,124.599236641221,77.0852417302799
2,2,6,right aLEC,784.8638426279649,703.902717442739,0.983207119531027,5.47965669631958,1.93910184168696,146.143337066069,125.965285554311,79.7245240761478,5.11728239059448,12.8879632949829,28.0409507751465,138.0,154.0,113.0,138.0,75.0,85.0,5358.0,146.143337066069,125.965285554311,79.7245240761478
3,3,7,left pMEC,365.62526151537895,365.004010743964,0.975422835842175,4.53841400146484,1.07367644987077,96.6706730769231,115.646634615385,81.8317307692308,4.3132529258728,9.43076419830322,19.5753269195557,90.0,104.0,108.0,125.0,77.0,87.0,2912.0,96.6706730769231,115.646634615385,81.8317307692308
4,4,8,right pMEC,324.3166382191703,355.171243612049,0.972319763998259,4.27982902526855,1.97904099303061,143.482384823848,117.365853658537,84.9810298102981,4.48932886123657,8.82540130615234,19.2135601043701,139.0,149.0,110.0,130.0,81.0,90.0,2952.0,143.482384823848,117.365853658537,84.9810298102981
5,5,9,left perirhinal,3197.4632245022804,1477.37155397907,0.931880793817448,2.75660824775696,1.58145563935252,82.1379879054426,121.76745464541,80.1844420010995,10.958553314209,18.4000263214111,30.208438873291,74.0,90.0,104.0,137.0,69.0,91.0,32742.0,82.1379879054426,121.76745464541,80.1844420010995
6,6,10,right perirhinal,2085.646023019217,1209.19806056558,0.931389039768439,2.74706149101257,1.65240405334962,156.269279393173,122.301306363253,79.9941002949852,11.7571716308594,13.4799251556396,32.2976722717285,149.0,164.0,107.0,139.0,71.0,89.0,23730.0,156.269279393173,122.301306363253,79.9941002949852
7,7,11,left parahippocampal,3086.7209577932954,1643.74745153766,0.919569233933929,2.54499554634094,2.41795317394937,89.2169703872437,99.7423120728929,88.754555808656,11.4280014038086,20.7788219451904,29.0842113494873,76.0,104.0,83.0,113.0,78.0,97.0,38632.0,89.2169703872437,99.7423120728929,88.754555808656
8,8,12,right parahippocampal,3128.029581089504,1672.30311831272,0.928870273429765,2.69974613189697,1.0394194998703,151.479910087103,100.605226187131,90.4756954200618,11.1357231140137,20.8644905090332,30.0636253356934,138.0,163.0,84.0,115.0,79.0,98.0,42708.0,151.479910087103,100.605226187131,90.4756954200618
9,9,13,left DG/CA3,657.4223452247679,656.984264097345,0.98095845757598,5.1488618850708,1.15675448528127,89.3729946524064,114.594919786096,92.1122994652406,5.88574934005737,15.6640024185181,30.30491065979,83.0,102.0,99.0,124.0,86.0,105.0,9724.0,89.3729946524064,114.594919786096,92.1122994652406
10,10,14,right DG/CA3,745.3130330890417,716.356978424669,0.98467763008239,5.7344536781311,1.8545201316857,152.42570754717,116.0625,94.3443396226415,5.53884935379028,16.1127243041992,31.7622737884521,139.0,159.0,100.0,128.0,87.0,107.0,11872.0,152.42570754717,116.0625,94.3443396226415
11,11,15,left CA1,1837.7942832419649,1520.53993449946,0.98209780982068,5.30865335464478,1.36202357399566,90.2572931611669,116.292682926829,90.4648493543759,9.04601573944092,23.1808300018311,48.0221633911133,80.0,105.0,97.0,130.0,78.0,105.0,31365.0,90.2572931611669,116.292682926829,90.4648493543759
12,12,16,right CA1,1923.0482504703104,1572.73518487909,0.987070430942614,6.23880386352539,1.68628445464381,151.33592321755,118.960694698355,91.9588665447898,7.91266393661499,24.189079284668,49.3655586242676,137.0,162.0,98.0,134.0,81.0,106.0,35008.0,151.33592321755,118.960694698355,91.9588665447898
13,13,17,left subiculum,755.8599156327546,762.08092638454,0.993179911897863,8.57692813873291,1.56122151371965,92.5488372093023,115.3,87.8616279069768,4.27673864364624,12.4298763275146,36.6812782287598,86.0,101.0,101.0,129.0,78.0,99.0,14620.0,92.5488372093023,115.3,87.8616279069768
14,14,18,right subiculum,819.1412108950317,790.493405616101,0.994285071773291,9.36701011657715,1.6084260127514,149.025751072961,118.374463519313,89.4227467811159,3.9861364364624,12.9017009735107,37.3381805419922,140.0,156.0,102.0,133.0,80.0,100.0,16776.0,149.025751072961,118.374463519313,89.4227467811159
