,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,205159.0,36387.7997130336,0.850693990806324,1.90236592292786,1.52000651962488,88.419455154295,137.714397126131,165.132165783612,55.3261337280273,63.3245887756348,105.250549316406,49,115,71,187,118,210,205159,88.419455154295,137.714397126131,165.132165783612
1,2,Parietal_L,Left,1,156509.0,37178.8035688603,0.777521659489087,1.59018886089325,1.79303065130561,80.4093885974608,77.0637790797973,167.819799500348,54.6175537109375,66.307487487793,86.8522262573242,43,112,26,127,124,209,313018,80.4093885974608,77.0637790797973,167.819799500348
2,3,Temporal_L,Left,1,127731.0,23051.3500257139,0.866077432225111,2.0003604888916,1.41265266075602,69.6448708614197,101.957112995279,129.813866641614,44.4650077819824,56.5754203796387,88.946044921875,41,111,42,153,100,162,383193,69.6448708614197,101.957112995279,129.813866641614
3,4,Occipital_L,Left,1,57894.0,13903.0196583295,0.756139278803433,1.52809238433838,2.08579103600326,86.9801879296646,45.9977199709814,135.265554288873,39.2650260925293,47.1720504760742,60.0005874633789,54,110,18,90,111,172,231576,86.9801879296646,45.9977199709814,135.265554288873
4,5,BrainStem_L,Left,1,10849.0,3546.53147866831,0.959850390262147,3.56490445137024,1.63914524940471,105.368605401419,98.0615724951608,110.072541248041,14.1577930450439,28.9206295013428,50.4711799621582,95,114,84,115,78,138,54245,105.368605401419,98.0615724951608,110.072541248041
5,6,Cerebellum_L,Left,1,79509.0,11228.4657234425,0.745425039074772,1.50017368793488,2.63976984946468,86.8967286722258,71.2422996138802,102.18787810185,38.7310409545898,52.9678268432617,58.1032867431641,55,112,38,107,79,136,477054,86.8967286722258,71.2422996138802,102.18787810185
6,7,Frontal_R,Right,2,208300.0,36438.5480511498,0.851989108109148,1.91000270843506,1.5798498032563,135.497489198272,135.884215074412,165.337383581373,55.131462097168,63.5090866088867,105.301239013672,109,178,68,189,122,210,1458100,135.497489198272,135.884215074412,165.337383581373
7,8,Parietal_R,Right,2,153488.0,36589.3912863318,0.71714705879278,1.43488109111786,1.29625776775887,138.551137548212,75.0432411654331,167.406696288961,56.1275825500488,68.1028518676758,80.5364074707031,109,179,26,141,132,210,1227904,138.551137548212,75.0432411654331,167.406696288961
8,9,Temporal_R,Right,2,129648.0,24341.0029284332,0.884826127999593,2.14628505706787,1.64584771484857,153.611208811551,99.1423006911021,130.10939621128,42.8959312438965,58.8788414001465,92.06689453125,111,185,42,152,100,183,1166832,153.611208811551,99.1423006911021,130.10939621128
9,10,Occipital_R,Right,2,58949.0,13932.532532007,0.729564974816499,1.46217751502991,0.737190333444959,130.468608458159,44.1077202327436,136.25601791379,40.4586982727051,49.3845825195312,59.1577987670898,97,166,18,88,111,171,589490,130.468608458159,44.1077202327436,136.25601791379
10,11,BrainStem_R,Right,2,11358.0,3677.20029758471,0.965442223069669,3.83704566955566,1.1548525594937,116.470065152316,97.026677231907,108.122028526149,14.1624193191528,27.3034172058105,54.3418502807617,109,127,84,113,78,138,124938,116.470065152316,97.026677231907,108.122028526149
11,12,Cerebellum_R,Right,2,79537.0,11205.1257720801,0.668767791799883,1.34504175186157,0.033309359230823,131.628097614947,68.9138514150647,102.472446785773,41.240966796875,52.8035888671875,55.4708213806152,106,165,36,106,78,135,954444,131.628097614947,68.9138514150647,102.472446785773
