,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5587.0,2267.05745059319,0.953120196482574,3.30478072166443,1.2313343238051,87.4522999821013,123.827814569536,144.281546447109,11.3973522186279,22.4352779388428,37.6657485961914,78,98,102,142,130,157,5587,87.4522999821013,123.827814569536,144.281546447109
1,2,BN_STR_Ca_Left,5366.0,2635.37183391988,0.955114572196885,3.37567949295044,1.35969381609978,97.7066716362281,127.380357808423,152.535967200895,15.8562107086182,26.3852272033691,53.5254859924316,75,107,86,145,130,165,10732,97.7066716362281,127.380357808423,152.535967200895
2,3,BN_STR_NAC_Left,478.0,346.822466440026,0.86642009406286,2.00274062156677,3.01313437514455,102.330543933054,130.31589958159,136.0,6.59807205200195,8.5761775970459,13.2142276763916,96,107,127,135,131,142,1434,102.330543933054,130.31589958159,136.0
3,4,EXA_Left,206.0,273.380298280146,0.867875263382586,2.01295471191406,2.85148007996964,104.495145631068,123.68932038835,143.101941747573,7.4826831817627,8.45365810394287,15.0623025894165,95,108,120,129,136,151,824,104.495145631068,123.68932038835,143.101941747573
4,5,BN_GP_GPe_Left,777.0,579.868730887321,0.948417929165633,3.15434765815735,0.884657574448385,93.8777348777349,121.420849420849,143.315315315315,6.5573296546936,10.550910949707,20.6840972900391,87,101,111,129,138,148,3885,93.8777348777349,121.420849420849,143.315315315315
5,6,BN_GP_GPi_Left,547.0,386.328162751183,0.902439256838579,2.32117056846619,0.637337549677895,95.0475319926874,117.530164533821,138.831809872029,6.34784841537476,9.00857925415039,14.7344388961792,88,102,112,123,133,143,3282,95.0475319926874,117.530164533821,138.831809872029
6,7,MTg_SN_SNc_Left,134.0,221.052587089502,0.979357506615484,4.9471697807312,1.43784162357472,103.470149253731,105.134328358209,128.567164179104,2.47016453742981,10.3754291534424,12.2203235626221,99,107,99,110,125,132,938,103.470149253731,105.134328358209,128.567164179104
7,8,MTg_RN_Left,324.0,242.676880353374,0.76712280159762,1.5588458776474,1.54946649036761,106.132716049383,103.552469135802,132.524691358025,6.35399913787842,7.50629234313965,9.90490531921387,103,109,99,108,128,137,2592,106.132716049383,103.552469135802,132.524691358025
8,9,MTg_SN_SNr_Left,283.0,346.926006903552,0.976681853293148,4.65784025192261,1.225013661292,101.795053003534,107.724381625442,129.409893992933,3.40941452980042,10.9417867660522,15.8805084228516,97,107,100,115,125,133,2547,101.795053003534,107.724381625442,129.409893992933
9,10,MTg_VTR_PBP_Left,133.0,219.472299564162,0.983091023640784,5.46097326278687,1.61200331708954,104.315789473684,105.233082706767,130.112781954887,2.5256450176239,9.32447719573975,13.7924795150757,100,109,99,110,124,134,1330,104.315789473684,105.233082706767,130.112781954887
10,11,MTg_VTR_VTA_Left,43.0,76.7884831460784,0.962925287453483,3.70688581466675,1.63442956960762,107.883720930233,103.279069767442,126.0,2.70050549507141,3.70582056045532,10.0104656219482,106,109,100,107,122,129,473,107.883720930233,103.279069767442,126.0
11,12,BN_GP_VeP_Left,115.0,135.974567830647,0.934638408600479,2.81215214729309,0.128829245669331,99.9565217391304,125.513043478261,136.086956521739,3.5037477016449,5.42296361923218,9.85307121276855,95,104,123,128,134,138,1380,99.9565217391304,125.513043478261,136.086956521739
12,13,THM_ETH_HN_Left,39.0,65.6316027237264,0.942000254913387,2.97962975502014,1.03423769159152,107.512820512821,96.8717948717949,142.435897435897,2.79636883735657,3.33800601959229,8.33214378356934,106,109,95,99,140,146,507,107.512820512821,96.8717948717949,142.435897435897
13,14,Die_HTH_Left,849.0,659.882108754058,0.883145383919166,2.1317446231842,1.66941275548822,107.10011778563,118.256772673734,134.389870435807,7.66857767105103,11.8394393920898,16.347448348999,102,110,109,126,128,142,11886,107.10011778563,118.256772673734,134.389870435807
14,15,Die_HTH_MN_Left,57.0,74.8512004222019,0.717470574636998,1.43556714057922,2.72160537950998,109.631578947368,114.754385964912,129.80701754386,3.83250761032104,4.45762300491333,5.50182199478149,108,111,112,116,127,132,855,109.631578947368,114.754385964912,129.80701754386
15,16,Die_STH_Left,169.0,183.507393436203,0.956260257314646,3.41860198974609,0.807546481414409,101.260355029586,110.331360946746,134.467455621302,3.76494216918945,5.49400949478149,12.8708391189575,97,106,105,115,132,137,2704,101.260355029586,110.331360946746,134.467455621302
16,17,BN_STR_Pu_Right,5618.0,2202.9903269924,0.953887588624202,3.33151149749756,1.88892844622986,135.496262014952,121.509433962264,145.642933428266,11.6144771575928,21.4428863525391,38.6937637329102,124,144,100,141,131,158,95506,135.496262014952,121.509433962264,145.642933428266
17,18,BN_STR_Ca_Right,5069.0,2531.7084211822,0.952474359277151,3.28279185295105,1.76255952974687,125.483330045374,125.312882225291,153.812980864076,16.5796394348145,25.6360931396484,54.4275054931641,116,147,84,144,132,166,91242,125.483330045374,125.312882225291,153.812980864076
18,19,BN_STR_NAC_Right,539.0,366.849319198613,0.836797915942144,1.82644438743591,3.06480046347035,120.766233766234,129.539888682746,137.829313543599,6.9616379737854,9.37767028808594,12.7150449752808,115,127,126,134,133,143,10241,120.766233766234,129.539888682746,137.829313543599
19,20,EXA_Right,205.0,256.40601624939,0.854499341852124,1.92510402202606,3.11955820760128,118.453658536585,122.878048780488,144.307317073171,7.56367874145508,8.3632869720459,14.5608682632446,115,128,120,128,137,151,4100,118.453658536585,122.878048780488,144.307317073171
20,21,BN_GP_GPe_Right,790.0,561.830022884613,0.951089473843531,3.23713064193726,2.23719053120008,128.987341772152,119.498734177215,144.567088607595,6.52215719223022,10.0701141357422,21.1130752563477,121,136,108,128,140,150,16590,128.987341772152,119.498734177215,144.567088607595
21,22,BN_GP_GPi_Right,431.0,337.024824977803,0.925536257296039,2.64089846611023,2.42464360525511,127.336426914153,116.211136890951,140.122969837587,5.42424392700195,8.5778284072876,14.3248777389526,121,134,110,121,135,144,9482,127.336426914153,116.211136890951,140.122969837587
22,23,MTg_SN_SNc_Right,177.0,242.157302610374,0.97110782064542,4.1903920173645,1.39825836503949,119.367231638418,103.316384180791,128.553672316384,2.91049432754517,10.1611833572388,12.1961116790771,116,123,98,109,124,133,4071,119.367231638418,103.316384180791,128.553672316384
