,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,773.0,656.006453728854,0.982216710449071,5.32621145248413,1.19825184212924,97.1190168175938,123.221216041397,99.5730918499353,4.33376026153564,13.8878707885742,23.0825233459473,90.0,105.0,110.0,133.0,94.0,104.0,3865.0,97.1190168175938,123.221216041397,99.5730918499353
2,2,6,right aLEC,843.0,676.741785143023,0.982156204906153,5.31725454330444,2.03658599081763,143.160142348754,124.419928825623,100.76393831554,4.91181468963623,12.6905508041382,26.1173686981201,134.0,150.0,109.0,134.0,95.0,106.0,5058.0,143.160142348754,124.419928825623,100.76393831554
3,3,7,left pMEC,279.0,302.883109449191,0.982225579667478,5.32752799987793,1.07720991318973,100.250896057348,114.372759856631,104.189964157706,3.61491656303406,7.48541259765625,19.2585697174072,94.0,106.0,107.0,124.0,101.0,109.0,1953.0,100.250896057348,114.372759856631,104.189964157706
4,4,8,right pMEC,345.0,371.197364429142,0.984191606287254,5.64630460739136,1.98458814246806,141.03768115942,115.008695652174,105.142028985507,4.02522993087769,7.2339301109314,22.7276744842529,135.0,147.0,107.0,129.0,102.0,110.0,2760.0,141.03768115942,115.008695652174,105.142028985507
5,5,9,left perirhinal,2950.0,1416.17799728873,0.911134755262075,2.42654514312744,1.64932745077046,86.1057627118644,120.171525423729,101.309830508475,11.4646883010864,16.3529300689697,27.8195838928223,77.0,94.0,83.0,133.0,91.0,115.0,26550.0,86.1057627118644,120.171525423729,101.309830508475
6,6,10,right perirhinal,3107.0,1477.65415103648,0.917597490218286,2.51565480232239,1.63503657662586,154.64531702607,120.746700997747,102.522690698423,12.1926679611206,15.3327217102051,30.6725444793701,137.0,164.0,105.0,136.0,91.0,112.0,31070.0,154.64531702607,120.746700997747,102.522690698423
7,7,11,left parahippocampal,4372.0,2302.53697718275,0.917500177286488,2.51423454284668,2.01403932188108,92.2710430009149,96.1216834400732,110.405306495883,12.8609399795532,21.2996520996094,32.3354187011719,81.0,107.0,82.0,111.0,98.0,120.0,48092.0,92.2710430009149,96.1216834400732,110.405306495883
8,8,12,right parahippocampal,3839.0,1920.83483721334,0.928640396509909,2.69555497169495,0.943056871540056,148.132847095598,96.3860380307372,111.54884084397,11.3382606506348,21.8564834594727,30.5629043579102,134.0,161.0,82.0,111.0,100.0,119.0,46068.0,148.132847095598,96.3860380307372,111.54884084397
9,9,13,left DG/CA3,658.0,705.031813950983,0.984846773513147,5.76612377166748,1.49435517622868,94.8844984802432,110.220364741641,113.995440729483,6.12548780441284,14.618314743042,35.3203201293945,90.0,106.0,94.0,122.0,106.0,128.0,8554.0,94.8844984802432,110.220364741641,113.995440729483
10,10,14,right DG/CA3,794.0,774.237381545061,0.984086092823142,5.62770557403564,1.81710668330506,147.600755667506,110.790931989924,115.288413098237,5.92208242416382,15.528582572937,33.3277359008789,136.0,154.0,95.0,122.0,107.0,129.0,11116.0,147.600755667506,110.790931989924,115.288413098237
11,11,15,left CA1,1853.0,1571.14449209884,0.986251648757591,6.05142402648926,1.608515584298,95.4975715056665,110.750674581759,113.608202914193,8.6602783203125,20.8794021606445,52.4070167541504,87.0,108.0,92.0,128.0,102.0,127.0,27795.0,95.4975715056665,110.750674581759,113.608202914193
12,12,16,right CA1,2153.0,1747.29292452523,0.985483601643258,5.89029979705811,1.65254457131858,146.8959591268,112.39712029726,114.372967951695,8.82155418395996,23.2977447509766,51.961597442627,133.0,157.0,93.0,129.0,102.0,129.0,34448.0,146.8959591268,112.39712029726,114.372967951695
13,13,17,left subiculum,765.0,763.135827014035,0.994336416125727,9.40925216674805,1.70368715817309,96.9803921568627,111.447058823529,110.249673202614,3.92571902275085,11.6139211654663,36.9380798339844,91.0,104.0,97.0,126.0,102.0,121.0,13005.0,96.9803921568627,111.447058823529,110.249673202614
14,14,18,right subiculum,791.0,812.894422860438,0.994359322721791,9.42828369140625,1.5818265243804,145.112515802781,113.289506953224,110.637168141593,4.05683040618896,12.5628604888916,38.2489471435547,136.0,152.0,98.0,129.0,102.0,121.0,14238.0,145.112515802781,113.289506953224,110.637168141593
