,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,215767.0,36967.0202059904,0.885448116168859,2.15174889564514,1.56171460508592,87.9381508757131,140.799492044659,173.509058382422,51.9128799438477,63.8457870483398,111.703483581543,52,113,71,196,132,221,215767,87.9381508757131,140.799492044659,173.509058382422
1,2,Parietal_L,Left,1,153039.0,35683.4340980001,0.737005308828818,1.47953748703003,1.78668102315227,85.8013316866942,77.3198596436202,174.466704565503,56.5636520385742,65.3557205200195,83.6880416870117,49,118,27,123,118,222,306078,85.8013316866942,77.3198596436202,174.466704565503
2,3,Temporal_L,Left,1,129544.0,22736.5892529805,0.874920309960823,2.06497693061829,1.4720172034464,74.3816695485704,100.681953621935,135.853740813932,45.0987167358398,53.0211982727051,93.1278076171875,47,113,45,153,106,168,388632,74.3816695485704,100.681953621935,135.853740813932
3,4,Occipital_L,Left,1,59951.0,14831.3234659614,0.698989461662451,1.39834332466125,2.17358092755483,97.9298093442978,46.1096395389568,139.467932144585,40.4882507324219,51.4357681274414,56.6164741516113,61,122,21,92,113,178,239804,97.9298093442978,46.1096395389568,139.467932144585
4,5,BrainStem_L,Left,1,10351.0,3514.28126896345,0.970994255427844,4.18230104446411,2.07806102694931,108.835378224326,101.588348951792,117.660322674138,12.844388961792,28.0958251953125,53.7191009521484,98,117,88,118,86,147,51755,108.835378224326,101.588348951792,117.660322674138
5,6,Cerebellum_L,Left,1,76923.0,10984.1585281091,0.660344867039282,1.33162450790405,2.60215791484242,94.2960752960753,74.3147693147693,108.263731263731,41.5167388916016,52.4471855163574,55.2847061157227,61,117,43,110,84,146,461538,94.2960752960753,74.3147693147693,108.263731263731
6,7,Frontal_R,Right,2,218764.0,36714.106451326,0.874413863895889,2.06108736991882,1.58911585370338,133.839251430766,142.422523815619,176.424292845258,54.2388534545898,62.6845397949219,111.791015625,109,175,72,197,131,222,1531348,133.839251430766,142.422523815619,176.424292845258
7,8,Parietal_R,Right,2,151722.0,35720.4739214238,0.682983683364414,1.36904978752136,1.51255949070843,140.509352631787,81.7811391887795,178.789325213219,58.078239440918,67.2584228515625,79.5120010375977,110,177,35,126,140,220,1213776,140.509352631787,81.7811391887795,178.789325213219
8,9,Temporal_R,Right,2,126311.0,22584.1622504418,0.87437312877071,2.06077551841736,1.75008954790007,153.469365296768,105.561637545424,140.740434324801,43.8981056213379,54.2228889465332,90.4641418457031,113,180,49,155,110,170,1136799,153.469365296768,105.561637545424,140.740434324801
9,10,Occipital_R,Right,2,60958.0,14429.5025079483,0.687849136518144,1.37768805027008,1.14050221165169,135.043324912235,51.0103021752682,145.923193018144,41.473201751709,51.4896812438965,57.137134552002,114,167,25,97,118,187,609580,135.043324912235,51.0103021752682,145.923193018144
10,11,BrainStem_R,Right,2,11133.0,3630.72540438745,0.968680812273748,4.0272364616394,1.56304864952391,119.399083804904,101.87092427917,117.973861492859,13.5049095153809,27.8787689208984,54.3874626159668,113,129,88,119,86,148,122463,119.399083804904,101.87092427917,117.973861492859
11,12,Cerebellum_R,Right,2,75883.0,10764.0295090417,0.642816064020467,1.30544805526733,3.03268779538021,136.430307183427,74.3807967528959,112.231580195828,41.4103240966797,52.9111099243164,54.059024810791,113,170,43,110,88,146,910596,136.430307183427,74.3807967528959,112.231580195828
