,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6798.0,2559.85942577034,0.955280086899174,3.38177752494812,1.31103084167449,87.8506913798176,126.2506619594,153.903501029715,12.0094680786133,23.4501285552979,40.6133499145508,80,99,103,146,137,166,6798,87.8506913798176,126.2506619594,153.903501029715
1,2,BN_STR_Ca_Left,4359.0,2493.93055857287,0.969983157519279,4.11231374740601,1.44973690137065,97.5092911218169,130.189034182152,162.266804312916,14.0995264053345,27.3404903411865,57.9816741943359,80,106,87,149,139,175,8718,97.5092911218169,130.189034182152,162.266804312916
2,3,BN_STR_NAC_Left,541.0,368.949718831858,0.854737631110518,1.92655849456787,0.01558959423284,101.90573012939,135.105360443623,146.314232902033,6.69422674179077,9.45670127868652,12.8968191146851,96,107,131,140,141,152,1623,101.90573012939,135.105360443623,146.314232902033
3,4,EXA_Left,187.0,260.708732037048,0.882404788391584,2.12543916702271,3.02737389412331,104.513368983957,128.390374331551,153.117647058824,7.08138513565063,8.50633525848389,15.0510530471802,96,108,125,134,145,161,748,104.513368983957,128.390374331551,153.117647058824
4,5,BN_GP_GPe_Left,724.0,610.856172471739,0.966598916889784,3.90177130699158,0.96125794081383,94.2196132596685,124.168508287293,153.226519337017,5.76546859741211,11.2101993560791,22.4955406188965,87,102,112,133,147,159,3620,94.2196132596685,124.168508287293,153.226519337017
5,6,BN_GP_GPi_Left,615.0,430.124461789567,0.941134011171289,2.9582850933075,0.765353233771545,95.6227642276423,120.339837398374,149.013008130081,5.8570761680603,9.15233325958252,17.3269004821777,89,103,113,126,143,154,3690,95.6227642276423,120.339837398374,149.013008130081
6,7,MTg_SN_SNc_Left,142.0,231.24332526203,0.979277695900309,4.93773317337036,1.33252619006785,105.021126760563,108.823943661972,138.422535211268,2.5935378074646,10.173134803772,12.8061981201172,101,109,102,115,135,142,994,105.021126760563,108.823943661972,138.422535211268
7,8,MTg_RN_Left,319.0,242.04876392262,0.77759887756643,1.59043025970459,1.59944201389851,108.141065830721,107.899686520376,142.257053291536,6.29985284805298,7.41195297241211,10.019476890564,105,111,103,113,138,147,2552,108.141065830721,107.899686520376,142.257053291536
8,9,MTg_SN_SNr_Left,309.0,337.0414227452,0.973562880127228,4.37791633605957,1.20672733578541,103.446601941748,111.430420711974,138.970873786408,3.55499148368835,10.1564331054688,15.5634546279907,99,108,104,118,135,143,2781,103.446601941748,111.430420711974,138.970873786408
9,10,MTg_VTR_PBP_Left,130.0,217.619053559441,0.983818146277997,5.58129453659058,1.77186621424984,105.761538461538,109.276923076923,140.230769230769,2.43588924407959,10.1023578643799,13.5954151153564,100,110,104,114,135,145,1300,105.761538461538,109.276923076923,140.230769230769
