,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6546.204690358125,2603.99511510875,0.960889452793321,3.61099171638489,1.3057399945692,81.7898535780573,174.186430191792,196.215508352238,14.6954860687256,31.4420108795166,53.0652770996094,71,95,143,200,174,214,14547,81.7898535780573,174.186430191792,196.215508352238
1,2,BN_STR_Ca_Left,4297.535903823476,2551.87592161328,0.974504511844505,4.45696544647217,1.44243825807616,94.459057591623,179.927329842932,206.515078534031,17.1071815490723,36.135082244873,76.2461166381836,70,105,123,204,178,225,19100,94.459057591623,179.927329842932,206.515078534031
2,3,BN_STR_NAC_Left,545.8545603495157,379.908055475213,0.848266566725794,1.88832640647888,0.0094814403710203,98.6479802143446,184.678483099753,184.54657873042,8.76981735229492,12.3768348693848,16.5602779388428,91,106,179,191,178,192,3639,98.6479802143446,184.678483099753,184.54657873042
3,4,EXA_Left,176.4014737485657,271.392918151965,0.895500717743889,2.24688768386841,3.08248210010727,102.372448979592,176.05612244898,194.214285714286,8.99132251739502,11.2599439620972,20.2024917602539,91,107,172,184,184,206,1568,102.372448979592,176.05612244898,194.214285714286
4,5,BN_GP_GPe_Left,713.7059626663907,617.850731841799,0.968458283447473,4.01323175430298,0.984009909752007,89.5441361916772,171.190416141236,195.114754098361,7.30042123794556,14.4685411453247,29.298282623291,80,99,156,183,188,202,7930,89.5441361916772,171.190416141236,195.114754098361
5,6,BN_GP_GPi_Left,530.1044287648224,414.116099068089,0.945807349338611,3.07949781417847,0.766458821870641,90.9991511035654,166.120543293718,189.588285229202,6.90788841247559,12.3451452255249,21.2728271484375,83,99,157,174,181,196,7068,90.9991511035654,166.120543293718,189.588285229202
6,7,MTg_SN_SNc_Left,130.95109403273628,221.57740570296,0.977344593610709,4.72468519210815,1.27885864982696,101.113402061856,149.907216494845,176.044673539519,3.3908531665802,11.8588266372681,16.0207138061523,97,107,141,157,171,181,2037,101.113402061856,149.907216494845,176.044673539519
7,8,MTg_RN_Left,315.00263169386733,243.775432346664,0.800982416517096,1.67031943798065,1.40938330613103,104.878571428571,148.372857142857,181.091428571429,8.01099872589111,9.46138477325439,13.3809270858765,100,109,143,155,174,187,5600,104.878571428571,148.372857142857,181.091428571429
8,9,MTg_SN_SNr_Left,287.1023986009819,333.949471694124,0.97009798510292,4.12008237838745,1.16722122679152,99.0423197492163,153.147335423197,176.849529780564,4.65805149078369,13.3731460571289,19.1915550231934,94,105,143,162,171,183,5742,99.0423197492163,153.147335423197,176.849529780564
9,10,MTg_VTR_PBP_Left,122.85102636060824,227.685485340036,0.984500914415164,5.70192241668701,1.63586523031089,102.32967032967,150.509157509158,178.432234432234,3.27449107170105,12.5019025802612,18.6708946228027,95,107,142,157,171,184,2730,102.32967032967,150.509157509158,178.432234432234
