,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,6697.0,2520.33634232679,0.954073577886433,3.3380913734436,1.27252938996823,96.5194863371659,138.967298790503,141.04673734508,11.9729928970337,23.51318359375,39.9669456481934,88,107,116,158,124,154,6697,96.5194863371659,138.967298790503,141.04673734508
1,2,BN_STR_Ca_Left,4213.0,2435.17048676859,0.970439319992765,4.14344167709351,1.42186721302259,106.719677189651,142.530500830762,149.031806313791,13.7705783843994,26.6695346832275,57.0575904846191,87,115,101,161,127,162,8426,106.719677189651,142.530500830762,149.031806313791
2,3,BN_STR_NAC_Left,528.0,366.423561318418,0.871792015080048,2.04133224487305,3.07614972479451,110.393939393939,146.901515151515,132.418560606061,6.50655555725098,9.34645843505859,13.2820415496826,104,116,143,152,127,138,1584,110.393939393939,146.901515151515,132.418560606061
3,4,EXA_Left,192.0,271.381622710907,0.883493372780981,2.13472843170166,3.04725343894675,113.182291666667,140.15625,139.171875,7.1885199546814,8.54076480865479,15.3455381393433,104,117,137,146,131,148,768,113.182291666667,140.15625,139.171875
4,5,BN_GP_GPe_Left,767.0,610.397753421653,0.966420796438776,3.8915855884552,0.931629997924673,102.560625814863,136.199478487614,139.911342894394,5.88343667984009,11.0486783981323,22.8958969116211,95,110,125,145,135,145,3835,102.560625814863,136.199478487614,139.911342894394
5,6,BN_GP_GPi_Left,561.0,404.2588455834,0.932601686064167,2.77079439163208,0.769598525653583,103.887700534759,132.757575757576,135.620320855615,5.83599472045898,9.18963146209717,16.1703414916992,97,110,126,138,130,140,3366,103.887700534759,132.757575757576,135.620320855615
6,7,MTg_SN_SNc_Left,148.0,227.45886348747,0.974949064223828,4.49583196640015,1.41828187400643,111.905405405405,120.972972972973,125.256756756757,2.68038439750671,10.1880006790161,12.05055809021,108,116,115,126,121,129,1036,111.905405405405,120.972972972973,125.256756756757
7,8,MTg_RN_Left,323.0,242.275090076872,0.763763171400346,1.54919493198395,1.42300451243511,115.021671826625,119.77399380805,129.170278637771,6.43851327896118,7.3897271156311,9.97451210021973,112,118,115,124,124,133,2584,115.021671826625,119.77399380805,129.170278637771
8,9,MTg_SN_SNr_Left,286.0,334.271038427852,0.971897906031837,4.24803829193115,1.12159959931747,110.531468531469,123.555944055944,125.769230769231,3.4757559299469,10.8110933303833,14.7651443481445,106,116,116,130,121,130,2574,110.531468531469,123.555944055944,125.769230769231
9,10,MTg_VTR_PBP_Left,137.0,230.698477033077,0.98199584900181,5.29373645782471,1.60952924178229,112.890510948905,121.350364963504,127.021897810219,2.61102724075317,9.85431289672852,13.8220901489258,107,117,116,126,121,132,1370,112.890510948905,121.350364963504,127.021897810219
10,11,MTg_VTR_VTA_Left,44.0,77.3639002976661,0.949592203844756,3.18991589546204,1.66580313196616,116.522727272727,119.340909090909,123.113636363636,2.83073878288269,4.00140905380249,9.02981853485107,114,118,116,123,120,127,484,116.522727272727,119.340909090909,123.113636363636
11,12,BN_GP_VeP_Left,115.0,140.87299387926,0.940463427108888,2.94208598136902,0.206557900320121,109.052173913043,141.55652173913,132.417391304348,3.53144550323486,5.37006759643555,10.3898162841797,104,114,139,144,130,135,1380,109.052173913043,141.55652173913,132.417391304348
12,13,THM_ETH_HN_Left,31.0,54.8483152673086,0.926240690422165,2.65299415588379,0.878948854069022,117.41935483871,113.774193548387,138.903225806452,2.74628019332886,3.04501795768738,7.28586530685425,116,119,112,116,136,142,403,117.41935483871,113.774193548387,138.903225806452
