,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,212525.0,35055.8221315106,0.887874652185893,2.17350935935974,1.55606720274222,98.1231949182449,153.639190683449,160.661978590754,51.4282417297363,63.5800514221191,111.779769897461,60,121,85,208,118,208,212525,98.1231949182449,153.639190683449,160.661978590754
1,2,Parietal_L,Left,1,147477.0,33900.6614926063,0.734668350412354,1.47399914264679,1.74473498806555,93.3241658021251,92.2360164635841,163.416085220068,55.9541358947754,64.5512847900391,82.4763488769531,58,121,43,137,109,210,294954,93.3241658021251,92.2360164635841,163.416085220068
2,3,Temporal_L,Left,1,127126.0,21722.4271280137,0.869867031730662,2.0272204875946,1.44434541248966,81.6614303918947,114.440909019398,124.438761543665,45.1408882141113,53.1423187255859,91.5105285644531,55,119,59,166,93,159,381378,81.6614303918947,114.440909019398,124.438761543665
3,4,Occipital_L,Left,1,57999.0,13760.8769531031,0.694527783477319,1.3899199962616,2.15603275530593,102.518095139571,60.1429162571769,128.657959619993,39.9850921630859,50.7090644836426,55.5760803222656,66,124,35,104,103,167,231996,102.518095139571,60.1429162571769,128.657959619993
4,5,BrainStem_L,Left,1,10008.0,3398.65841876786,0.971301273169181,4.20428514480591,1.73126015015887,114.285071942446,112.775979216627,104.210331734612,12.8291511535645,27.598237991333,53.9374122619629,87,120,98,129,73,134,50040,114.285071942446,112.775979216627,104.210331734612
5,6,Cerebellum_L,Left,1,75969.0,10724.9638176137,0.652858348278746,1.32016682624817,2.61384420341072,98.3342547618107,86.2758625228712,96.6384446287301,41.6759452819824,51.7650566101074,55.0191993713379,66,120,56,121,72,133,455814,98.3342547618107,86.2758625228712,96.6384446287301
6,7,Frontal_R,Right,2,215548.0,34671.05531127,0.876039973296154,2.07366275787354,1.57507118009181,143.770482676712,153.322703063819,161.083651901201,53.8140983581543,62.3733177185059,111.592292785645,119,183,84,207,115,209,1508836,143.770482676712,153.322703063819,161.083651901201
7,8,Parietal_R,Right,2,149681.0,34164.1836084868,0.668222310465978,1.34415519237518,1.44428547888365,147.752179635358,94.5289515703396,164.408248207855,58.628547668457,66.4953536987305,78.8058700561523,119,185,49,138,125,208,1197448,147.752179635358,94.5289515703396,164.408248207855
8,9,Temporal_R,Right,2,121164.0,21253.721485096,0.873956225410352,2.05759334564209,1.71564816008821,159.715451784358,116.136162556535,124.894407579809,43.1908569335938,53.4621772766113,88.8692245483398,120,186,61,164,94,155,1090476,159.715451784358,116.136162556535,124.894407579809
9,10,Occipital_R,Right,2,58267.0,13447.3873857449,0.680194761226892,1.36419796943665,1.08697797686038,139.166921241869,63.791923387166,132.841316697273,41.3060874938965,50.1969032287598,56.349681854248,119,171,38,109,106,173,582670,139.166921241869,63.791923387166,132.841316697273
10,11,BrainStem_R,Right,2,11041.0,3544.80161526215,0.968878107767101,4.03977870941162,1.30060633861358,124.7284666244,112.624852821302,104.309029979169,13.3673410415649,28.0007286071777,54.0011024475098,118,135,98,129,74,134,121451,124.7284666244,112.624852821302,104.309029979169
11,12,Cerebellum_R,Right,2,74132.0,10559.853496321,0.631642234380134,1.28988981246948,0.111338174866768,140.194045756219,85.0036016834835,98.4984756920089,41.5805892944336,52.1865844726562,53.6343765258789,118,174,54,121,74,133,889584,140.194045756219,85.0036016834835,98.4984756920089
