,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,204847.68375062943,36201.6715371083,0.866747765898809,2.00502562522888,1.56928424023928,94.0223435051526,146.022236107924,152.958281058546,54.4781951904297,60.779727935791,109.230178833008,54,119,77,201,108,191,204847,94.0223435051526,146.022236107924,152.958281058546
1,2,Parietal_L,Left,1,134963.45048761368,31788.21271243,0.712463786411031,1.42509245872498,2.15957309228708,90.5453716944644,87.4080007113061,142.160266147018,55.0519256591797,62.1017379760742,78.4540863037109,52,120,48,190,105,183,269926,90.5453716944644,87.4080007113061,142.160266147018
2,3,Temporal_L,Left,1,118231.39463853836,22378.3033356927,0.821395081401368,1.75327968597412,1.55255344001402,78.1698116399252,123.907596146527,109.929781529379,46.976375579834,55.0380058288574,82.3627243041992,52,117,73,172,81,141,354693,78.1698116399252,123.907596146527,109.929781529379
3,4,Occipital_L,Left,1,45535.15198945999,12098.1187849119,0.717442046454707,1.43550658226013,2.11254625973135,98.9866256725596,73.9730097727023,102.801998462721,38.4970359802246,43.1751823425293,55.2627487182617,66,121,48,114,75,135,182140,98.9866256725596,73.9730097727023,102.801998462721
4,5,BrainStem_L,Left,1,9210.03074169159,3270.44755648273,0.970288207408875,4.13305044174194,2.65419286045868,113.639847991314,121.430076004343,88.257328990228,12.4416151046753,25.8168468475342,51.4218215942383,103,121,109,136,55,117,46050,113.639847991314,121.430076004343,88.257328990228
5,6,Cerebellum_L,Left,1,69510.23201465607,10207.9444103932,0.666164406042373,1.34083318710327,3.04444775588581,98.0661055963171,97.9168896561646,75.6142137821896,39.6676025390625,50.3609657287598,53.1876373291016,67,121,68,130,53,109,417060,98.0661055963171,97.9168896561646,75.6142137821896
6,7,Frontal_R,Right,2,202826.67700481415,34515.0974560582,0.878514661758082,2.09329652786255,1.61539375779101,140.422214114561,145.116592547307,152.465482729039,52.3363494873047,61.8070678710938,109.555503845215,115,179,73,201,108,191,1419782,140.422214114561,145.116592547307,152.465482729039
7,8,Parietal_R,Right,2,137030.45738697052,33717.8175986441,0.647638995471586,1.31242668628693,1.30333858207102,146.038954973364,87.9799241042108,139.737466248267,58.0131683349609,64.7078094482422,76.1380310058594,117,182,48,130,104,182,1096240,146.038954973364,87.9799241042108,139.737466248267
8,9,Temporal_R,Right,2,116495.38884401321,21763.2930511868,0.847438038870458,1.88361406326294,1.69276947752143,158.138718399931,121.968513670115,108.181218078029,45.6999092102051,52.5332183837891,86.0809936523438,117,185,68,170,80,136,1048455,158.138718399931,121.968513670115,108.181218078029
9,10,Occipital_R,Right,2,54849.18307828903,13320.4401340193,0.696130409672722,1.39292192459106,0.739522687163424,138.283286842057,69.5823807179712,100.163868074167,40.0126914978027,47.4038505554199,55.7345542907715,117,170,46,109,74,138,548490,138.283286842057,69.5823807179712,100.163868074167
10,11,BrainStem_R,Right,2,10043.033522129059,3387.65631594248,0.968297355262185,4.00319623947144,1.5368257267303,124.068206711142,121.139301005676,86.9429453350592,13.656702041626,24.6812496185303,54.6704597473145,117,135,108,137,55,116,110473,124.068206711142,121.139301005676,86.9429453350592
11,12,Cerebellum_R,Right,2,69038.2304391861,10363.6950515333,0.707605173851531,1.41521179676056,2.45890545622049,141.030809119615,96.8356557258322,73.9124250412816,38.9378509521484,49.5153045654297,55.1053047180176,119,172,66,130,51,109,828456,141.030809119615,96.8356557258322,73.9124250412816
