,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,201147.0,37143.4733839991,0.849531051922561,1.89559578895569,1.56123441303357,72.8123561375511,154.247972875559,148.820648580391,55.0397644042969,62.2672309875488,104.333145141602,36,99,89,206,107,197,201147,72.8123561375511,154.247972875559,148.820648580391
1,2,Parietal_L,Left,1,140467.0,33813.1675076572,0.706953195631768,1.41390657424927,2.11784454977589,72.4756989186072,94.1423679583105,153.074772010508,55.4436264038086,64.0604782104492,78.3921051025391,32,104,52,138,119,196,280934,72.4756989186072,94.1423679583105,153.074772010508
2,3,Temporal_L,Left,1,116187.0,21993.1947388804,0.872239119062899,2.04465675354004,1.59890485193494,58.4906745160818,115.957551189031,114.951173539208,42.7370300292969,55.2948951721191,87.3825531005859,30,98,63,165,84,148,348561,58.4906745160818,115.957551189031,114.951173539208
3,4,Occipital_L,Left,1,50085.0,12667.6906039769,0.713018775292176,1.42623865604401,2.36401382419826,85.4660676849356,65.2558051312768,119.369631626235,39.1683769226074,46.8211517333984,55.863452911377,33,110,42,118,94,154,200340,85.4660676849356,65.2558051312768,119.369631626235
4,5,BrainStem_L,Left,1,9379.0,3279.43755622473,0.968656724729062,4.02571296691895,1.93991007956059,94.3163450261222,113.442264633756,96.1536411131251,12.9511632919312,26.6010894775391,52.1376647949219,84,101,98,131,65,124,46895,94.3163450261222,113.442264633756,96.1536411131251
5,6,Cerebellum_L,Left,1,74515.0,10844.7104582851,0.649223281802407,1.31475520133972,0.821484486340844,79.3640206669798,85.388606320875,87.8648460041602,41.1499099731445,51.8640174865723,54.1020584106445,47,104,54,122,64,121,447090,79.3640206669798,85.388606320875,87.8648460041602
6,7,Frontal_R,Right,2,202418.0,36085.0150367571,0.873523235711211,2.05430579185486,1.64754098865715,119.795739509332,154.796821428924,150.201340789851,52.5454025268555,61.869327545166,107.944320678711,95,158,89,206,107,198,1416926,119.795739509332,154.796821428924,150.201340789851
7,8,Parietal_R,Right,2,147607.0,34755.8096386204,0.665978719759653,1.3405350446701,1.71670865613023,129.486596164139,95.5176177281565,153.956648397434,56.7302894592285,67.9363784790039,76.048942565918,96,168,50,140,118,196,1180856,129.486596164139,95.5176177281565,153.956648397434
8,9,Temporal_R,Right,2,115935.0,21842.8772388201,0.856876325457887,1.93978118896484,1.84279502303163,141.885703195756,118.560374347695,116.6570837107,44.4115180969238,55.1954383850098,86.1486282348633,99,172,64,165,85,149,1043415,141.885703195756,118.560374347695,116.6570837107
9,10,Occipital_R,Right,2,49002.0,12887.7725641096,0.730095097672576,1.46338844299316,1.11035611203762,127.146953185584,66.4662258683319,122.224092894168,37.3677864074707,49.8667488098145,54.6835861206055,103,161,40,108,101,158,490020,127.146953185584,66.4662258683319,122.224092894168
10,11,BrainStem_R,Right,2,10737.0,3508.08074624555,0.962066656948488,3.66549444198608,1.51101852458145,105.087268324485,113.458880506659,95.6073391077582,14.3322267532349,26.7481212615967,52.5346984863281,98,115,98,131,65,125,118107,105.087268324485,113.458880506659,95.6073391077582
11,12,Cerebellum_R,Right,2,77120.0,10931.2891922095,0.609889535074176,1.26185131072998,2.50688689472394,122.613394709544,85.7243386929461,89.4569502074689,43.3884315490723,49.8172225952148,54.7497482299805,99,157,54,122,64,121,925440,122.613394709544,85.7243386929461,89.4569502074689
