,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,209896.0,37227.1627093174,0.84598695446799,1.87545621395111,1.51210600830525,87.1417845028014,139.559577123909,161.197007089225,55.6717262268066,63.2972183227539,104.409881591797,49,114,72,192,120,207,209896,87.1417845028014,139.559577123909,161.197007089225
1,2,Parietal_L,Left,1,149985.0,34191.4097540332,0.704075421440796,1.40820240974426,2.1152234812177,84.0720405373871,78.5254458779211,161.775117511751,56.4881439208984,64.7445526123047,79.5467376708984,44,116,35,121,127,206,299970,84.0720405373871,78.5254458779211,161.775117511751
2,3,Temporal_L,Left,1,120371.0,22540.4624408849,0.87195143838394,2.04251551628113,1.55790941677559,71.5744822257853,103.6159955471,124.210341361291,43.0846862792969,56.3062057495117,88.0011367797852,42,112,50,153,95,154,361113,71.5744822257853,103.6159955471,124.210341361291
3,4,Occipital_L,Left,1,53604.0,13671.9696805088,0.707989572007061,1.41598355770111,2.34640386304385,96.84297813596,51.1063726587568,125.893459443325,40.2103080749512,47.8708534240723,56.9371337890625,60,122,26,94,100,162,214416,96.84297813596,51.1063726587568,125.893459443325
4,5,BrainStem_L,Left,1,9368.0,3307.95286330478,0.968904718624378,4.04148006439209,2.13017421823206,108.601515798463,100.876921434671,105.834970111016,12.9733085632324,26.5787963867188,52.4313659667969,98,116,87,117,74,134,46840,108.601515798463,100.876921434671,105.834970111016
5,6,Cerebellum_L,Left,1,75630.0,10957.3734228259,0.650494922364914,1.31663739681244,0.809498431837201,92.6440037022346,73.9216845167262,95.3749173608357,41.269962310791,52.3219223022461,54.337574005127,60,117,42,110,71,130,453780,92.6440037022346,73.9216845167262,95.3749173608357
6,7,Frontal_R,Right,2,210833.0,36346.4120842546,0.873821069293382,2.056565284729,1.58444394573496,134.681776571979,138.012668794733,163.356452737475,53.1790428161621,62.3699340820312,109.366172790527,110,172,67,191,121,209,1475831,134.681776571979,138.012668794733,163.356452737475
7,8,Parietal_R,Right,2,157384.0,35123.6017967443,0.66675090243386,1.3417763710022,1.63659383227665,142.014607583998,77.2371715040919,163.932127789356,57.529109954834,68.8931198120117,77.1912002563477,110,181,32,123,128,207,1259072,142.014607583998,77.2371715040919,163.932127789356
8,9,Temporal_R,Right,2,121004.0,22972.0261224622,0.855337589742512,1.93023717403412,1.78631362765949,156.407358434432,101.964736702919,127.532908003041,45.1631813049316,56.4430618286133,87.175651550293,112,187,46,150,98,160,1089036,156.407358434432,101.964736702919,127.532908003041
9,10,Occipital_R,Right,2,55441.0,13857.2599541733,0.70246495952147,1.40505027770996,0.852544626856178,139.388304684259,50.1254486751682,129.443895312134,39.8398361206055,51.4991455078125,55.9769706726074,116,174,24,92,103,166,554410,139.388304684259,50.1254486751682,129.443895312134
10,11,BrainStem_R,Right,2,10538.0,3522.5251754209,0.963689148075162,3.74494457244873,1.52132479598321,119.272727272727,100.30375782881,105.509109888024,14.2519426345825,26.2501525878906,53.3727340698242,112,130,87,117,74,134,115918,119.272727272727,100.30375782881,105.509109888024
11,12,Cerebellum_R,Right,2,79348.0,11438.8634282631,0.62503769277477,1.28107476234436,2.48296599382634,136.160999647124,72.0252306296315,97.9120330695166,43.8589553833008,49.8363647460938,56.1865997314453,113,173,41,109,71,129,952176,136.160999647124,72.0252306296315,97.9120330695166
