,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,577.0,497.43593864302,0.980844922704203,5.13372755050659,1.2656336135529,101.426343154246,129.880415944541,110.974003466205,4.71480894088745,9.87899971008301,24.2045440673828,97.0,106.0,116.0,140.0,106.0,117.0,2885.0,101.426343154246,129.880415944541,110.974003466205
2,2,6,right aLEC,607.0,536.410478515651,0.982335037481501,5.34386014938354,1.8312141717062,138.215815485997,129.433278418451,111.555189456343,5.16016244888306,9.29533386230469,27.5751876831055,134.0,143.0,114.0,140.0,107.0,117.0,3642.0,138.215815485997,129.433278418451,111.555189456343
3,3,7,left pMEC,309.0,351.549102860717,0.986349866479918,6.07300567626953,1.1694548128709,101.88996763754,120.533980582524,115.462783171521,3.68860602378845,7.74821138381958,22.4009246826172,95.0,107.0,111.0,132.0,112.0,122.0,2163.0,101.88996763754,120.533980582524,115.462783171521
4,4,8,right pMEC,340.0,354.851967346493,0.984805653371176,5.75837564468384,1.91753434779258,137.544117647059,121.05,116.247058823529,4.0252890586853,7.08733367919922,23.179126739502,133.0,144.0,111.0,134.0,113.0,121.0,2720.0,137.544117647059,121.05,116.247058823529
5,5,9,left perirhinal,1986.0,1072.96508371356,0.945882696262279,3.08158111572266,1.31779555861581,92.0881168177241,123.322255790534,109.83836858006,9.46805477142334,13.016884803772,29.1765785217285,83.0,98.0,110.0,137.0,100.0,117.0,17874.0,92.0881168177241,123.322255790534,109.83836858006
6,6,10,right perirhinal,1783.0,981.284496460217,0.955851939859266,3.40311169624329,1.81961560095282,146.938306225463,122.362310712283,109.685922602356,8.99789142608643,11.2257604598999,30.62082862854,141.0,155.0,109.0,137.0,102.0,117.0,17830.0,146.938306225463,122.362310712283,109.685922602356
7,7,11,left parahippocampal,2982.0,1628.67415674011,0.936077143790459,2.84256625175476,2.02802638226871,96.1059691482227,101.598591549296,120.390342052314,10.185977935791,20.2165412902832,28.9543170928955,83.0,109.0,89.0,116.0,109.0,130.0,32802.0,96.1059691482227,101.598591549296,120.390342052314
8,8,12,right parahippocampal,2877.0,1580.18676758026,0.900773877189056,2.30261731147766,1.34684163149862,142.895377128954,102.702815432742,120.981578032673,11.2104663848877,21.2696685791016,25.8134136199951,130.0,153.0,89.0,118.0,109.0,129.0,34524.0,142.895377128954,102.702815432742,120.981578032673
9,9,13,left DG/CA3,877.0,839.685615945337,0.989331471539865,6.86426639556885,1.46938030114568,94.6795895096921,115.176738882554,125.250855188141,5.62491893768311,15.0829734802246,38.6109428405762,88.0,109.0,97.0,128.0,118.0,140.0,11401.0,94.6795895096921,115.176738882554,125.250855188141
10,10,14,right DG/CA3,806.0,773.266241071009,0.988062624702916,6.49128293991089,1.70732250334607,146.18982630273,116.480148883375,125.401985111663,5.5009822845459,14.279200553894,35.7084312438965,134.0,152.0,100.0,129.0,118.0,140.0,11284.0,146.18982630273,116.480148883375,125.401985111663
11,11,15,left CA1,2129.0,1764.65241991273,0.987908051995198,6.44991064071655,1.636381300789,95.3795209018318,115.168623767027,124.740253640207,8.75267314910889,22.7011604309082,56.4539604187012,87.0,110.0,95.0,135.0,114.0,140.0,31935.0,95.3795209018318,115.168623767027,124.740253640207
12,12,16,right CA1,2102.0,1701.61387928929,0.98752967224364,6.35190916061401,1.52574677203279,145.280685061846,117.764985727878,124.174119885823,8.514404296875,22.0736465454102,54.0827217102051,132.0,154.0,98.0,135.0,113.0,140.0,33632.0,145.280685061846,117.764985727878,124.174119885823
13,13,17,left subiculum,889.0,843.991492710061,0.994043081114775,9.17533397674561,1.61023095979976,97.8942632170979,117.790776152981,121.246344206974,4.20872211456299,12.2602758407593,38.6164321899414,90.0,105.0,101.0,134.0,113.0,133.0,15113.0,97.8942632170979,117.790776152981,121.246344206974
14,14,18,right subiculum,933.0,858.460979066553,0.994017710048975,9.15591526031494,1.55187357370649,142.577706323687,119.063236870311,121.261521972133,4.2185173034668,12.6284122467041,38.6243858337402,135.0,149.0,103.0,134.0,112.0,133.0,16794.0,142.577706323687,119.063236870311,121.261521972133
