,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,202103.0,35841.3285428059,0.85490478466193,1.92758107185364,1.54156927487054,97.9386055625102,157.819522718614,143.970594201966,54.5333061218262,63.0432319641113,105.117370605469,59,124,93,207,97,191,202103,97.9386055625102,157.819522718614,143.970594201966
1,2,Parietal_L,Left,1,149457.0,35660.9553156275,0.775947220573369,1.585294008255,1.82528666587062,90.9616411409302,97.9023197307587,150.018165760051,53.8857574462891,65.0895080566406,85.4247665405273,55,122,48,144,115,191,298914,90.9616411409302,97.9023197307587,150.018165760051
2,3,Temporal_L,Left,1,124654.0,22212.611110817,0.867894262089178,2.01308917999268,1.44427219446942,79.8924864023617,120.496502318417,110.946483867345,44.1755104064941,56.0455017089844,88.9292449951172,52,120,62,171,80,144,373962,79.8924864023617,120.496502318417,110.946483867345
3,4,Occipital_L,Left,1,54606.0,13030.1589999532,0.747615181905567,1.50572443008423,2.10440865479142,97.852030912354,65.9362890524851,119.361883309526,38.9694862365723,46.2540740966797,58.6773071289062,64,122,39,109,98,156,218424,97.852030912354,65.9362890524851,119.361883309526
4,5,BrainStem_L,Left,1,10291.0,3343.44937126476,0.962974739395513,3.70931386947632,1.65844382241412,114.665144300845,115.965989699738,90.2089204158974,13.441219329834,28.3996963500977,49.8577003479004,103,121,99,133,60,119,51455,114.665144300845,115.965989699738,90.2089204158974
5,6,Cerebellum_L,Left,1,78697.0,11004.6788535474,0.750363387612836,1.51280081272125,2.63437086549372,96.6477883527962,88.3640672452571,85.1103091604508,38.490177154541,52.5047454833984,58.227970123291,65,120,56,124,61,118,472182,96.6477883527962,88.3640672452571,85.1103091604508
6,7,Frontal_R,Right,2,203832.0,36093.0353026984,0.856814895685605,1.93939709663391,1.59160889571091,144.493681070686,156.665263550375,143.684794340437,54.5595626831055,62.821949005127,105.812660217285,119,186,89,208,100,190,1426824,144.493681070686,156.665263550375,143.684794340437
7,8,Parietal_R,Right,2,146440.0,35374.9740718807,0.712813557047656,1.4258143901825,1.29342220931788,148.062810707457,97.0513998907402,148.857416006556,55.8034477233887,66.8544540405273,79.5653610229492,119,188,48,143,113,191,1171520,148.062810707457,97.0513998907402,148.857416006556
8,9,Temporal_R,Right,2,125566.0,23624.8841071666,0.886489177000658,2.16099715232849,1.6537290315366,162.576875905898,119.466503671376,110.306659446028,42.4267501831055,57.9944267272949,91.6840896606445,120,193,61,171,78,139,1130094,162.576875905898,119.466503671376,110.306659446028
9,10,Occipital_R,Right,2,55796.0,13043.2940738953,0.73301783474766,1.47013556957245,0.783580025908112,140.399455158076,64.9492436733816,119.601530575669,39.7540435791016,48.9323501586914,58.4438323974609,106,174,40,109,95,154,557960,140.399455158076,64.9492436733816,119.601530575669
10,11,BrainStem_R,Right,2,11435.0,3661.12288160485,0.965287600619111,3.8286406993866,1.27851398098261,125.605247048535,114.32627896808,89.2895496283341,14.202597618103,27.6723041534424,54.3766441345215,118,136,99,132,60,119,125785,125.605247048535,114.32627896808,89.2895496283341
11,12,Cerebellum_R,Right,2,78563.0,11108.6276345203,0.66988948752295,1.34687232971191,0.209584255966758,141.342922240749,86.9678474600003,85.0040095210213,41.1993293762207,52.335376739502,55.4902381896973,116,174,55,124,60,118,942756,141.342922240749,86.9678474600003,85.0040095210213
