,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,775.3463143967092,664.649504546251,0.984564078880209,5.7134861946106,1.15860045906598,83.4225188624492,152.128264654672,168.027278003482,5.4528341293335,17.5538387298584,31.154691696167,75.0,93.0,134.0,166.0,160.0,174.0,8615.0,83.4225188624492,152.128264654672,168.027278003482
2,2,6,right aLEC,842.8459935374558,696.155146871611,0.984300992685717,5.66578578948975,1.9956839219436,139.723972237053,152.161238654565,169.571276027763,5.90704154968262,17.2325897216797,33.4680328369141,129.0,148.0,133.0,166.0,161.0,176.0,11238.0,139.723972237053,152.161238654565,169.571276027763
3,3,7,left pMEC,285.29864383488894,318.645816039459,0.983059781890604,5.45597791671753,1.10893734157927,86.7933753943218,140.36119873817,174.63880126183,4.622727394104,10.0620384216309,25.2214984893799,79.0,95.0,131.0,155.0,171.0,181.0,4438.0,86.7933753943218,140.36119873817,174.63880126183
4,4,8,right pMEC,312.2985154911876,351.477006568585,0.982588894248122,5.38233184814453,1.99552859492501,137.538904899135,139.295389048991,176.158501440922,5.01913261413574,9.74794960021973,27.0146369934082,130.0,145.0,130.0,155.0,172.0,183.0,5552.0,137.538904899135,139.295389048991,176.158501440922
5,5,9,left perirhinal,2913.7361495755613,1442.33887547947,0.931979842332594,2.75854396820068,1.63746327903478,69.557528957529,148.048957528958,170.696061776062,13.8658313751221,21.8173503875732,38.2495040893555,59.0,79.0,99.0,166.0,156.0,189.0,58275.0,69.557528957529,148.048957528958,170.696061776062
6,6,10,right perirhinal,2900.236213747412,1416.58447724592,0.935673971080223,2.83393931388855,1.60504092946292,153.885027152832,147.255702094647,172.047478665632,14.2811822891235,19.9761295318604,40.4720039367676,145.0,164.0,125.0,165.0,157.0,185.0,64450.0,153.885027152832,147.255702094647,172.047478665632
7,7,11,left parahippocampal,4286.229625437409,2282.02176883248,0.917874222907982,2.51970767974854,1.95503231876943,76.7665091863517,116.283254593176,183.994645669291,16.8987483978271,26.5662784576416,42.579906463623,62.0,95.0,96.0,138.0,166.0,198.0,104775.0,76.7665091863517,116.283254593176,183.994645669291
8,8,12,right parahippocampal,3747.582185894251,1934.7232314266,0.926923254329497,2.66488337516785,1.03698613129639,145.534822286263,115.459293948127,185.074567723343,15.1074924468994,27.1722240447998,40.2597045898438,128.0,162.0,97.0,135.0,169.0,196.0,99936.0,145.534822286263,115.459293948127,185.074567723343
9,9,13,left DG/CA3,676.7967828512192,725.296067524493,0.985039695031827,5.80290126800537,1.46529251186294,80.000664893617,135.684175531915,187.58710106383,8.01444339752197,17.383020401001,46.507022857666,73.0,94.0,114.0,151.0,178.0,207.0,19552.0,80.000664893617,135.684175531915,187.58710106383
10,10,14,right DG/CA3,775.7963122576475,786.639186931407,0.983735699876113,5.5672459602356,1.79529468107818,145.236078886311,134.897911832947,189.606148491879,7.95077419281006,18.67991065979,44.263916015625,131.0,153.0,114.0,151.0,178.0,208.0,24136.0,145.236078886311,134.897911832947,189.606148491879
11,11,15,left CA1,1800.8914394751191,1590.24131923722,0.986513690703056,6.10952854156494,1.60987673465268,80.8700649675162,135.574212893553,187.568715642179,11.4741764068604,26.5625381469727,70.101806640625,70.0,98.0,111.0,158.0,171.0,207.0,60030.0,80.8700649675162,135.574212893553,187.568715642179
12,12,16,right CA1,2091.1400597803295,1745.8778733109,0.98606921701429,6.01194620132446,1.62888695275156,144.333763718528,136.755541209382,188.293522702819,11.5474233627319,28.9371967315674,69.4224853515625,127.0,157.0,111.0,159.0,171.0,208.0,74352.0,144.333763718528,136.755541209382,188.293522702819
13,13,17,left subiculum,758.6963935419917,773.034084577966,0.994121087905092,9.23582553863525,1.66278585298173,82.661921708185,136.830367734282,182.620996441281,5.20245218276978,14.8455753326416,48.048942565918,75.0,93.0,117.0,156.0,171.0,197.0,28662.0,82.661921708185,136.830367734282,182.620996441281
14,14,18,right subiculum,771.2963336482644,789.442233434203,0.994312020777768,9.38910961151123,1.55937818097621,142.250291715286,138.075262543757,183.238623103851,5.35279989242554,14.9140424728394,50.2580261230469,130.0,151.0,118.0,157.0,171.0,198.0,30852.0,142.250291715286,138.075262543757,183.238623103851
