,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,757.0,643.707946086786,0.98335008505534,5.50293397903442,1.19242033559323,98.6301188903567,131.475561426684,96.7186261558785,4.11760187149048,14.353856086731,22.6588916778564,92.0,106.0,118.0,140.0,91.0,101.0,3785.0,98.6301188903567,131.475561426684,96.7186261558785
2,2,6,right aLEC,853.0,691.716857239635,0.983386034724715,5.50883483886719,1.98316070421233,143.882766705744,130.466588511137,98.168815943728,4.77438592910767,12.6052083969116,26.3013038635254,136.0,151.0,116.0,141.0,93.0,102.0,5118.0,143.882766705744,130.466588511137,98.168815943728
3,3,7,left pMEC,270.0,295.289128718926,0.982285557755413,5.33645868301392,1.05393018222263,101.274074074074,122.381481481481,101.607407407407,3.46818900108337,7.58151292800903,18.5078468322754,95.0,107.0,116.0,133.0,99.0,106.0,1890.0,101.274074074074,122.381481481481,101.607407407407
4,4,8,right pMEC,304.0,332.21359662541,0.981899715196899,5.27978754043579,1.97644107575889,141.713815789474,120.858552631579,102.671052631579,3.88143491744995,7.16153144836426,20.4931526184082,136.0,148.0,113.0,133.0,100.0,107.0,2432.0,141.713815789474,120.858552631579,102.671052631579
5,5,9,left perirhinal,3039.0,1421.19365559129,0.917044094804513,2.5076117515564,1.59992705273907,87.5182625863771,129.182625863771,98.6311286607437,11.1514444351196,16.5316505432129,27.963493347168,79.0,95.0,114.0,143.0,88.0,109.0,27351.0,87.5182625863771,129.182625863771,98.6311286607437
6,6,10,right perirhinal,3018.0,1451.40073655669,0.919039549242588,2.53700637817383,1.598701669358,155.25944333996,126.80450629556,99.8783962889331,12.0549907684326,15.039134979248,30.583589553833,138.0,164.0,111.0,141.0,89.0,109.0,30180.0,155.25944333996,126.80450629556,99.8783962889331
7,7,11,left parahippocampal,4182.0,2183.76987385614,0.925430466744207,2.63909697532654,1.93296396880438,92.767575322812,104.517455762793,107.624342419895,12.2224092483521,21.1467475891113,32.2561225891113,82.0,107.0,90.0,121.0,95.0,117.0,46002.0,92.767575322812,104.517455762793,107.624342419895
8,8,12,right parahippocampal,3602.0,1871.9490529065,0.928599570996657,2.69481253623962,0.91857072297184,147.87784564131,102.620488617435,108.540810660744,11.228630065918,21.6939945220947,30.25905418396,133.0,161.0,89.0,117.0,98.0,116.0,43224.0,147.87784564131,102.620488617435,108.540810660744
9,9,13,left DG/CA3,646.0,682.897191722856,0.984929151137995,5.78174114227295,1.43573842016371,95.6811145510836,118.681114551084,111.038699690402,5.92785978317261,13.376558303833,34.2733497619629,91.0,106.0,102.0,130.0,104.0,125.0,8398.0,95.6811145510836,118.681114551084,111.038699690402
10,10,14,right DG/CA3,801.0,771.425897491717,0.984225709437183,5.65235662460327,1.79242912974454,147.977528089888,117.184769038702,112.29088639201,5.87734746932983,14.7678756713867,33.2208633422852,136.0,154.0,101.0,129.0,105.0,125.0,11214.0,147.977528089888,117.184769038702,112.29088639201
11,11,15,left CA1,1824.0,1546.90949108511,0.985791970843574,5.9534158706665,1.58496594615591,96.2489035087719,118.891447368421,110.891995614035,8.71594429016113,20.3504295349121,51.8896408081055,88.0,108.0,100.0,135.0,100.0,125.0,27360.0,96.2489035087719,118.891447368421,110.891995614035
12,12,16,right CA1,2132.0,1743.78402699456,0.984663740185084,5.73187637329102,1.59560945846498,147.275797373358,118.370544090056,111.641181988743,9.14069652557373,22.9866924285889,52.3933410644531,134.0,158.0,99.0,136.0,100.0,126.0,34112.0,147.275797373358,118.370544090056,111.641181988743
13,13,17,left subiculum,735.0,755.595848445194,0.994307993381185,9.38579750061035,1.66508935693823,97.9755102040816,119.793197278912,107.4,3.84138369560242,11.5452938079834,36.0544509887695,92.0,105.0,105.0,134.0,99.0,118.0,12495.0,97.9755102040816,119.793197278912,107.4
14,14,18,right subiculum,753.0,777.688836572421,0.994135301527043,9.24697875976562,1.52875286032588,145.718459495352,119.752988047809,107.840637450199,4.05368995666504,12.0253019332886,37.4843864440918,138.0,153.0,104.0,135.0,99.0,118.0,13554.0,145.718459495352,119.752988047809,107.840637450199
